Frequency Spectrum for Input Signal

Data Shown:    AXIOM ED60 (PROEL S.p.A.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 140°

Freq [Hz]	Signal Level [dBSPL]
22.4	24.6
23	24.6
23.6	34.3
24	42.9
25	48.4
25.8	53
26.5	57.4
27.2	61
28	64.3
29	67.3
30	70
30.7	72.6
31.5	74.9
32.5	76.8
33.5	78.5
34.5	79.9
35.5	80.9
36.5	81.7
37.5	82.1
38.7	82.3
40	82.4
41.2	82.5
42.5	82.7
43.7	83
45	83.4
46.2	83.8
47.5	84.1
48.7	84.4
50	84.6
51.5	84.7
53	84.7
54.5	84.8
56	84.7
58	84.6
60	84.6
61.5	84.5
63	84.4
65	84.3
67	84.2
69	84.1
71	83.9
73	83.8
75	83.7
77.5	83.6
80	83.4
82.5	83.2
85	82.9
87.5	82.9
90	82.8
92.5	82.7
95	82.6
97.5	82.4
100	82.3
103	82.3
106	82.3
109	82.2
112	82
115	81.8
118	81.4
122	80.9
125	80.8
128	80.6
132	81.1
136	82.2
140	82.6
145	82.6
150	82.3
155	82
160	81.7
165	81.4
170	81.3
175	81.3
180	80.8
185	80.2
190	79.8
195	79.8
200	79.9
206	80
212	79.8
218	79.5
224	79.4
230	78.5
236	78.4
240	78.2
250	77.4
258	76.4
265	76.7
272	76.6
280	76.4
290	76.3
300	76
307	76.2
315	76.9
325	77.4
335	77.4
345	77.2
355	76.9
365	76.6
375	76.3
387	76.3
400	77.6
412	79.7
425	81.1
437	81.4
450	81
462	80.8
475	79.9
487	79.4
500	79.7
515	79.6
530	79.4
545	79.1
560	78.5
580	77.6
600	76.2
615	74.5
630	74.1
650	73.8
670	72.5
690	72.2
710	71.7
730	69.9
750	68.5
775	66.9
800	66.5
825	65.8
850	67
875	65.2
900	65.3
925	65.6
950	67.1
975	66.4
1000	65.4
1030	64.8
1060	65
1090	65.4
1120	68
1150	67.2
1180	66.7
1220	65.8
1250	64.6
1280	63.7
1320	63.9
1360	65.1
1400	63.8
1450	62
1500	62.4
1550	61.1
1600	60.4
1650	60.2
1700	61.1
1750	61.2
1800	62.1
1850	61.1
1900	60.8
1950	60.5
2000	60.6
2060	61
2120	60.6
2180	60.7
2240	57.4
2300	49.2
2360	49.7
2400	49.7
2500	51
2580	52.1
2650	52.7
2720	54.6
2800	50
2900	55.2
3000	57.1
3070	57
3150	56.2
3250	55.8
3350	54.2
3450	55.9
3550	58.2
3650	59.5
3750	60.8
3870	59.6
4000	60.6
4120	57.5
4250	57
4370	56.3
4500	57.2
4620	54.9
4750	54.1
4870	54.2
5000	53.7
5150	55.8
5300	54
5450	48.8
5600	47.5
5800	45.8
6000	47.1
6150	42.3
6300	44.1
6500	42.1
6700	43.2
6900	42.2
7100	35.5
7300	37.7
7500	38.6
7750	37.9
8000	40.7
8250	46.7
8500	45.5
8750	45.8
9000	43.1
9250	44
9500	40
9750	41.7
10000	39.2
10300	42
10600	35.2
10900	35.6
11200	31.3
11500	37.5
11800	35
12200	39.5
12500	42.5
12800	45.5
13200	45.8
13600	46.8
14000	47.1
14500	47.3
15000	44.9
15500	41.1
16000	36.1
16500	45
17000	45.6
17500	42.3
18000	37.9
18500	31.7
19000	25.2
19500	30.2
20000	30.2
20600	30.4
21200	30.9
21800	31.4
22400	31.8
