"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	-0.900528	20.5078	-0.34045
21.9727	-0.594554	21.9727	-0.178394
23.4375	-0.467771	23.4375	-0.0968711
24.9023	-0.418945	24.9023	-0.0802857
26.3672	-0.247707	26.3672	-0.0133849
27.832	-0.241829	27.832	-0.0143805
29.2969	-0.179731	29.2969	0.0117414
30.7617	-0.17157	30.7617	0.0124485
32.2266	-0.147627	32.2266	0.0169142
33.6914	-0.0046674	33.6914	0.0817129
35.1562	-0.0103049	35.1562	0.083885
36.6211	0.00394005	36.6211	0.0879871
38.0859	0.069396	38.0859	0.115797
39.5508	0.0800939	39.5508	0.117616
41.0156	0.131397	41.0156	0.140688
42.4805	0.159257	42.4805	0.152901
43.9453	0.185601	43.9453	0.165195
45.4102	0.21593	45.4102	0.177838
46.875	0.217697	46.875	0.175957
48.3398	0.214832	48.3398	0.17247
51.2695	0.247292	51.2695	0.185563
52.7344	0.284079	52.7344	0.202398
54.1992	0.309344	54.1992	0.213558
55.6641	0.292905	55.6641	0.205056
58.5938	0.378148	58.5938	0.246381
60.0586	0.403563	60.0586	0.257398
62.9883	0.380483	62.9883	0.244662
64.4531	0.376575	64.4531	0.242399
67.3828	0.367252	67.3828	0.237788
68.8477	0.334073	68.8477	0.223155
71.7773	0.37308	71.7773	0.241229
74.707	0.415456	74.707	0.258957
77.6367	0.392308	77.6367	0.246172
79.1016	0.397198	79.1016	0.248354
82.0312	0.408327	82.0312	0.25605
84.9609	0.481763	84.9609	0.291585
87.8906	0.373521	87.8906	0.239746
90.8203	0.773466	90.8203	0.431399
95.2148	0.378796	95.2148	0.240108
98.1445	0.52732	98.1445	0.316184
101.074	0.359036	101.074	0.237561
105.469	0.66267	105.469	0.373938
108.398	0.759358	108.398	0.422033
112.793	0.767628	112.793	0.433341
117.188	0.85127	117.188	0.468538
120.117	0.969711	120.117	0.514013
124.512	0.757973	124.512	0.424513
128.906	0.604605	128.906	0.357255
133.301	0.686191	133.301	0.393435
139.16	0.806108	139.16	0.454516
