"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	53.572	20.5078	50.9872	20.5078	52.4691
21.9727	56.0493	21.9727	53.4998	21.9727	54.959
23.4375	57.9236	23.4375	55.1344	23.4375	56.7492
24.9023	59.9427	24.9023	57.1606	24.9023	58.7707
26.3672	62.2928	26.3672	59.8787	26.3672	61.2514
27.832	63.5019	27.832	61.1769	27.832	62.4932
29.2969	65.1818	29.2969	62.946	29.2969	64.2062
30.7617	66.8294	30.7617	64.735	30.7617	65.9073
32.2266	68.1658	32.2266	66.101	32.2266	67.255
33.6914	69.6658	33.6914	67.7134	33.6914	68.7984
35.1562	71.0917	35.1562	69.0771	35.1562	70.2002
36.6211	72.2517	36.6211	70.2791	36.6211	71.3764
38.0859	73.6393	38.0859	71.7452	38.0859	72.7947
39.5508	74.9109	39.5508	73.095	39.5508	74.0972
41.0156	76.1516	41.0156	74.3745	41.0156	75.3534
42.4805	77.4092	42.4805	75.6734	42.4805	76.6275
43.9453	78.5525	43.9453	76.8373	43.9453	77.779
45.4102	79.6079	45.4102	77.9368	45.4102	78.8523
46.875	80.5628	46.875	78.959	46.875	79.8345
48.3398	81.3648	48.3398	79.7985	48.3398	80.6519
51.2695	82.7099	51.2695	81.1995	51.2695	82.02
52.7344	83.2033	52.7344	81.7159	52.7344	82.523
54.1992	83.5776	54.1992	82.1232	54.1992	82.911
55.6641	83.7441	55.6641	82.2897	55.6641	83.0775
58.5938	84.0258	58.5938	82.531	58.5938	83.3424
60.0586	84.1165	60.0586	82.6585	60.0586	83.4484
62.9883	84.0903	62.9883	82.6646	62.9883	83.4357
64.4531	84.0305	64.4531	82.6146	64.4531	83.38
67.3828	83.8498	67.3828	82.4342	67.3828	83.1994
68.8477	83.7808	68.8477	82.3491	68.8477	83.1237
71.7773	83.7216	71.7773	82.3207	71.7773	83.0774
74.707	83.7277	74.707	82.3852	74.707	83.1081
77.6367	83.6498	77.6367	82.334	77.6367	83.0416
79.1016	83.59	79.1016	82.2586	79.1016	82.9751
82.0312	83.4263	82.0312	82.079	82.0312	82.8047
84.9609	83.3544	84.9609	82.0699	84.9609	82.7595
87.8906	83.2234	87.8906	81.9054	87.8906	82.6142
90.8203	83.7279	90.8203	82.3163	90.8203	83.0792
95.2148	83.0327	95.2148	81.7107	95.2148	82.4218
98.1445	83.1074	98.1445	81.8112	98.1445	82.5075
101.074	82.91	101.074	81.5237	101.074	82.2719
105.469	83.1499	105.469	81.8246	105.469	82.5376
108.398	83.2968	108.398	81.9486	108.398	82.6748
112.793	83.2665	112.793	81.943	112.793	82.655
117.188	83.2676	117.188	81.8173	117.188	82.6027
120.117	83.3727	120.117	82.0292	120.117	82.7527
124.512	83.0077	124.512	81.7311	124.512	82.4162
128.906	82.9438	128.906	81.6134	128.906	82.3294
133.301	82.899	133.301	81.4894	133.301	82.2511
139.16	82.8633	139.16	81.407	139.16	82.1959
143.555	82.7705	143.555	81.2903	143.555	82.0931
147.949	82.6919	147.949	81.1639	147.949	81.9948
153.809	82.5885	153.809	81.0591	153.809	81.8908
159.668	82.5654	159.668	81.0655	159.668	81.8799
