* Freq[Hz]      Mag   Phase[Deg]
5.00000    -24.647     0.000
5.07273    -24.272     0.000
5.14651    -24.013     0.000
5.22137    -24.078     0.000
5.29732    -24.142     0.000
5.37437    -24.207     0.000
5.45254    -24.271     0.000
5.53185    -24.586     0.000
5.61231    -25.166     0.000
5.69394    -25.746     0.000
5.77676    -26.326     0.000
5.86079    -26.899     0.000
5.94604    -27.044     0.000
6.03252    -27.188     0.000
6.12027    -27.332     0.000
6.20929    -27.477     0.000
6.29961    -26.501     0.000
6.39124    -25.277     0.000
6.48420    -24.052     0.000
6.57851    -22.828     0.000
6.67420    -21.988     0.000
6.77128    -21.211     0.000
6.86977    -20.433     0.000
6.96969    -19.735     0.000
7.07107    -19.642     0.000
7.17392    -19.549     0.000
7.27827    -19.456     0.000
7.38413    -19.765     0.000
7.49154    -20.385     0.000
7.60050    -21.005     0.000
7.71105    -21.499     0.000
7.82321    -21.444     0.000
7.93701    -21.388     0.000
8.05245    -21.332     0.000
8.16958    -19.827     0.000
8.28841    -18.268     0.000
8.40896    -16.709     0.000
8.53128    -15.658     0.000
8.65537    -14.673     0.000
8.78126    -13.688     0.000
8.90899    -13.236     0.000
9.03857    -12.819     0.000
9.17004    -12.338     0.000
9.30342    -11.345     0.000
9.43874    -10.353     0.000
9.57603     -8.970     0.000
9.71532     -6.990     0.000
9.85663     -5.010     0.000
10.0000     -3.201     0.000
10.1455     -1.441     0.000
10.2930      0.180     0.000
10.4427      1.411     0.000
10.5946      2.641     0.000
10.7487      3.464     0.000
10.9051      4.206     0.000
11.0637      4.704     0.000
11.2246      4.944     0.000
11.3879      5.070     0.000
11.5535      4.778     0.000
11.7216      4.480     0.000
11.8921      3.831     0.000
12.0650      3.181     0.000
12.2405      3.300     0.000
12.4186      3.517     0.000
12.5992      4.900     0.000
12.7825      6.540     0.000
12.9684      8.164     0.000
13.1570      9.784     0.000
13.3484     10.967     0.000
13.5426     12.079     0.000
13.7395     12.678     0.000
13.9394     13.194     0.000
14.1421     13.231     0.000
14.3478     13.072     0.000
14.5565     12.492     0.000
14.7683     11.444     0.000
14.9831     10.033     0.000
15.2010      7.416     0.000
15.4221      4.302     0.000
15.6464     -0.095     0.000
15.8740      0.084     0.000
16.1049      3.917     0.000
16.3392      6.930     0.000
16.5768      9.295     0.000
16.8179     10.758     0.000
17.0626     11.427     0.000
17.3107     11.736     0.000
17.5625     11.651     0.000
17.8180     11.103     0.000
18.0771     10.402     0.000
18.3401      9.612     0.000
18.6068      9.060     0.000
18.8775      9.074     0.000
19.1521      9.564     0.000
19.4306     10.506     0.000
19.7133     11.796     0.000
20.0000     13.235     0.000
20.2909     14.731     0.000
20.5860     16.204     0.000
20.8855     17.557     0.000
21.1893     18.643     0.000
21.4975     19.449     0.000
21.8102     20.005     0.000
22.1274     20.388     0.000
22.4492     20.739     0.000
22.7758     21.246     0.000
23.1071     22.055     0.000
23.4432     23.135     0.000
23.7841     24.288     0.000
24.1301     25.330     0.000
24.4811     26.215     0.000
24.8372     26.972     0.000
25.1984     27.681     0.000
25.5649     28.411     0.000
25.9368     29.187     0.000
26.3141     29.980     0.000
26.6968     30.745     0.000
27.0851     31.461     0.000
27.4791     32.150     0.000
27.8788     32.851     0.000
28.2843     33.585     0.000
28.6957     34.335     0.000
29.1131     35.066     0.000
29.5365     35.760     0.000
29.9661     36.428     0.000
30.4020     37.105     0.000
30.8442     37.825     0.000
31.2929     38.579     0.000
31.7480     39.341     0.000
32.2098     40.092     0.000
32.6783     40.830     0.000
33.1536     41.580     0.000
33.6359     42.353     0.000
34.1251     43.142     0.000
34.6215     43.922     0.000
35.1250     44.688     0.000
35.6359     45.448     0.000
36.1543     46.217     0.000
36.6802     46.994     0.000
37.2137     47.767     0.000
37.7550     48.532     0.000
38.3041     49.298     0.000
38.8613     50.074     0.000
39.4265     50.855     0.000
40.0000     51.622     0.000
40.5818     52.377     0.000
41.1721     53.134     0.000
41.7710     53.882     0.000
42.3785     54.577     0.000
42.9949     55.205     0.000
43.6203     55.806     0.000
44.2548     56.455     0.000
44.8985     57.162     0.000
45.5515     57.871     0.000
46.2141     58.531     0.000
46.8863     59.152     0.000
47.5683     59.761     0.000
48.2602     60.359     0.000
48.9621     60.930     0.000
49.6743     61.467     0.000
50.3968     61.974     0.000
51.1299     62.444     0.000
51.8736     62.879     0.000
52.6281     63.281     0.000
53.3936     63.651     0.000
54.1702     63.984     0.000
54.9581     64.291     0.000
55.7575     64.577     0.000
56.5685     64.845     0.000
57.3914     65.094     0.000
58.2261     65.330     0.000
59.0730     65.547     0.000
59.9323     65.746     0.000
60.8040     65.933     0.000
61.6884     66.115     0.000
62.5857     66.290     0.000
63.4960     66.449     0.000
64.4196     66.594     0.000
65.3566     66.733     0.000
66.3073     66.869     0.000
67.2717     67.009     0.000
68.2502     67.157     0.000
69.2429     67.319     0.000
70.2501     67.502     0.000
71.2719     67.696     0.000
