* Freq[Hz]      Mag   Phase[Deg]
465.809     68.226     0.000
472.584     68.254     0.000
479.458     68.295     0.000
486.432     68.342     0.000
493.507     68.399     0.000
500.686     68.465     0.000
507.968     68.538     0.000
515.357     68.632     0.000
522.853     68.725     0.000
530.458     68.840     0.000
538.174     68.955     0.000
546.002     69.078     0.000
553.943     69.210     0.000
562.001     69.340     0.000
570.175     69.479     0.000
578.469     69.614     0.000
586.883     69.744     0.000
595.419     69.869     0.000
604.080     69.987     0.000
612.866     70.085     0.000
621.780     70.180     0.000
630.824     70.254     0.000
640.000     70.307     0.000
649.309     70.339     0.000
658.753     70.360     0.000
668.335     70.347     0.000
678.056     70.321     0.000
687.919     70.284     0.000
697.925     70.228     0.000
708.077     70.168     0.000
718.376     70.106     0.000
728.825     70.052     0.000
739.426     70.007     0.000
750.181     69.997     0.000
761.093     70.014     0.000
772.163     70.078     0.000
783.394     70.180     0.000
794.789     70.330     0.000
806.349     70.514     0.000
818.078     70.723     0.000
829.977     70.950     0.000
842.050     71.180     0.000
854.298     71.399     0.000
866.724     71.598     0.000
879.330     71.767     0.000
892.120     71.894     0.000
905.097     71.983     0.000
918.262     72.023     0.000
931.618     72.019     0.000
945.169     71.966     0.000
958.917     71.874     0.000
972.864     71.759     0.000
987.015     71.632     0.000
1001.37     71.505     0.000
1015.94     71.400     0.000
1030.71     71.344     0.000
1045.71     71.337     0.000
1060.92     71.390     0.000
1076.35     71.487     0.000
1092.00     71.615     0.000
1107.89     71.747     0.000
1124.00     71.851     0.000
1140.35     71.907     0.000
1156.94     71.898     0.000
1173.77     71.814     0.000
1190.84     71.649     0.000
1208.16     71.407     0.000
1225.73     71.121     0.000
1243.56     70.832     0.000
1261.65     70.610     0.000
1280.00     70.520     0.000
1298.62     70.623     0.000
1317.51     70.919     0.000
1336.67     71.363     0.000
1356.11     71.883     0.000
1375.84     72.405     0.000
1395.85     72.862     0.000
1416.15     73.222     0.000
1436.75     73.467     0.000
1457.65     73.595     0.000
1478.85     73.618     0.000
1500.36     73.561     0.000
1522.19     73.455     0.000
1544.33     73.337     0.000
1566.79     73.248     0.000
1589.58     73.213     0.000
1612.70     73.231     0.000
1636.16     73.281     0.000
1659.95     73.336     0.000
1684.10     73.355     0.000
1708.60     73.316     0.000
1733.45     73.217     0.000
1758.66     73.071     0.000
1784.24     72.915     0.000
1810.19     72.786     0.000
1836.52     72.722     0.000
1863.24     72.738     0.000
1890.34     72.813     0.000
1917.83     72.904     0.000
1945.73     72.967     0.000
1974.03     72.965     0.000
2002.74     72.893     0.000
2031.87     72.768     0.000
2061.43     72.636     0.000
2091.41     72.543     0.000
2121.83     72.527     0.000
2152.69     72.579     0.000
2184.01     72.654     0.000
2215.77     72.680     0.000
2248.00     72.604     0.000
2280.70     72.402     0.000
2313.87     72.112     0.000
2347.53     71.831     0.000
2381.68     71.672     0.000
2416.32     71.688     0.000
2451.46     71.802     0.000
2487.12     71.854     0.000
2523.30     71.728     0.000
2560.00     71.400     0.000
2597.24     70.991     0.000
2635.01     70.720     0.000
2673.34     70.717     0.000
2712.23     70.881     0.000
2751.68     70.966     0.000
2791.70     70.817     0.000
2832.31     70.473     0.000
2873.50     70.145     0.000
2915.30     70.046     0.000
2957.70     70.145     0.000
3000.72     70.218     0.000
3044.37     70.104     0.000
3088.65     69.830     0.000
3133.58     69.572     0.000
3179.16     69.487     0.000
3225.40     69.573     0.000
3272.31     69.711     0.000
3319.91     69.760     0.000
3368.20     69.656     0.000
3417.19     69.480     0.000
3466.89     69.440     0.000
3517.32     69.605     0.000
3568.48     69.731     0.000
3620.39     69.572     0.000
3673.05     69.255     0.000
3726.47     69.218     0.000
3780.67     69.519     0.000
3835.67     69.741     0.000
3891.46     69.689     0.000
3948.06     69.638     0.000
4005.49     69.799     0.000
4063.75     70.002     0.000
4122.86     70.109     0.000
4182.82     70.162     0.000
4243.66     70.179     0.000
4305.39     70.191     0.000
4368.01     70.263     0.000
4431.55     70.214     0.000
4496.01     69.912     0.000
4561.40     69.751     0.000
4627.75     69.832     0.000
4695.06     69.582     0.000
4763.35     69.177     0.000
4832.64     69.313     0.000
4902.93     69.532     0.000
4974.24     69.552     0.000
5046.60     69.813     0.000
5120.00     70.078     0.000
5194.47     70.339     0.000
5270.03     70.820     0.000
5346.68     70.964     0.000
5424.45     70.941     0.000
5503.35     71.116     0.000
5583.40     70.794     0.000
5664.61     70.138     0.000
5747.01     69.779     0.000
5830.60     69.441     0.000
5915.41     69.160     0.000
6001.45     69.087     0.000
6088.74     69.265     0.000
6177.30     69.119     0.000
6267.15     69.218     0.000
6358.31     69.664     0.000
6450.80     69.441     0.000
6544.62     69.690     0.000
6639.82     69.560     0.000
6736.40     69.262     0.000
6834.38     69.262     0.000
6933.79     69.064     0.000
7034.64     69.132     0.000
7136.96     69.472     0.000
7240.77     69.889     0.000
7346.09     70.173     0.000
7452.94     70.421     0.000
7561.35     70.309     0.000
7671.33     70.420     0.000
7782.91     70.300     0.000
7896.12     70.220     0.000
8010.97     70.183     0.000
8127.49     70.070     0.000
8245.71     70.341     0.000
8365.65     70.433     0.000
8487.33     70.899     0.000
8610.78     70.945     0.000
8736.03     71.028     0.000
8863.09     70.941     0.000
8992.01     70.967     0.000
9122.80     71.303     0.000
9255.50     71.577     0.000
9390.12     72.083     0.000
9526.70     72.402     0.000
9665.27     72.673     0.000
9805.86     72.777     0.000
9948.49     72.878     0.000
10093.2     72.675     0.000
10240.0     72.667     0.000
10388.9     72.784     0.000
10540.1     72.943     0.000
10693.4     73.356     0.000
10848.9     73.486     0.000
11006.7     73.766     0.000
11166.8     73.901     0.000
11329.2     74.178     0.000
11494.0     74.192     0.000
11661.2     74.479     0.000
11830.8     74.749     0.000
12002.9     74.778     0.000
12177.5     74.989     0.000
12354.6     74.796     0.000
12534.3     74.437     0.000
12716.6     74.288     0.000
12901.6     74.170     0.000
13089.2     74.140     0.000
13279.6     74.106     0.000
13472.8     73.918     0.000
13668.8     73.843     0.000
13867.6     74.113     0.000
14069.3     74.636     0.000
14273.9     75.151     0.000
14481.5     75.370     0.000
14692.2     75.435     0.000
14905.9     75.644     0.000
15122.7     75.734     0.000
15342.7     75.581     0.000
15565.8     75.386     0.000
15792.2     75.021     0.000
16021.9     74.639     0.000
16255.0     74.439     0.000
16491.4     74.229     0.000
16731.3     74.078     0.000
16974.7     73.853     0.000
17221.6     73.492     0.000
17472.1     73.175     0.000
17726.2     72.696     0.000
17984.0     72.173     0.000
18245.6     71.694     0.000
18511.0     71.204     0.000
18780.2     70.759     0.000
19053.4     70.181     0.000
19330.5     69.703     0.000
19611.7     69.418     0.000
19897.0     69.148     0.000
20186.4     68.871     0.000
20480.0     68.441     0.000
20777.9     67.840     0.000
21080.1     67.951     0.000
21386.7     68.263     0.000
21697.8     68.425     0.000
22013.4     68.425     0.000
22333.6     68.346     0.000
22658.4     68.146     0.000
22988.0     67.930     0.000
23322.4     67.606     0.000
23661.6     67.246     0.000
24005.8     66.867     0.000
24355.0     66.528     0.000
24709.2     66.230     0.000
25068.6     65.941     0.000
25433.2     65.743     0.000
25803.2     65.482     0.000
26178.5     65.271     0.000
26559.3     65.051     0.000
26945.6     64.756     0.000
27337.5     64.500     0.000
27735.2     64.280     0.000
28138.6     64.080     0.000
28547.9     63.837     0.000
28963.1     63.425     0.000
29384.4     63.062     0.000
29811.8     62.735     0.000
30245.4     62.325     0.000
30685.3     61.829     0.000
31131.7     61.464     0.000
31584.5     61.061     0.000
32043.9     60.420     0.000
32510.0     59.724     0.000
32982.8     59.089     0.000
33462.6     58.466     0.000
33949.3     57.724     0.000
34443.1     56.920     0.000
34944.1     56.119     0.000
35452.4     55.290     0.000
35968.0     54.388     0.000
36491.2     53.679     0.000
37022.0     53.158     0.000
37560.5     52.548     0.000
38106.8     52.586     0.000
38661.1     52.923     0.000
39223.4     52.740     0.000
39793.9     51.693     0.000
