* Freq[Hz]      Mag   Phase[Deg]
5.00000    -24.934     0.000
5.07273    -24.558     0.000
5.14651    -24.298     0.000
5.22137    -24.361     0.000
5.29732    -24.425     0.000
5.37437    -24.488     0.000
5.45254    -24.552     0.000
5.53185    -24.866     0.000
5.61231    -25.445     0.000
5.69394    -26.025     0.000
5.77676    -26.604     0.000
5.86079    -27.176     0.000
5.94604    -27.320     0.000
6.03252    -27.464     0.000
6.12027    -27.608     0.000
6.20929    -27.752     0.000
6.29961    -26.776     0.000
6.39124    -25.552     0.000
6.48420    -24.327     0.000
6.57851    -23.103     0.000
6.67420    -22.263     0.000
6.77128    -21.486     0.000
6.86977    -20.708     0.000
6.96969    -20.010     0.000
7.07107    -19.918     0.000
7.17392    -19.825     0.000
7.27827    -19.733     0.000
7.38413    -20.042     0.000
7.49154    -20.663     0.000
7.60050    -21.284     0.000
7.71105    -21.779     0.000
7.82321    -21.724     0.000
7.93701    -21.669     0.000
8.05245    -21.614     0.000
8.16958    -20.109     0.000
8.28841    -18.551     0.000
8.40896    -16.993     0.000
8.53128    -15.943     0.000
8.65537    -14.959     0.000
8.78126    -13.975     0.000
8.90899    -13.523     0.000
9.03857    -13.107     0.000
9.17004    -12.626     0.000
9.30342    -11.634     0.000
9.43874    -10.642     0.000
9.57603     -9.259     0.000
9.71532     -7.279     0.000
9.85663     -5.300     0.000
10.0000     -3.492     0.000
10.1455     -1.731     0.000
10.2930     -0.110     0.000
10.4427      1.121     0.000
10.5946      2.351     0.000
10.7487      3.174     0.000
10.9051      3.916     0.000
11.0637      4.415     0.000
11.2246      4.657     0.000
11.3879      4.783     0.000
11.5535      4.491     0.000
11.7216      4.194     0.000
11.8921      3.546     0.000
12.0650      2.897     0.000
12.2405      3.016     0.000
12.4186      3.234     0.000
12.5992      4.617     0.000
12.7825      6.258     0.000
12.9684      7.883     0.000
13.1570      9.504     0.000
13.3484     10.686     0.000
13.5426     11.798     0.000
13.7395     12.397     0.000
13.9394     12.913     0.000
14.1421     12.949     0.000
14.3478     12.789     0.000
14.5565     12.207     0.000
