"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	68.8644	20.5078	68.7051	20.5078	68.1991	20.5078	68.4788
21.9727	69.8462	21.9727	69.6603	21.9727	69.0122	21.9727	69.37
23.4375	70.9127	23.4375	70.7409	23.4375	70.1464	23.4375	70.4737
24.9023	71.567	24.9023	71.3683	24.9023	70.7178	24.9023	71.0796
26.3672	72.0186	26.3672	71.8515	26.3672	71.2411	26.3672	71.5755
27.832	73.241	27.832	73.0211	27.832	72.3174	27.832	72.7113
29.2969	73.7682	29.2969	73.5363	29.2969	72.8134	29.2969	73.2199
30.7617	74.52	30.7617	74.2682	30.7617	73.5169	30.7617	73.9426
32.2266	75.1519	32.2266	74.9112	32.2266	74.2043	32.2266	74.6044
33.6914	75.5556	33.6914	75.3281	33.6914	74.6492	33.6914	75.0319
35.1562	76.1555	35.1562	75.8931	35.1562	75.1122	35.1562	75.5557
36.6211	76.773	36.6211	76.499	36.6211	75.7093	36.6211	76.16
38.0859	77.4106	38.0859	77.1236	38.0859	76.2828	38.0859	76.7633
39.5508	77.9767	39.5508	77.6971	39.5508	76.896	39.5508	77.3539
41.0156	78.8163	41.0156	78.5886	41.0156	77.965	41.0156	78.3193
42.4805	78.9652	42.4805	78.7023	42.4805	78.0523	42.4805	78.4279
43.9453	79.4463	43.9453	79.1647	43.9453	78.469	43.9453	78.8724
45.4102	79.9441	45.4102	79.6559	45.4102	78.9478	45.4102	79.3591
46.875	80.3871	46.875	80.1021	46.875	79.4369	46.875	79.8252
48.3398	80.8179	48.3398	80.5293	48.3398	79.8746	48.3398	80.2583
51.2695	81.7103	51.2695	81.3785	51.2695	80.6647	51.2695	81.0887
52.7344	82.13	52.7344	81.793	52.7344	81.075	52.7344	81.5024
54.1992	82.4443	54.1992	82.1115	54.1992	81.4556	54.1992	81.8497
55.6641	82.8137	55.6641	82.4763	55.6641	81.8342	55.6641	82.2222
58.5938	83.5048	58.5938	83.1332	58.5938	82.4037	58.5938	82.8448
60.0586	83.8739	60.0586	83.4999	60.0586	82.8209	60.0586	83.2362
62.9883	84.5299	62.9883	84.1265	62.9883	83.4266	62.9883	83.8595
64.4531	84.8449	64.4531	84.423	64.4531	83.7114	64.4531	84.1546
67.3828	85.4071	67.3828	84.966	67.3828	84.2595	67.3828	84.7044
68.8477	85.6646	68.8477	85.2214	68.8477	84.5282	68.8477	84.9667
71.7773	86.2675	71.7773	85.797	71.7773	85.1021	71.7773	85.5477
74.707	86.8349	74.707	86.3412	74.707	85.6591	74.707	86.1033
77.6367	87.2737	77.6367	86.756	77.6367	86.1078	77.6367	86.5398
79.1016	87.473	79.1016	86.9352	79.1016	86.2824	79.1016	86.7215
82.0312	87.8721	82.0312	87.2987	82.0312	86.6037	82.0312	87.0732
84.9609	88.1728	84.9609	87.5862	84.9609	86.8752	84.9609	87.3562
87.8906	88.3002	87.8906	87.7126	87.8906	87.1498	87.8906	87.5535
90.8203	88.5762	90.8203	87.9137	90.8203	87.2989	90.8203	87.7472
95.2148	88.8836	95.2148	88.13	95.2148	87.3498	95.2148	87.9075
98.1445	88.9702	98.1445	88.1825	98.1445	87.3808	98.1445	87.9584
101.074	88.8977	101.074	88.0762	101.074	87.3027	101.074	87.8734
105.469	89.0579	105.469	88.1731	105.469	87.343	105.469	87.96
108.398	89.2963	108.398	88.3478	108.398	87.3641	108.398	88.0813
112.793	89.3584	112.793	88.3358	112.793	87.3174	112.793	88.0731
117.188	89.3256	117.188	88.2654	117.188	87.3308	117.188	88.0499
120.117	89.3382	120.117	88.2233	120.117	87.2459	120.117	88.003
124.512	89.2894	124.512	88.1239	124.512	87.1323	124.512	87.9108
128.906	89.1789	128.906	87.964	128.906	86.9619	128.906	87.7596
133.301	89.0604	133.301	87.7806	133.301	86.785	133.301	87.5966
139.16	88.9911	139.16	87.585	139.16	86.4476	139.16	87.3747
143.555	88.9069	143.555	87.4445	143.555	86.2035	143.555	87.2065
147.949	88.8251	147.949	87.2773	147.949	85.9767	147.949	87.0393
153.809	88.7424	153.809	87.0194	153.809	85.4913	153.809	86.7421
159.668	88.9853	159.668	87.2541	159.668	85.7779	159.668	86.9999
165.527	89.0827	165.527	87.2575	165.527	85.9863	165.527	87.1146
171.387	89.1631	171.387	87.2111	171.387	85.6593	171.387	86.9965
177.246	88.9313	177.246	86.9657	177.246	85.4977	177.246	86.788
183.105	89.0132	183.105	86.8839	183.105	85.3182	183.105	86.7215
188.965	89.178	188.965	86.857	188.965	85.0717	188.965	86.6773
196.289	89.3395	196.289	86.8711	196.289	85.3149	196.289	86.8269
203.613	89.8938	203.613	87.233	203.613	84.8824	203.613	86.9817
210.938	89.606	210.938	87.0586	210.938	84.4088	210.938	86.6684
218.262	89.3925	218.262	86.6782	218.262	84.5847	218.262	86.5323
225.586	90.1209	225.586	87.1599	225.586	85.0667	225.586	87.1084
232.91	90.1823	232.91	87.141	232.91	84.366	232.91	86.9092
241.699	89.8171	241.699	86.8094	241.699	83.9842	241.699	86.5491
250.488	90.7408	250.488	87.2291	250.488	83.2172	250.488	86.8848
259.277	90.1431	259.277	86.9107	259.277	83.4304	259.277	86.5669
268.066	89.5409	268.066	86.157	268.066	82.7847	268.066	85.9085
276.855	89.5235	276.855	86.1145	276.855	82.5014	276.855	85.8168
287.109	89.2345	287.109	85.7568	287.109	82.7595	287.109	85.6492
297.363	89.8961	297.363	85.7579	297.363	82.1506	297.363	85.8096
307.617	89.065	307.617	85.6142	307.617	81.7127	307.617	85.2668
319.336	88.665	319.336	84.6295	319.336	81.4336	319.336	84.7285
329.59	88.0908	329.59	84.4552	329.59	80.3427	329.59	84.1476
341.309	87.6359	341.309	83.7502	341.309	81.4078	341.309	84.0085
353.027	88.21	353.027	83.8787	353.027	80.334	353.027	84.0417
366.211	88.9945	366.211	84.3595	366.211	80.0585	366.211	84.5263
379.395	88.6113	379.395	84.3362	379.395	79.2751	379.395	84.1712
392.578	88.4347	392.578	84.065	392.578	77.9319	392.578	83.7878
405.762	88.5042	405.762	83.5132	405.762	79.358	405.762	83.9039
420.41	88.5445	420.41	83.6661	420.41	79.6751	420.41	84.0254
435.059	88.9959	435.059	83.9255	435.059	81.1356	435.059	84.6456
451.172	90.0709	451.172	84.9357	451.172	79.6885	451.172	85.2286
465.82	89.2866	465.82	84.9354	465.82	77.8915	465.82	84.5334
483.398	88.8858	483.398	84.4855	483.398	78.8116	483.398	84.2913
499.512	89.8516	499.512	84.8452	499.512	80.6985	499.512	85.2461
517.09	90.1736	517.09	85.2562	517.09	81.4758	517.09	85.6784
536.133	90.651	536.133	85.3761	536.133	81.6288	536.133	86.004
555.176	90.6239	555.176	85.7491	555.176	81.1159	555.176	85.9891
574.219	90.659	574.219	85.9326	574.219	79.8168	574.219	85.8635
594.727	90.4953	594.727	86.2301	594.727	80.5221	594.727	85.9556
615.234	90.0812	615.234	86.3152	615.234	80.6314	615.234	85.7756
637.207	90.2376	637.207	86.3622	637.207	80.2706	637.207	85.8178
659.18	89.4689	659.18	86.1804	659.18	80.6697	659.18	85.4272
682.617	89.4563	682.617	86.5949	682.617	81.3469	682.617	85.6862
707.52	89.2351	707.52	86.7245	707.52	80.4757	707.52	85.4728
732.422	88.4928	732.422	87.0607	732.422	80.0846	732.422	85.2169
757.324	88.5776	757.324	87.051	757.324	80.7881	757.324	85.3691
785.156	88.2632	785.156	87.4287	785.156	79.6407	785.156	85.2192
811.523	88.0985	811.523	87.1551	811.523	79.857	811.523	85.063
840.82	88.0837	840.82	86.9063	840.82	79.9093	840.82	84.9556
870.117	88.3531	870.117	87.3663	870.117	79.0861	870.117	85.1496
900.879	89.0673	900.879	88.0449	900.879	80.915	900.879	86.0109
933.105	88.8945	933.105	87.937	933.105	80.4106	933.105	85.8149
965.332	88.8829	965.332	87.7147	965.332	79.933	965.332	85.64
1,000.49	88.0927	1,000.49	87.44	1,000.49	80.2263	1,000.49	85.2504
1,035.64	88.0576	1,035.64	86.6702	1,035.64	79.0337	1,035.64	84.7072
1,072.27	87.3388	1,072.27	86.9146	1,072.27	79.0139	1,072.27	84.532
1,108.89	87.0206	1,108.89	86.6132	1,108.89	77.8861	1,108.89	84.1113
1,148.44	86.3614	1,148.44	86.6741	1,148.44	78.2473	1,148.44	83.9538
1,189.45	86.6705	1,189.45	86.5724	1,189.45	77.1162	1,189.45	83.868
1,230.47	87.0051	1,230.47	87.1806	1,230.47	77.9344	1,230.47	84.4012
1,274.41	87.2072	1,274.41	87.1879	1,274.41	77.0285	1,274.41	84.3809
1,319.82	87.9947	1,319.82	87.4343	1,319.82	77.1931	1,319.82	84.8295
1,366.7	88.2946	1,366.7	87.7459	1,366.7	77.8196	1,366.7	85.166
1,413.57	88.4716	1,413.57	87.8957	1,413.57	77.8616	1,413.57	85.3164
1,463.38	88.6469	1,463.38	87.4467	1,463.38	77.5149	1,463.38	85.1385
1,516.11	88.1707	1,516.11	86.5466	1,516.11	77.3848	1,516.11	84.5013
1,568.85	87.9207	1,568.85	86.3041	1,568.85	77.3785	1,568.85	84.2802
1,624.51	88.9255	1,624.51	87.3337	1,624.51	77.8064	1,624.51	85.2376
1,681.64	89.5962	1,681.64	88.1411	1,681.64	77.669	1,681.64	85.9005
1,741.7	89.8993	1,741.7	88.785	1,741.7	77.3683	1,741.7	86.3222
1,803.22	89.8706	1,803.22	88.164	1,803.22	76.9874	1,803.22	85.9893
1,866.21	89.1084	1,866.21	87.4435	1,866.21	76.3678	1,866.21	85.2558
1,932.13	89.2634	1,932.13	86.9337	1,932.13	76.4044	1,932.13	85.1092
1,999.51	90.1864	1,999.51	87.2336	1,999.51	76.5161	1,999.51	85.7235
2,069.82	90.956	2,069.82	87.5717	2,069.82	76.5483	2,069.82	86.2836
2,143.07	90.4813	2,143.07	87.5135	2,143.07	75.744	2,143.07	85.952
2,219.24	89.0455	2,219.24	86.3154	2,219.24	74.8274	2,219.24	84.6394
2,296.88	88.7194	2,296.88	86.1833	2,296.88	75.2452	2,296.88	84.4373
2,378.91	89.3692	2,378.91	86.753	2,378.91	75.0587	2,378.91	85.0051
2,462.4	90.5631	2,462.4	87.6311	2,462.4	75.2522	2,462.4	86.0211
2,548.83	90.2012	2,548.83	87.2422	2,548.83	74.7986	2,548.83	85.6443
2,639.65	88.5219	2,639.65	86.3432	2,639.65	73.8826	2,639.65	84.3287
2,731.93	88.0156	2,731.93	85.7832	2,731.93	73.2524	2,731.93	83.7929
2,828.61	88.6321	2,828.61	86.2342	2,828.61	74.1738	2,828.61	84.3524
2,928.22	88.6411	2,928.22	86.9219	2,928.22	74.702	2,928.22	84.6912
3,030.76	88.238	3,030.76	86.9381	3,030.76	74.6248	3,030.76	84.5049
3,137.7	87.812	3,137.7	86.626	3,137.7	74.3689	3,137.7	84.1439
3,249.02	87.314	3,249.02	85.9338	3,249.02	73.7437	3,249.02	83.5444
3,363.28	87.161	3,363.28	85.28	3,363.28	72.5424	3,363.28	83.1027
3,481.93	87.3101	3,481.93	85.2694	3,481.93	73.262	3,481.93	83.208
3,604.98	87.6523	3,604.98	85.6124	3,604.98	73.8253	3,604.98	83.5626
3,732.42	88.1048	3,732.42	85.6399	3,732.42	72.9446	3,732.42	83.7633
3,864.26	86.5046	3,864.26	84.8937	3,864.26	72.552	3,864.26	82.6046
4,000.49	86.242	4,000.49	84.4414	4,000.49	72.8989	4,000.49	82.2884
4,141.11	86.745	4,141.11	85.0165	4,141.11	71.3002	4,141.11	82.7229
4,287.6	86.8892	4,287.6	84.6382	4,287.6	70.8863	4,287.6	82.6076
4,438.48	87.6572	4,438.48	84.763	4,438.48	70.4363	4,438.48	83.0618
4,595.21	87.7508	4,595.21	84.5711	4,595.21	70.5394	4,595.21	83.0406
4,756.35	88.9529	4,756.35	84.9051	4,756.35	71.4207	4,756.35	83.9102
4,924.8	89.5903	4,924.8	85.2812	4,924.8	70.537	4,924.8	84.419
5,097.66	89.4796	5,097.66	84.8119	5,097.66	71.5538	5,097.66	84.2185
5,277.83	89.5179	5,277.83	84.8057	5,277.83	70.8195	5,277.83	84.2224
5,463.87	89.7218	5,463.87	84.4224	5,463.87	70.387	5,463.87	84.2333
5,657.23	89.447	5,657.23	84.0756	5,657.23	69.4597	5,657.23	83.9244
5,856.45	88.8854	5,856.45	83.3464	5,856.45	68.9078	5,856.45	83.3155
6,062.99	88.8694	6,062.99	83.7367	6,062.99	68.5437	6,062.99	83.4108
6,276.86	88.022	6,276.86	83.8666	6,276.86	67.3549	6,276.86	82.8745
6,498.05	87.8615	6,498.05	83.9795	6,498.05	67.9743	6,498.05	82.8238
6,726.56	87.7615	6,726.56	83.8447	6,726.56	67.4749	6,726.56	82.7046
6,963.87	87.5211	6,963.87	83.2865	6,963.87	65.6752	6,963.87	82.3307
7,209.96	87.5579	7,209.96	83.2635	7,209.96	65.8639	7,209.96	82.3487
7,464.84	86.8624	7,464.84	82.4782	7,464.84	64.1362	7,464.84	81.6116
7,727.05	86.9934	7,727.05	82.1038	7,727.05	63.9029	7,727.05	81.5743
7,999.51	86.384	7,999.51	81.7783	7,999.51	64.0434	7,999.51	81.0632
8,282.23	86.2479	8,282.23	81.9182	8,282.23	62.3184	8,282.23	81.0058
8,573.73	86.1832	8,573.73	81.6177	8,573.73	63.2433	8,573.73	80.8698
8,876.95	86.4188	8,876.95	81.5988	8,876.95	61.7522	8,876.95	81.0098
9,188.96	86.5275	9,188.96	81.0153	9,188.96	61.0441	9,188.96	80.9051
9,514.16	86.9137	9,514.16	80.6471	9,514.16	60.0466	9,514.16	81.0826
9,849.61	86.8891	9,849.61	79.6471	9,849.61	60.2813	9,849.61	80.8339
10,196.8	86.9621	10,196.8	79.5775	10,196.8	60.4645	10,196.8	80.8777
10,555.7	87.1889	10,555.7	79.8927	10,555.7	60.4148	10,555.7	81.1216
10,927.7	87.399	10,927.7	79.8862	10,927.7	60.2015	10,927.7	81.2853
11,313	87.4399	11,313	79.8768	11,313	59.097	11,313	81.312
11,712.9	87.2292	11,712.9	79.6501	11,712.9	59.2429	11,712.9	81.0994
12,126	87.1387	12,126	79.4852	12,126	59.6164	12,126	80.9958
12,553.7	86.9827	12,553.7	78.9847	12,553.7	58.2656	12,553.7	80.7703
12,996.1	86.7434	12,996.1	78.5509	12,996.1	57.4379	12,996.1	80.4942
13,454.6	86.5993	13,454.6	78.3145	13,454.6	56.9695	13,454.6	80.333
13,929.2	86.686	13,929.2	78.3408	13,929.2	57.4057	13,929.2	80.4101
14,419.9	86.8067	14,419.9	78.3638	14,419.9	56.7806	14,419.9	80.5123
14,928.2	86.921	14,928.2	78.189	14,928.2	55.9563	14,928.2	80.5771
15,455.6	86.8095	15,455.6	78.0273	15,455.6	54.9109	15,455.6	80.4561
16,000.5	86.6573	16,000.5	77.8888	16,000.5	53.819	16,000.5	80.3048
16,564.5	86.4526	16,564.5	77.5727	16,564.5	52.6193	16,564.5	80.0815
17,148.9	86.206	17,148.9	76.9897	17,148.9	53.6631	17,148.9	79.7855
17,752.4	85.8037	17,752.4	76.3888	17,752.4	53.0722	17,752.4	79.3546
18,379.4	85.3009	18,379.4	75.4785	18,379.4	51.4267	18,379.4	78.7956
19,026.9	84.8209	19,026.9	74.5013	19,026.9	51.3201	19,026.9	78.2547
19,697.8	84.3078	19,697.8	73.405	19,697.8	51.9479	19,697.8	77.6787
19,999.5	84.1697	19,999.5	73.2778	19,999.5	52.6807	19,999.5	77.5431
