"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
1,108.89	87.1757	1,108.89	85.7921	1,108.89	86.5388
1,148.44	87.4386	1,148.44	86.1495	1,148.44	86.8417
1,189.45	87.1743	1,189.45	85.1573	1,189.45	86.2818
1,230.47	87.2975	1,230.47	86.2328	1,230.47	86.7977
1,274.41	87.3874	1,274.41	85.4202	1,274.41	86.5142
1,319.82	88.4986	1,319.82	85.5518	1,319.82	87.2705
1,366.7	89.4419	1,366.7	87.0637	1,366.7	88.4136
1,413.57	89.8809	1,413.57	88.3268	1,413.57	89.173
1,463.38	89.2424	1,463.38	88.1143	1,463.38	88.7149
1,516.11	89.1134	1,516.11	86.9293	1,516.11	88.1573
1,568.85	87.8115	1,568.85	86.8336	1,568.85	87.35
1,624.51	87.3203	1,624.51	86.8027	1,624.51	87.0692
1,681.64	87.489	1,681.64	85.9379	1,681.64	86.7823
1,741.7	87.5243	1,741.7	86.1727	1,741.7	86.9009
1,803.22	86.4197	1,803.22	85.2999	1,803.22	85.8958
1,866.21	86.4538	1,866.21	83.4008	1,866.21	85.1902
1,932.13	85.2285	1,932.13	83.5819	1,932.13	84.4828
1,999.51	84.3579	1,999.51	83.6615	1,999.51	84.0237
2,069.82	83.5353	2,069.82	82.4831	2,069.82	83.041
2,143.07	83.0495	2,143.07	80.3576	2,143.07	81.9089
2,219.24	82.1888	2,219.24	78.9284	2,219.24	80.8577
2,296.88	79.8846	2,296.88	81.2202	2,296.88	80.6035
2,378.91	77.8761	2,378.91	81.2606	2,378.91	79.89
2,462.4	79.2962	2,462.4	81.3188	2,462.4	80.4242
2,548.83	80.9453	2,548.83	81.4778	2,548.83	81.2197
2,639.65	80.958	2,639.65	82.6908	2,639.65	81.9103
2,731.93	81.7725	2,731.93	83.8199	2,731.93	82.9157
2,828.61	82.7894	2,828.61	85.3629	2,828.61	84.264
2,928.22	83.9237	2,928.22	85.5826	2,928.22	84.8319
3,030.76	84.9956	3,030.76	85.3161	3,030.76	85.1588
3,137.7	85.9093	3,137.7	86.6713	3,137.7	86.307
3,249.02	86.6548	3,249.02	86.4709	3,249.02	86.5638
3,363.28	86.4921	3,363.28	86.5712	3,363.28	86.5318
3,481.93	86.7785	3,481.93	86.3744	3,481.93	86.5811
3,604.98	86.3775	3,604.98	85.4892	3,604.98	85.956
3,732.42	85.8854	3,732.42	85.6876	3,732.42	85.7876
3,864.26	87.009	3,864.26	85.666	3,864.26	86.3892
4,000.49	86.0577	4,000.49	85.3647	4,000.49	85.725
4,141.11	86.2676	4,141.11	85.426	4,141.11	85.8671
4,287.6	86.9786	4,287.6	85.049	4,287.6	86.1201
4,438.48	87.8427	4,438.48	84.7433	4,438.48	86.5638
4,595.21	88.5503	4,595.21	83.6532	4,595.21	86.7582
4,756.35	88.559	4,756.35	83.0938	4,756.35	86.6347
4,924.8	88.1002	4,924.8	82.7733	4,924.8	86.2069
5,097.66	87.9062	5,097.66	82.7373	5,097.66	86.0493
5,277.83	86.9809	5,277.83	83.5938	5,277.83	85.6095
5,463.87	86.8005	5,463.87	84.418	5,463.87	85.7706
5,657.23	87.0498	5,657.23	85.0373	5,657.23	86.1591
5,856.45	87.4663	5,856.45	85.3127	5,856.45	86.5216
6,062.99	87.2646	6,062.99	85.2166	6,062.99	86.3602
6,276.86	85.7953	6,276.86	85.2807	6,276.86	85.5456
6,498.05	84.552	6,498.05	85.201	6,498.05	84.8886
6,726.56	84.2929	6,726.56	84.8741	6,726.56	84.5932
6,963.87	86.3776	6,963.87	84.8624	6,963.87	85.6858
7,209.96	86.9458	7,209.96	83.8434	7,209.96	85.6659
7,464.84	87.5366	7,464.84	83.2538	7,464.84	85.903
7,727.05	87.6978	7,727.05	82.5275	7,727.05	85.8405
7,999.51	87.3957	7,999.51	82.0797	7,999.51	85.5049
8,282.23	86.3829	8,282.23	81.9065	8,282.23	84.6976
8,573.73	85.525	8,573.73	82.2944	8,573.73	84.2034
8,876.95	86.3817	8,876.95	82.298	8,876.95	84.8031
9,188.96	86.6991	9,188.96	82.5436	9,188.96	85.1005
9,514.16	86.3832	9,514.16	82.507	9,514.16	84.8639
9,849.61	86.6956	9,849.61	82.0445	9,849.61	84.965
10,196.8	86.7292	10,196.8	81.0668	10,196.8	84.762
10,555.7	86.4319	10,555.7	80.5149	10,555.7	84.4116
10,927.7	86.0038	10,927.7	79.8686	10,927.7	83.94
11,313	85.2179	11,313	79.945	11,313	83.3369
11,712.9	85.1599	11,712.9	79.3912	11,712.9	83.1703
12,126	85.4	12,126	79.1182	12,126	83.3078
12,553.7	85.2628	12,553.7	78.6447	12,553.7	83.1085
12,996.1	85.1404	12,996.1	78.0026	12,996.1	82.8976
13,454.6	84.7677	13,454.6	77.4608	13,454.6	82.498
13,929.2	84.6902	13,929.2	76.8931	13,929.2	82.3471
14,419.9	84.6744	14,419.9	76.8778	14,419.9	82.3314
14,928.2	84.0703	14,928.2	76.6869	14,928.2	81.7887
15,455.6	83.6966	15,455.6	75.7166	15,455.6	81.3279
16,000.5	83.6652	16,000.5	74.9382	16,000.5	81.2012
16,564.5	83.7114	16,564.5	73.88	16,564.5	81.1307
17,148.9	83.0719	17,148.9	73.1213	17,148.9	80.4801
17,752.4	82.8078	17,752.4	72.4274	17,752.4	80.1782
18,379.4	82.0635	18,379.4	71.1098	18,379.4	79.3886
19,026.9	81.3748	19,026.9	69.779	19,026.9	78.6553
19,697.8	80.6244	19,697.8	68.3194	19,697.8	77.8623
19,999.5	80.2518	19,999.5	68.0568	19,999.5	77.4959
