"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.5254	20.5078	61.2072	20.5078	62.1077	20.5078	61.6955	20.5078	60.7151	20.5078	61.7624
23.4375	60.6825	23.4375	59.3504	23.4375	60.1782	23.4375	59.8275	23.4375	59.1455	23.4375	59.9091
26.3672	67.6059	26.3672	65.2413	26.3672	66.5179	26.3672	66.515	26.3672	66.5159	26.3672	66.5316
29.2969	72.6165	29.2969	70.5656	29.2969	71.6751	29.2969	71.64	29.2969	71.5337	29.2969	71.6539
32.2266	74.9583	32.2266	72.632	32.2266	73.907	32.2266	73.8877	32.2266	73.8441	32.2266	73.9021
35.1563	77.0393	35.1563	74.8316	35.1563	76.0518	35.1563	76.011	35.1563	75.9232	35.1563	76.0267
38.0859	79.6827	38.0859	77.2276	38.0859	78.5728	38.0859	78.489	38.0859	78.3282	38.0859	78.5256
41.0156	81.0295	41.0156	78.5769	41.0156	79.9269	41.0156	79.8364	41.0156	79.6673	41.0156	79.874
43.9453	82.1354	43.9453	79.7314	43.9453	81.0661	43.9453	80.9373	43.9453	80.6994	43.9453	80.9833
46.875	83.0985	46.875	80.6409	46.875	82.0005	46.875	81.8901	46.875	81.6871	46.875	81.9326
49.8047	84.0282	49.8047	81.5655	49.8047	82.9359	49.8047	82.8145	49.8047	82.5989	49.8047	82.8595
55.6641	85.466	55.6641	83.0641	55.6641	84.3893	55.6641	84.2611	55.6641	84.0548	55.6641	84.3121
58.5938	86.5257	58.5938	83.9226	58.5938	85.3671	58.5938	85.2116	58.5938	84.97	58.5938	85.275
61.5234	86.9663	61.5234	84.3557	61.5234	85.8086	61.5234	85.6452	61.5234	85.3944	61.5234	85.7108
67.3828	87.5008	67.3828	84.8343	67.3828	86.3203	67.3828	86.142	67.3828	85.8804	67.3828	86.2149
73.2422	88.0633	73.2422	85.3572	73.2422	86.8772	73.2422	86.6689	73.2422	86.3892	73.2422	86.7534
76.1719	88.3152	76.1719	85.6062	76.1719	87.1323	76.1719	86.9028	76.1719	86.5892	76.1719	86.9936
82.0313	88.5921	82.0313	85.8503	82.0313	87.3818	82.0313	87.1576	82.0313	86.874	82.0313	87.2527
87.8906	89.1095	87.8906	86.2469	87.8906	87.8742	87.8906	87.594	87.8906	87.2391	87.8906	87.7067
93.75	89.0602	93.75	86.1249	93.75	87.7904	93.75	87.5103	93.75	87.2773	93.75	87.6382
102.539	88.901	102.539	85.8074	102.539	87.6089	102.539	87.2051	102.539	86.8186	102.539	87.3745
108.398	89.0623	108.398	85.7869	108.398	87.7799	108.398	87.2651	108.398	86.6669	108.398	87.4558
117.188	88.9915	117.188	85.8356	117.188	87.7699	117.188	87.2377	117.188	86.5855	117.188	87.4271
125.977	88.8872	125.977	85.7572	125.977	87.6859	125.977	87.0988	125.977	86.3844	125.977	87.309
134.766	88.7159	134.766	85.5908	134.766	87.5205	134.766	86.8949	134.766	86.2368	134.766	87.1301
143.555	88.4661	143.555	85.2423	143.555	87.2621	143.555	86.5715	143.555	85.7994	143.555	86.8257
155.273	88.2182	155.273	84.5344	155.273	86.9439	155.273	86.0828	155.273	85.1388	155.273	86.3976
164.063	88.6925	164.063	84.8458	164.063	87.4851	164.063	86.4811	164.063	85.1965	164.063	86.8189
175.781	88.4715	175.781	84.953	175.781	87.4412	175.781	86.5199	175.781	85.2265	175.781	86.791
190.43	88.3817	190.43	84.2126	190.43	87.3111	190.43	86.0458	190.43	84.5033	190.43	86.4559
202.148	88.5299	202.148	84.5181	202.148	87.6239	202.148	86.4311	202.148	84.5909	202.148	86.7486
216.797	87.5467	216.797	83.4634	216.797	86.6503	216.797	85.3918	216.797	83.5545	216.797	85.7399
234.375	87.9902	234.375	83.8756	234.375	87.2818	234.375	85.9026	234.375	83.9082	234.375	86.2622
249.023	87.8267	249.023	83.5541	249.023	87.2971	249.023	85.8727	249.023	83.8384	249.023	86.2036
266.602	88.6351	266.602	84.6713	266.602	88.416	266.602	86.9618	266.602	84.2869	266.602	87.2188
287.109	88.3302	287.109	85.116	287.109	88.3444	287.109	86.838	287.109	84.2796	287.109	87.131
307.617	88.3255	307.617	85.131	307.617	88.5792	307.617	87.0321	307.617	84.1882	307.617	87.2806
331.055	87.5054	331.055	85.3541	331.055	88.2583	331.055	86.7984	331.055	84.0805	331.055	86.9756
354.492	88.0885	354.492	85.3269	354.492	88.486	354.492	86.938	354.492	84.0833	354.492	87.1867
377.93	87.9722	377.93	85.543	377.93	88.4365	377.93	87.1322	377.93	84.3637	377.93	87.2571
407.227	86.8398	407.227	85.5574	407.227	87.8304	407.227	85.79	407.227	83.3163	407.227	86.3472
436.523	87.7014	436.523	83.6293	436.523	87.7693	436.523	85.2857	436.523	81.907	436.523	86.058
465.82	88.4636	465.82	85.3252	465.82	88.3487	465.82	86.0545	465.82	82.8637	465.82	86.8284
500.977	87.5466	500.977	84.019	500.977	87.8691	500.977	85.4415	500.977	81.6428	500.977	86.1385
536.133	88.3777	536.133	84.8301	536.133	88.4044	536.133	85.4104	536.133	82.0834	536.133	86.5637
574.219	88.3204	574.219	85.1513	574.219	88.0721	574.219	85.1159	574.219	81.5099	574.219	86.3359
615.234	88.3134	615.234	84.5529	615.234	88.2847	615.234	85.2186	615.234	80.8847	615.234	86.3809
659.18	88.51	659.18	84.443	659.18	88.6938	659.18	85.4589	659.18	80.9247	659.18	86.6533
706.055	88.0649	706.055	85.5267	706.055	87.976	706.055	84.9553	706.055	80.2016	706.055	86.1961
758.789	87.1392	758.789	85.7401	758.789	87.8168	758.789	84.4743	758.789	79.6498	758.789	85.846
811.523	87.9758	811.523	85.8277	811.523	87.9531	811.523	84.4654	811.523	79.015	811.523	86.035
870.117	87.9412	870.117	87.6116	870.117	88.3417	870.117	85.005	870.117	80.0542	870.117	86.5861
931.641	87.9983	931.641	87.4933	931.641	88.8026	931.641	84.9237	931.641	80.0226	931.641	86.7488
999.023	87.9214	999.023	86.4936	999.023	88.6217	999.023	84.5725	999.023	80.0377	999.023	86.4428
1,072.27	86.8277	1,072.27	86.9038	1,072.27	87.3905	1,072.27	83.6722	1,072.27	79.4665	1,072.27	85.5577
1,148.44	86.8393	1,148.44	86.7909	1,148.44	87.3237	1,148.44	83.7048	1,148.44	79.2875	1,148.44	85.5178
1,230.47	87.0559	1,230.47	86.5329	1,230.47	87.9271	1,230.47	84.9597	1,230.47	79.8582	1,230.47	86.1197
