Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -31.832   104.372
5.07273    -28.418    98.871
5.14651    -25.707    93.387
5.22137    -24.957    87.954
5.29732    -24.207    82.521
5.37437    -23.457    77.087
5.45254    -22.707    71.654
5.53185    -22.372    65.191
5.61231    -22.478    57.640
5.69394    -22.584    50.089
5.77676    -22.689    42.538
5.86079    -22.805    34.866
5.94604    -23.509    20.086
6.03252    -24.214     5.306
6.12027    -24.919    -9.473
6.20929    -25.623   -24.253
6.29961    -25.140   -43.986
6.39124    -24.393   -64.818
6.48420    -23.646   -85.650
6.57851    -22.899  -106.482
6.67420    -21.965  -120.089
6.77128    -21.000  -132.522
6.86977    -20.035  -144.956
6.96969    -19.183  -157.320
7.07107    -19.194  -169.155
7.17392    -19.205   179.010
7.27827    -19.215   167.175
7.38413    -19.590   149.611
7.49154    -20.245   127.622
7.60050    -20.900   105.632
7.71105    -21.103    83.137
7.82321    -19.315    58.417
7.93701    -17.528    33.698
8.05245    -15.740     8.979
8.16958    -14.205    -3.677
8.28841    -12.679   -15.882
8.40896    -11.152   -28.088
8.53128    -10.821   -37.685
8.65537    -10.645   -46.947
8.78126    -10.468   -56.208
8.90899    -13.754   -68.862
9.03857    -17.267   -81.738
9.17004    -19.836  -100.407
9.30342    -14.893  -165.190
9.43874     -9.950   130.028
9.57603     -5.506    87.635
9.71532     -1.826    79.448
9.85663      1.854    71.262
10.0000      4.362    63.930
10.1455      6.543    56.837
10.2930      8.540    49.869
10.4427     10.022    43.252
10.5946     11.503    36.636
10.7487     12.630    30.414
10.9051     13.685    24.272
11.0637     14.583    18.418
11.2246     15.316    12.870
11.3879     15.995     7.484
11.5535     16.477     2.688
11.7216     16.956    -2.092
11.8921     17.251    -6.003
12.0650     17.546    -9.913
12.2405     17.730   -13.011
12.4186     17.898   -16.005
12.5992     18.004   -18.321
12.7825     18.096   -20.488
12.9684     18.142   -22.068
13.1570     18.178   -23.512
13.3484     18.176   -24.274
13.5426     18.168   -24.925
13.7395     18.164   -24.589
13.9394     18.173   -24.102
14.1421     18.288   -22.750
14.3478     18.472   -21.367
14.5565     18.807   -19.919
14.7683     19.237   -19.148
14.9831     19.741   -18.901
15.2010     20.224   -20.170
15.4221     20.662   -21.948
15.6464     20.924   -24.822
15.8740     20.993   -27.854
16.1049     20.909   -31.013
16.3392     20.440   -32.860
16.5768     19.849   -33.105
16.8179     19.101   -31.097
17.0626     18.673   -24.207
17.3107     18.720   -16.292
17.5625     19.427    -7.775
17.8180     20.713    -4.131
18.0771     21.963    -3.238
18.3401     23.096    -4.929
18.6068     23.871    -8.633
18.8775     24.349   -12.606
19.1521     24.601   -16.281
19.4306     24.660   -19.221
19.7133     24.609   -20.501
20.0000     24.647   -20.514
20.2909     24.836   -20.014
20.5860     25.188   -19.642
20.8855     25.663   -20.100
21.1893     26.117   -21.866
21.4975     26.438   -24.226
21.8102     26.611   -26.529
22.1274     26.661   -28.179
22.4492     26.655   -28.708
22.7758     26.702   -27.959
