"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.4296
21.9727	53.9576
23.4375	54.037
24.9023	57.8914
26.3672	60.2008
27.832	62.5409
29.2969	64.9289
30.7617	67.2929
32.2266	69.7653
33.6914	71.9059
35.1562	74.0555
36.6211	76.3064
38.0859	78.2877
39.5508	80.1757
41.0156	81.7411
42.4805	82.7171
43.9453	83.3979
45.4102	83.6839
46.875	83.866
48.3398	83.8453
51.2695	83.6795
52.7344	83.5803
54.1992	83.5461
55.6641	83.5946
58.5938	83.6029
60.0586	83.7127
62.9883	83.8752
64.4531	83.9289
67.3828	84.0692
68.8477	84.1821
71.7773	84.5317
74.707	84.7618
77.6367	84.9385
79.1016	85.0525
82.0312	85.3081
84.9609	85.497
87.8906	85.5513
90.8203	85.7575
95.2148	85.8613
98.1445	86.0046
101.074	86.0691
105.469	86.0959
108.398	86.3359
112.793	86.5572
117.188	86.3969
120.117	86.4157
124.512	86.5598
128.906	86.5143
133.301	86.5792
139.16	86.4502
143.555	86.4862
147.949	86.565
153.809	86.4344
159.668	86.5259
165.527	86.3437
171.387	86.1695
177.246	86.1596
183.105	85.916
188.965	85.8792
196.289	86.0317
203.613	85.9115
210.938	85.9997
218.262	85.8294
225.586	86.2176
232.91	86.2546
241.699	86.2907
250.488	86.1015
259.277	86.7459
268.066	86.467
276.855	86.2489
287.109	86.5832
297.363	86.74
307.617	86.5271
319.336	85.9576
329.59	85.8832
341.309	86.0105
353.027	86.1485
366.211	85.3095
379.395	85.6661
392.578	85.4199
405.762	85.0545
420.41	85.2095
435.059	85.3217
451.172	85.8832
465.82	85.0838
483.398	85.4436
499.512	84.9004
517.09	84.7247
536.133	84.8868
555.176	84.2337
574.219	84.5412
594.727	84.247
615.234	84.3466
637.207	84.7488
659.18	83.9549
682.617	84.1874
707.52	84.2796
732.422	84.3116
757.324	84.7459
785.156	84.0773
811.523	84.3441
840.82	83.8192
870.117	84.1993
900.879	84.3198
933.105	84.7461
965.332	84.4081
1,000.49	84.009
1,035.64	83.8926
1,072.27	84.3766
1,108.89	84.5558
1,148.44	83.9678
1,189.45	83.5769
1,230.47	83.8995
1,274.41	83.9149
1,319.82	84.2528
1,366.7	84.2671
1,413.57	83.6094
1,463.38	82.8147
1,516.11	82.2318
1,568.85	81.5146
1,624.51	81.5792
1,681.64	82.1882
1,741.7	82.2338
1,803.22	81.6264
1,866.21	81.2274
1,932.13	81.0618
1,999.51	82.1987
2,069.82	80.812
2,143.07	81.3051
2,219.24	81.4204
2,296.88	81.6338
2,378.91	82.8933
2,462.4	84.427
2,548.83	84.8625
2,639.65	83.8723
2,731.93	83.7125
2,828.61	84.1218
2,928.22	84.7108
3,030.76	84.6327
3,137.7	84.8999
3,249.02	84.4533
3,363.28	84.3701
3,481.93	84.6303
3,604.98	84.7046
3,732.42	84.9014
3,864.26	84.2103
4,000.49	83.9742
4,141.11	84.6407
4,287.6	84.2571
4,438.48	84.9306
4,595.21	84.7643
4,756.35	85.4829
4,924.8	85.6252
5,097.66	85.3735
5,277.83	85.677
5,463.87	85.7643
5,657.23	85.8394
5,856.45	85.7543
6,062.99	86.0558
6,276.86	85.9072
6,498.05	86.263
6,726.56	86.4336
6,963.87	86.5546
7,209.96	87.0359
7,464.84	87.0151
7,727.05	87.5925
7,999.51	87.5273
8,282.23	88.1336
8,573.73	88.4158
8,876.95	88.8938
9,188.96	89.2057
9,514.16	89.8113
9,849.61	90.1303
10,196.8	90.6255
10,555.7	90.5572
10,927.7	90.1983
11,313	89.491
11,712.9	88.3701
12,126	87.206
12,553.7	86.0095
12,996.1	84.7674
13,454.6	83.6355
13,929.2	82.5664
14,419.9	81.6997
14,928.2	80.7959
15,455.6	80.0996
16,000.5	79.4977
16,564.5	78.3925
17,148.9	77.8739
17,752.4	77.1637
18,379.4	76.3047
19,026.9	75.1314
19,697.8	74.3107
19,999.5	74.0387
