"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
6,062.99	6.95343	6,062.99	2.88517
6,276.86	6.85238	6,276.86	2.72459
6,498.05	6.79324	6,498.05	2.69673
6,726.56	6.74347	6,726.56	2.69482
6,963.87	6.8156	6,963.87	2.64984
7,209.96	6.79831	7,209.96	2.7114
7,464.84	6.86874	7,464.84	2.79235
7,727.05	7.14762	7,727.05	2.87494
7,999.51	7.15143	7,999.51	2.85929
8,282.23	7.37959	8,282.23	2.96985
8,573.73	7.53509	8,573.73	3.09878
8,876.95	7.59946	8,876.95	3.15385
9,188.96	7.81514	9,188.96	3.38355
9,514.16	8.05445	9,514.16	3.50078
9,849.61	8.27783	9,849.61	3.68786
10,196.8	8.42112	10,196.8	3.77396
10,555.7	8.42345	10,555.7	3.84174
10,927.7	8.38993	10,927.7	3.85009
11,313	8.31162	11,313	3.80784
11,712.9	8.17635	11,712.9	3.73129
12,126	7.86969	12,126	3.48234
12,553.7	7.42093	12,553.7	3.10894
12,996.1	7.16452	12,996.1	2.90274
13,454.6	6.77448	13,454.6	2.60727
13,929.2	6.46487	13,929.2	2.42662
14,419.9	6.02461	14,419.9	2.08913
14,928.2	5.65728	14,928.2	1.78275
15,455.6	5.61706	15,455.6	1.65853
16,000.5	5.61856	16,000.5	1.62115
16,564.5	5.76856	16,564.5	1.66364
17,148.9	5.4247	17,148.9	1.38806
17,752.4	5.3129	17,752.4	1.36169
18,379.4	5.27943	18,379.4	1.4251
19,026.9	5.34418	19,026.9	1.64173
19,697.8	5.27585	19,697.8	1.79624
19,999.5	5.51375	19,999.5	2.05923
