"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-10.2077	20.5078	-4.46155
21.9727	-8.49799	21.9727	-3.72912
23.4375	-2.52242	23.4375	0.0516802
24.9023	-5.04828	24.9023	-1.10025
26.3672	-4.41546	26.3672	-1.04285
27.832	-2.7696	27.832	-0.3737
29.2969	-3.26884	29.2969	-0.787031
30.7617	-2.32503	30.7617	-0.36102
32.2266	-2.28734	32.2266	-0.39901
33.6914	-2.28267	33.6914	-0.498875
35.1562	-2.26971	35.1562	-0.560388
36.6211	-2.04408	36.6211	-0.515758
38.0859	-1.9341	38.0859	-0.503151
39.5508	-1.72669	39.5508	-0.449225
41.0156	-1.72587	41.0156	-0.492927
42.4805	-1.51881	42.4805	-0.424028
43.9453	-1.51715	43.9453	-0.45032
45.4102	-1.39306	45.4102	-0.416022
46.875	-1.29974	46.875	-0.393027
48.3398	-1.28417	48.3398	-0.396918
51.2695	-1.14355	51.2695	-0.370715
52.7344	-1.08374	52.7344	-0.358851
54.1992	-1.00278	54.1992	-0.332802
55.6641	-0.945284	55.6641	-0.317521
58.5938	-0.88715	58.5938	-0.307388
60.0586	-0.855222	60.0586	-0.301923
62.9883	-0.758973	62.9883	-0.27525
64.4531	-0.71241	64.4531	-0.260562
67.3828	-0.628359	67.3828	-0.23565
68.8477	-0.622708	68.8477	-0.235845
71.7773	-0.589845	71.7773	-0.229803
74.707	-0.538833	74.707	-0.216768
77.6367	-0.446987	77.6367	-0.186993
79.1016	-0.389817	79.1016	-0.166651
82.0312	-0.323574	82.0312	-0.140585
84.9609	-0.461771	84.9609	-0.198219
87.8906	-0.557879	87.8906	-0.248185
90.8203	-0.317089	90.8203	-0.161252
95.2148	-0.0779869	95.2148	-0.0471706
98.1445	-0.258617	98.1445	-0.130628
101.074	-0.322692	101.074	-0.163121
105.469	-0.258039	105.469	-0.143428
108.398	-0.160887	108.398	-0.0865808
112.793	-0.0895877	112.793	-0.0674499
117.188	0.0608317	117.188	-0.00259787
120.117	0.343767	120.117	0.100805
124.512	0.447125	124.512	0.138656
128.906	0.123453	128.906	0.0123691
133.301	0.0150206	133.301	-0.0331015
139.16	0.0204435	139.16	-0.035347
143.555	-0.0235479	143.555	-0.0486525
147.949	-0.125505	147.949	-0.079477
153.809	0.204737	153.809	0.0589508
159.668	0.253321	159.668	0.090111
165.527	0.162486	165.527	0.04994
171.387	0.120848	171.387	0.0416215
177.246	0.404474	177.246	0.178394
183.105	0.472792	183.105	0.173399
188.965	0.404413	188.965	0.133496
196.289	0.576273	196.289	0.219919
203.613	0.594199	203.613	0.252818
210.938	0.618412	210.938	0.242941
218.262	0.549935	218.262	0.224532
225.586	0.735115	225.586	0.317499
232.91	0.941415	232.91	0.402075
241.699	0.883808	241.699	0.352588
250.488	1.14531	250.488	0.521809
259.277	1.06201	259.277	0.493978
268.066	1.16372	268.066	0.516453
276.855	1.22677	276.855	0.474398
287.109	1.1487	287.109	0.415375
297.363	1.61524	297.363	0.663026
307.617	1.61698	307.617	0.685648
319.336	1.65024	319.336	0.700309
329.59	1.38103	329.59	0.441226
341.309	1.58364	341.309	0.701249
353.027	1.40606	353.027	0.568731
366.211	1.91539	366.211	0.907733
379.395	1.84593	379.395	0.731876
392.578	1.78269	392.578	0.719709
405.762	1.53474	405.762	0.867242
420.41	2.62273	420.41	1.47058
435.059	2.76116	435.059	1.26972
451.172	3.1151	451.172	1.19262
465.82	3.08712	465.82	1.23544
483.398	3.10902	483.398	1.12615
499.512	3.0206	499.512	1.15995
517.09	2.68256	517.09	0.948878
536.133	3.36778	536.133	1.3683
555.176	3.33904	555.176	1.17256
574.219	3.29577	574.219	1.16624
594.727	3.63157	594.727	1.48776
615.234	3.84823	615.234	1.50985
637.207	3.66982	637.207	1.33585
659.18	3.56511	659.18	1.30589
682.617	3.69396	682.617	1.37671
707.52	3.85397	707.52	1.35567
732.422	3.70627	732.422	1.3524
757.324	3.8917	757.324	1.38889
785.156	4.08706	785.156	1.48366
811.523	3.97339	811.523	1.39712
840.82	4.23482	840.82	1.66422
870.117	4.36138	870.117	1.69866
900.879	4.6249	900.879	1.78856
933.105	4.95134	933.105	2.00378
965.332	5.13797	965.332	2.22678
1,000.49	5.22622	1,000.49	2.39759
1,035.64	5.01074	1,035.64	2.52249
1,072.27	4.40746	1,072.27	2.5004
1,108.89	4.36778	1,108.89	2.14695
1,148.44	4.13858	1,148.44	1.85824
1,189.45	4.27462	1,189.45	1.71712
1,230.47	5.47056	1,230.47	2.34762
1,274.41	5.9463	1,274.41	2.55829
1,319.82	6.30269	1,319.82	2.64319
1,366.7	6.23617	1,366.7	2.60673
1,413.57	6.45478	1,413.57	2.84509
1,463.38	6.12383	1,463.38	2.60093
1,516.11	5.55323	1,516.11	2.2688
1,568.85	5.84314	1,568.85	2.53727
1,624.51	6.16435	1,624.51	2.62508
1,681.64	5.89302	1,681.64	2.57829
1,741.7	6.21557	1,741.7	2.81106
1,803.22	5.79919	1,803.22	2.43355
1,866.21	5.55159	1,866.21	2.44957
1,932.13	6.24921	1,932.13	2.81675
1,999.51	6.86775	1,999.51	2.86253
2,069.82	7.11541	2,069.82	2.96002
2,143.07	7.07917	2,143.07	2.97791
2,219.24	6.82172	2,219.24	2.90069
2,296.88	6.6985	2,296.88	3.00508
2,378.91	6.91297	2,378.91	3.1222
2,462.4	6.96463	2,462.4	3.03178
2,548.83	6.68528	2,548.83	2.84829
2,639.65	5.77618	2,639.65	2.37898
2,731.93	5.82874	2,731.93	2.40436
2,828.61	6.22354	2,828.61	2.58665
2,928.22	6.33725	2,928.22	2.67663
3,030.76	6.12128	3,030.76	2.47174
3,137.7	6.24994	3,137.7	2.46165
3,249.02	6.15679	3,249.02	2.51489
3,363.28	6.11506	3,363.28	2.51563
3,481.93	5.58646	3,481.93	2.12267
3,604.98	6.00194	3,604.98	2.3602
3,732.42	6.54672	3,732.42	2.60209
3,864.26	6.30955	3,864.26	2.34877
4,000.49	6.66589	4,000.49	2.38754
4,141.11	7.19928	4,141.11	2.68608
4,287.6	6.76367	4,287.6	2.44235
4,438.48	6.98323	4,438.48	2.62687
4,595.21	6.79816	4,595.21	2.69561
4,756.35	6.54293	4,756.35	2.47403
4,924.8	6.50882	4,924.8	2.39564
5,097.66	6.76061	5,097.66	2.62881
5,277.83	6.38763	5,277.83	2.35171
5,463.87	6.39391	5,463.87	2.32738
5,657.23	6.25126	5,657.23	2.1451
5,856.45	6.21997	5,856.45	2.02234
6,062.99	6.02923	6,062.99	1.89299
6,276.86	6.70834	6,276.86	2.43088
6,498.05	6.74395	6,498.05	2.41074
6,726.56	6.52821	6,726.56	2.3399
6,963.87	6.48344	6,963.87	2.34284
7,209.96	6.4613	7,209.96	2.4589
7,464.84	6.77334	7,464.84	2.69719
7,727.05	7.11998	7,727.05	2.81141
7,999.51	7.44045	7,999.51	3.12054
8,282.23	7.63607	8,282.23	3.27175
8,573.73	7.34624	8,573.73	3.06121
8,876.95	7.44851	8,876.95	3.19144
9,188.96	7.52014	9,188.96	3.2697
9,514.16	8.11177	9,514.16	3.54925
9,849.61	7.96032	9,849.61	3.36371
10,196.8	8.12359	10,196.8	3.37534
10,555.7	8.51778	10,555.7	3.64736
10,927.7	8.90504	10,927.7	3.85004
11,313	9.03403	11,313	4.03113
11,712.9	9.13872	11,712.9	4.10796
12,126	9.31858	12,126	4.12401
12,553.7	9.60521	12,553.7	4.28368
12,996.1	9.81526	12,996.1	4.43177
13,454.6	9.94994	13,454.6	4.45273
13,929.2	10.2317	13,929.2	4.58751
14,419.9	10.5368	14,419.9	4.77891
14,928.2	10.6941	14,928.2	4.84629
15,455.6	10.7797	15,455.6	4.91863
16,000.5	10.9647	16,000.5	5.0344
16,564.5	11.2287	16,564.5	5.13601
17,148.9	11.5	17,148.9	5.26072
17,752.4	11.7482	17,752.4	5.36477
18,379.4	11.9526	18,379.4	5.44499
19,026.9	12.1473	19,026.9	5.50386
19,697.8	12.2336	19,697.8	5.55148
19,999.5	12.2486	19,999.5	5.57635
