"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	41.8557	20.5078	39.8068	20.5078	41.3575	20.5078	40.2888	20.5078	45.4475	20.5078	41.6756
21.2402	43.5364	21.2402	39.4842	21.2402	42.8887	21.2402	40.4195	21.2402	44.6411	21.2402	42.1646
21.9727	41.7645	21.9727	38.1523	21.9727	40.9255	21.9727	39.0956	21.9727	46.2875	21.9727	41.4142
22.7051	42.6685	22.7051	39.9213	22.7051	41.9461	22.7051	40.5231	22.7051	47.0007	22.7051	42.4558
23.4375	43.5959	23.4375	42.641	23.4375	43.1426	23.4375	42.9845	23.4375	48.8305	23.4375	44.277
24.1699	45.053	24.1699	43.9507	24.1699	44.6445	24.1699	44.3206	24.1699	49.4852	24.1699	45.4473
25.6348	46.6564	25.6348	45.9853	25.6348	46.2708	25.6348	46.374	25.6348	51.2763	25.6348	47.2834
26.3672	47.823	26.3672	47.4633	26.3672	47.4886	26.3672	47.8175	26.3672	52.2908	26.3672	48.5337
27.0996	48.8156	27.0996	48.4776	27.0996	48.492	27.0996	48.8102	27.0996	52.8975	27.0996	49.4283
27.832	49.7662	27.832	49.6911	27.832	49.5137	27.832	49.9541	27.832	53.7778	27.832	50.4667
29.2969	52.1731	29.2969	52.1246	29.2969	51.9548	29.2969	52.3691	29.2969	55.6099	29.2969	52.7516
30.0293	53.3712	30.0293	53.4063	30.0293	53.1881	30.0293	53.6167	30.0293	56.5655	30.0293	53.931
31.4941	55.787	31.4941	55.8122	31.4941	55.6331	31.4941	56.0285	31.4941	58.5286	31.4941	56.2591
32.2266	56.7525	32.2266	56.7133	32.2266	56.5888	32.2266	56.948	32.2266	59.2932	32.2266	57.1603
33.6914	58.6368	33.6914	58.5581	33.6914	58.4655	33.6914	58.8121	33.6914	60.9047	33.6914	58.981
34.4238	59.6569	34.4238	59.6311	34.4238	59.501	34.4238	59.8716	34.4238	61.8579	34.4238	60.0131
35.8887	61.6495	35.8887	61.5705	35.8887	61.4916	35.8887	61.8168	35.8887	63.5281	35.8887	61.9265
37.3535	63.4186	37.3535	63.29	37.3535	63.2541	37.3535	63.5501	37.3535	65.0557	37.3535	63.6358
38.8184	65.0495	38.8184	64.9075	38.8184	64.8851	38.8184	65.1684	38.8184	66.5341	38.8184	65.2364
39.5508	65.7726	39.5508	65.6136	39.5508	65.605	39.5508	65.8802	39.5508	67.1924	39.5508	65.9426
41.0156	67.0993	41.0156	66.9656	41.0156	66.9319	41.0156	67.2285	41.0156	68.4736	41.0156	67.2733
42.4805	69.0402	42.4805	68.936	42.4805	68.8858	42.4805	69.1854	42.4805	70.3165	42.4805	69.212
43.9453	70.5	43.9453	70.363	43.9453	70.3445	43.9453	70.6164	43.9453	71.6161	43.9453	70.6334
45.4102	71.8614	45.4102	71.7215	45.4102	71.7085	45.4102	71.9726	45.4102	72.8896	45.4102	71.9806
47.6074	73.5084	47.6074	73.3501	47.6074	73.3537	47.6074	73.6047	47.6074	74.4164	47.6074	73.6025
49.0723	74.3692	49.0723	74.1983	49.0723	74.2125	49.0723	74.4559	49.0723	75.2024	49.0723	74.4474
50.5371	74.9916	50.5371	74.811	50.5371	74.834	50.5371	75.0702	50.5371	75.7616	50.5371	75.0567
52.7344	75.5709	52.7344	75.3728	52.7344	75.4109	52.7344	75.6346	52.7344	76.2467	52.7344	75.6151
54.1992	75.8093	54.1992	75.6041	54.1992	75.6491	54.1992	75.8659	54.1992	76.4337	54.1992	75.8431
56.3965	75.9945	56.3965	75.7712	56.3965	75.831	56.3965	76.0368	56.3965	76.5429	56.3965	76.0099
58.5938	75.9714	58.5938	75.7102	58.5938	75.7949	58.5938	75.9901	58.5938	76.446	58.5938	75.9606
60.0586	75.9195	60.0586	75.6945	60.0586	75.756	60.0586	75.9565	60.0586	76.4019	60.0586	75.9241
62.2559	76.1101	62.2559	75.8697	62.2559	75.9477	62.2559	76.1324	62.2559	76.5155	62.2559	76.0978
64.4531	76.1406	64.4531	75.886	64.4531	75.976	64.4531	76.1508	64.4531	76.4921	64.4531	76.1147
66.6504	76.2081	66.6504	75.9326	66.6504	76.0385	66.6504	76.204	66.6504	76.507	66.6504	76.1664
69.5801	76.326	69.5801	76.0176	69.5801	76.1497	69.5801	76.2967	69.5801	76.5404	69.5801	76.2588
71.7773	76.4173	71.7773	76.1069	71.7773	76.2436	71.7773	76.3813	71.7773	76.5949	71.7773	76.3434
73.9746	76.4999	73.9746	76.1869	73.9746	76.3254	73.9746	76.4616	73.9746	76.6581	73.9746	76.4222
76.9043	76.6665	76.9043	76.3304	76.9043	76.4866	76.9043	76.6111	76.9043	76.7701	76.9043	76.5716
79.834	76.8127	79.834	76.4662	79.834	76.6291	79.834	76.7526	79.834	76.8985	79.834	76.7118
82.7637	77.0794	82.7637	76.7028	82.7637	76.8938	82.7637	76.9913	82.7637	77.0768	82.7637	76.9532
85.6934	77.3055	85.6934	76.9231	85.6934	77.1304	85.6934	77.1906	85.6934	77.1891	85.6934	77.1577
88.623	77.5686	88.623	77.1535	88.623	77.3748	88.623	77.4542	88.623	77.4776	88.623	77.4154
91.5527	77.5732	91.5527	77.1786	91.5527	77.3713	91.5527	77.4882	91.5527	77.5899	91.5527	77.4442
94.4824	77.6932	94.4824	77.3151	94.4824	77.5014	94.4824	77.6108	94.4824	77.7152	94.4824	77.5703
98.1445	78.1626	98.1445	77.7649	98.1445	77.99	98.1445	78.0259	98.1445	77.9621	98.1445	77.9957
101.807	78.4167	101.807	78.0253	101.807	78.2424	101.807	78.294	101.807	78.2564	101.807	78.26
105.469	78.6485	105.469	78.2528	105.469	78.4725	105.469	78.5218	105.469	78.482	105.469	78.4886
109.131	78.8931	109.131	78.4649	109.131	78.7073	109.131	78.7469	109.131	78.6903	109.131	78.7153
112.793	79.1672	112.793	78.7326	112.793	78.981	112.793	79.0169	112.793	78.9465	112.793	78.985
116.455	79.3708	116.455	78.924	116.455	79.1808	116.455	79.211	116.455	79.1421	116.455	79.1816
120.85	79.698	120.85	79.2652	120.85	79.5214	120.85	79.5276	120.85	79.4341	120.85	79.5059
125.244	80.0188	125.244	79.5297	125.244	79.8262	125.244	79.819	125.244	79.7021	125.244	79.7989
129.639	80.2308	129.639	79.7268	129.639	80.0379	129.639	80.0199	129.639	79.8706	129.639	80
134.033	80.313	134.033	79.8239	134.033	80.1201	134.033	80.1082	134.033	79.9487	134.033	80.0857
138.428	80.6003	138.428	80.1276	138.428	80.4027	138.428	80.4167	138.428	80.3592	138.428	80.3956
143.555	80.9606	143.555	80.3896	143.555	80.7514	143.555	80.6873	143.555	80.5205	143.555	80.6852
148.682	81.1595	148.682	80.5523	148.682	80.9415	148.682	80.8706	148.682	80.6671	148.682	80.866
153.809	81.3113	153.809	80.7246	153.809	81.1038	153.809	81.0388	153.809	80.8473	153.809	81.0323
159.668	81.5443	159.668	80.9265	159.668	81.3275	159.668	81.2494	159.668	81.0653	159.668	81.2491
164.795	81.7553	164.795	81.1164	164.795	81.5514	164.795	81.4318	164.795	81.159	164.795	81.4376
170.654	81.8408	170.654	81.1984	170.654	81.63	170.654	81.5107	170.654	81.2409	170.654	81.5179
176.514	81.9199	176.514	81.2377	176.514	81.6916	176.514	81.5685	176.514	81.3137	176.514	81.579
183.105	81.9626	183.105	81.2273	183.105	81.7179	183.105	81.5831	183.105	81.3461	183.105	81.5997
189.697	82.0584	189.697	81.3821	189.697	81.8516	189.697	81.6877	189.697	81.4439	189.697	81.7158
196.289	82.1292	196.289	81.4633	196.289	81.9389	196.289	81.7421	196.289	81.4679	196.289	81.781
202.881	82.1638	202.881	81.5103	202.881	81.9905	202.881	81.7616	202.881	81.4434	202.881	81.8096
210.205	82.1458	210.205	81.4614	210.205	81.9725	210.205	81.7123	210.205	81.3694	210.205	81.7706
217.529	82.2083	217.529	81.4874	217.529	82.0276	217.529	81.7396	217.529	81.3313	217.529	81.8032
225.586	82.1614	225.586	81.431	225.586	81.988	225.586	81.6929	225.586	81.2875	225.586	81.7577
232.91	82.2035	232.91	81.4244	232.91	82.0309	232.91	81.6767	232.91	81.1942	232.91	81.7589
241.699	82.0849	241.699	81.2646	241.699	81.8748	241.699	81.5248	241.699	81.0172	241.699	81.6067
249.756	82.1178	249.756	81.1322	249.756	81.8789	249.756	81.4737	249.756	80.873	249.756	81.5646
258.545	82.0209	258.545	81.1341	258.545	81.806	258.545	81.44	258.545	80.8924	258.545	81.5204
268.066	81.9217	268.066	80.7544	268.066	81.6028	268.066	81.2212	268.066	80.574	268.066	81.2952
277.588	81.6358	277.588	80.6722	277.588	81.4284	277.588	81.0388	277.588	80.6812	277.588	81.141
287.109	81.5693	287.109	80.7519	287.109	81.4403	287.109	80.9557	287.109	80.4212	287.109	81.0867
297.363	81.5718	297.363	80.671	297.363	81.3997	297.363	80.8524	297.363	80.1456	297.363	81.0013
307.617	81.5166	307.617	80.4134	307.617	81.253	307.617	80.7654	307.617	80.1421	307.617	80.8911
