"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.72389	20.5078	-0.264163
21.2402	-0.606252	21.2402	0.791176
21.9727	-3.71399	21.9727	-0.40425
22.7051	-3.5012	22.7051	-0.437195
23.4375	-4.20046	23.4375	-1.08899
24.1699	-3.4643	24.1699	-0.762384
25.6348	-3.67606	25.6348	-0.983314
26.3672	-3.55162	26.3672	-1.02552
27.0996	-3.23388	27.0996	-0.920229
27.832	-3.14629	27.832	-0.942625
29.2969	-2.66837	29.2969	-0.790474
30.0293	-2.46028	30.0293	-0.739193
31.4941	-2.08841	31.4941	-0.62482
32.2266	-1.93849	32.2266	-0.57028
33.6914	-1.74419	33.6914	-0.515627
34.4238	-1.69108	34.4238	-0.513473
35.8887	-1.45139	35.8887	-0.4366
37.3535	-1.27944	37.3535	-0.383627
38.8184	-1.17081	38.8184	-0.353622
39.5508	-1.12654	39.5508	-0.340011
41.0156	-1.10344	41.0156	-0.344707
42.4805	-1.02814	42.4805	-0.330148
43.9453	-0.911858	43.9453	-0.292675
45.4102	-0.848962	45.4102	-0.276025
47.6074	-0.76652	47.6074	-0.252836
49.0723	-0.716321	49.0723	-0.238972
50.5371	-0.673289	50.5371	-0.226892
52.7344	-0.609545	52.7344	-0.208203
54.1992	-0.574189	54.1992	-0.198035
56.3965	-0.524021	56.3965	-0.182922
58.5938	-0.483372	58.5938	-0.169546
60.0586	-0.480665	60.0586	-0.172177
62.2559	-0.424429	62.2559	-0.153961
64.4531	-0.388571	64.4531	-0.142462
66.6504	-0.355521	66.6504	-0.131566
69.5801	-0.300717	69.5801	-0.11233
71.7773	-0.272575	71.7773	-0.102943
73.9746	-0.26041	73.9746	-0.0999282
76.9043	-0.225931	76.9043	-0.0879059
79.834	-0.216824	79.834	-0.0856086
82.7637	-0.154016	82.7637	-0.0618442
85.6934	-0.0637325	85.6934	-0.0289397
88.623	-0.0974781	88.623	-0.0427398
91.5527	-0.185365	91.5527	-0.0757381
94.4824	-0.179111	94.4824	-0.0715834
98.1445	-0.00271019	98.1445	-0.00681521
101.807	-0.0319069	101.807	-0.0191313
105.469	-0.0286331	105.469	-0.0176344
109.131	-0.0102233	109.131	-0.00921601
112.793	0.00261426	112.793	-0.00516607
116.455	0.00584666	116.455	-0.00183803
120.85	0.0450789	120.85	0.0152042
125.244	0.0729022	125.244	0.0272357
129.639	0.104103	129.639	0.0379594
134.033	0.100803	134.033	0.0343725
138.428	0.0105157	138.428	0.00675625
143.555	0.152099	143.555	0.0677485
148.682	0.183863	148.682	0.0770361
153.809	0.174148	153.809	0.0728816
159.668	0.179705	159.668	0.0801646
164.795	0.280605	164.795	0.116339
170.654	0.273496	170.654	0.114758
176.514	0.264	176.514	0.115459
183.105	0.260139	183.105	0.121633
189.697	0.297199	189.697	0.139797
196.289	0.349952	196.289	0.162658
202.881	0.408894	202.881	0.186296
210.205	0.451663	210.205	0.208166
217.529	0.523125	217.529	0.231164
225.586	0.533734	225.586	0.237044
