"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.0195	20.5078	56.0006	20.5078	56.1085	20.5078	56.1941	20.5078	55.9468	20.5078	56.101
23.4375	57.0222	23.4375	56.8889	23.4375	57.1094	23.4375	57.2404	23.4375	56.8446	23.4375	57.0961
26.3672	58.6327	26.3672	58.512	26.3672	58.729	26.3672	58.9097	26.3672	58.5413	26.3672	58.7433
29.2969	59.6798	29.2969	59.5119	29.2969	59.787	29.2969	60.0424	29.2969	59.622	29.2969	59.8263
32.2266	60.5989	32.2266	60.3455	32.2266	60.6976	32.2266	61.0616	32.2266	60.65	32.2266	60.787
35.1563	61.1309	35.1563	60.8484	35.1563	61.2791	35.1563	61.8052	35.1563	61.3165	35.1563	61.4317
38.0859	61.7143	38.0859	61.3747	38.0859	61.9003	38.0859	62.6631	38.0859	62.1666	38.0859	62.1663
41.0156	61.6366	41.0156	61.2962	41.0156	61.9656	41.0156	63.1812	41.0156	62.6142	41.0156	62.4497
43.9453	62.9469	43.9453	62.6373	43.9453	63.3278	43.9453	64.7184	43.9453	64.1837	43.9453	63.9107
46.875	65.7372	46.875	65.5004	46.875	66.0578	46.875	67.1797	46.875	66.6662	46.875	66.5056
49.8047	69.6508	49.8047	69.4661	49.8047	69.8408	49.8047	70.494	49.8047	70.0785	49.8047	70.071
52.7344	73.1758	52.7344	73.0389	52.7344	73.2999	52.7344	73.63	52.7344	73.268	52.7344	73.384
55.6641	76.1574	55.6641	76.0467	55.6641	76.2402	55.6641	76.3737	55.6641	76.0748	55.6641	76.2423
58.5938	78.5522	58.5938	78.4674	58.5938	78.6234	58.5938	78.6029	58.5938	78.2867	58.5938	78.5517
61.5234	80.2331	61.5234	80.1483	61.5234	80.2928	61.5234	80.1755	61.5234	79.845	61.5234	80.1744
64.4531	81.3987	64.4531	81.3257	64.4531	81.452	64.4531	81.2839	64.4531	80.9677	64.4531	81.313
67.3828	82.1824	67.3828	82.1329	67.3828	82.2473	67.3828	82.0188	67.3828	81.6576	67.3828	82.0742
70.3125	82.6398	70.3125	82.5531	70.3125	82.6751	70.3125	82.4549	70.3125	82.1566	70.3125	82.5153
73.2422	82.9491	73.2422	82.8881	73.2422	82.9914	73.2422	82.7563	73.2422	82.4983	73.2422	82.83
76.1719	83.3058	76.1719	83.2499	76.1719	83.3521	76.1719	83.0995	76.1719	82.8269	76.1719	83.1803
79.1016	83.4916	79.1016	83.4285	79.1016	83.5424	79.1016	83.2766	79.1016	83.011	79.1016	83.3631
