Frequency Spectrum for Input Signal

Data Shown:    QRP20 (Alcons Audio)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 50°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-6.2
23	-2.1
23.6	1
24	4
25	7.2
25.8	11.1
26.5	17.4
27.2	21.8
28	22.9
29	22.7
30	14.6
30.7	10.7
31.5	9.8
32.5	12.2
33.5	21.4
34.5	27
35.5	30.6
36.5	29
37.5	26.5
38.7	25.3
40	33.3
41.2	39.3
42.5	41
43.7	40
45	39.4
46.2	40.7
47.5	44.3
48.7	53.5
50	57.5
51.5	53.9
53	50
54.5	52.4
56	54.9
58	56.4
60	58.2
61.5	60.3
63	62.3
65	64.3
67	66.6
69	68.8
71	71.1
73	73
75	74.9
77.5	76.9
80	79.1
82.5	80.8
85	82.8
87.5	84.8
90	86.4
92.5	87.8
95	88.8
97.5	89.6
100	90.3
103	91
106	91.3
109	91.5
112	91.4
115	91.3
118	91
122	90.9
125	90.6
128	90.4
132	90.2
136	89.9
140	89.8
145	89.6
150	89.5
155	89.2
160	88.8
165	88.4
170	87.9
175	87.3
180	87
185	86.8
190	86.4
195	85.8
200	85.1
206	84.2
212	83.5
218	83.2
224	83.2
230	83.2
236	83.1
240	82.9
250	82.8
258	83
265	83
272	83
280	82.6
290	82.1
300	81.4
307	80.7
315	80.2
325	79.6
335	79.2
345	78.5
355	77.4
365	76.7
375	76.4
387	75.9
400	75
412	74.2
425	72.6
437	71.4
450	70.2
462	69.3
475	67.6
487	64.5
500	61.5
515	63.4
530	67.2
545	71.3
560	73.2
580	73.4
600	74
615	76.4
630	79
650	80.1
670	80.7
690	80.7
710	80.9
730	81.9
750	82.9
775	82.7
800	81.8
825	81
850	80.2
875	78.5
900	76.3
925	75.4
950	75.1
975	75.4
1000	74.9
1030	74.1
1060	71.9
1090	71.9
1120	73.7
1150	76.1
1180	78.5
1220	80.3
1250	81.3
1280	80.8
1320	81.8
1360	83.3
1400	82.8
1450	82.6
1500	82.3
1550	81.4
1600	81.6
1650	82.4
1700	81.7
1750	81.1
1800	79.3
1850	77.8
1900	76
1950	71.5
2000	76.9
2060	77.1
2120	79.4
2180	79
2240	78.6
2300	79.8
2360	80.1
2400	78.1
2500	79.2
2580	78.6
2650	78.4
2720	78.2
2800	77.5
2900	78.9
3000	76.8
3070	76.1
3150	76
3250	76.5
3350	76.2
3450	75.3
3550	71.7
3650	73.4
3750	75.4
3870	77
4000	78.4
4120	78.3
4250	78.6
4370	76.9
4500	76.1
4620	75.1
4750	67
4870	62.5
5000	61.3
5150	68.7
5300	70.2
5450	69.9
5600	68.1
5800	67.6
6000	69.6
6150	69.1
6300	67
6500	60.8
6700	64.4
6900	61.9
7100	61.8
7300	61.7
7500	68.1
7750	68.6
8000	67.1
8250	67.4
8500	66.9
8750	68.4
9000	70.8
9250	72.2
9500	71.4
9750	69.3
10000	68.1
10300	64.9
10600	65.4
10900	62.6
11200	63.4
11500	60.1
11800	62.8
12200	64.3
12500	67.6
12800	67.3
13200	65.7
13600	62.8
14000	65.2
14500	64
15000	63.6
15500	64.4
16000	63.7
16500	64.6
17000	64.4
17500	63.3
18000	59.2
18500	61
19000	60.3
19500	60.2
20000	59.3
20600	56.7
21200	58.7
21800	56.8
22400	47
