"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.2043	20.5078	59.943	20.5078	58.537	20.5078	59.618	20.5078	62.4672	20.5078	59.7234
21.9727	60.6648	21.9727	61.3943	21.9727	60.6473	21.9727	61.4509	21.9727	64.5256	21.9727	61.6742
23.4375	63.3969	23.4375	65.246	23.4375	63.6383	23.4375	64.8032	23.4375	68.1882	23.4375	65.0288
24.9023	66.7788	24.9023	68.4622	24.9023	66.9702	24.9023	68.0982	24.9023	71.2465	24.9023	68.2732
26.3672	71.0477	26.3672	72.3662	26.3672	71.2321	26.3672	72.0525	26.3672	74.4345	26.3672	72.1503
27.832	74.2176	27.832	75.2842	27.832	74.3424	27.832	75.0502	27.832	77.1977	27.832	75.1344
29.2969	76.7311	29.2969	77.7667	29.2969	76.8601	29.2969	77.5181	29.2969	79.489	29.2969	77.5874
30.7617	79.058	30.7617	79.9834	30.7617	79.1632	30.7617	79.7747	30.7617	81.5524	30.7617	79.8228
32.2266	80.9526	32.2266	81.9467	32.2266	81.1001	32.2266	81.6885	32.2266	83.3144	32.2266	81.7204
33.6914	82.26	33.6914	83.1645	33.6914	82.3893	33.6914	82.9407	33.6914	84.4067	33.6914	82.9563
35.1562	83.1431	35.1562	83.939	35.1562	83.248	35.1562	83.7416	35.1562	85.0372	35.1562	83.7489
36.6211	83.5831	36.6211	84.3549	36.6211	83.6983	36.6211	84.1518	36.6211	85.3092	36.6211	84.1514
38.0859	83.7609	38.0859	84.4688	38.0859	83.8659	38.0859	84.2804	38.0859	85.3231	38.0859	84.2757
39.5508	83.8444	39.5508	84.5026	39.5508	83.9376	39.5508	84.3313	39.5508	85.2922	39.5508	84.3211
41.0156	83.9576	41.0156	84.5936	41.0156	84.0545	41.0156	84.4173	41.0156	85.2896	41.0156	84.4055
42.4805	84.0343	42.4805	84.6327	42.4805	84.1293	42.4805	84.4628	42.4805	85.2442	42.4805	84.448
43.9453	84.1149	43.9453	84.6623	43.9453	84.201	43.9453	84.5103	43.9453	85.2156	43.9453	84.4925
