"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.5178
21.9727	62.521
23.4375	66.01
24.9023	69.1837
26.3672	72.8072
27.832	75.7177
29.2969	78.1188
30.7617	80.299
32.2266	82.1538
33.6914	83.3438
35.1562	84.0895
36.6211	84.4534
38.0859	84.5467
39.5508	84.5707
41.0156	84.6312
42.4805	84.6496
43.9453	84.6741
45.4102	84.6026
46.875	84.6048
48.3398	84.6408
51.2695	84.6547
52.7344	84.6257
54.1992	84.5835
55.6641	84.5173
58.5938	84.4514
60.0586	84.3856
62.9883	84.178
64.4531	84.0831
67.3828	83.9163
68.8477	83.8512
71.7773	83.7819
74.707	83.7796
77.6367	83.8431
79.1016	83.8877
82.0312	84.0234
84.9609	84.1883
87.8906	84.3409
90.8203	84.4289
95.2148	84.5993
98.1445	84.6661
101.074	84.6501
105.469	84.7541
108.398	84.8632
112.793	84.9366
117.188	84.9651
120.117	84.9929
124.512	85.0718
128.906	85.0714
133.301	85.0899
139.16	85.0767
143.555	85.0283
147.949	84.9972
153.809	85.0516
159.668	85.1082
165.527	85.1742
171.387	85.0692
177.246	84.8608
183.105	84.533
188.965	84.3402
196.289	84.3114
203.613	84.0746
210.938	84.1442
218.262	84.0226
225.586	84.1168
232.91	84.1845
241.699	84.1495
250.488	84.2624
259.277	84.383
268.066	84.027
276.855	83.9254
287.109	83.8528
297.363	84.0242
307.617	84.1679
319.336	83.9821
329.59	83.8086
341.309	83.7845
353.027	83.5851
366.211	83.4143
379.395	84.0223
392.578	83.5087
405.762	83.6586
420.41	83.7944
435.059	83.4172
451.172	83.893
465.82	83.5109
483.398	83.364
499.512	83.5525
517.09	84.1298
536.133	83.3783
555.176	83.5596
574.219	83.6126
594.727	83.6054
615.234	83.5617
637.207	83.1673
659.18	83.1182
682.617	82.8699
707.52	82.6582
732.422	82.7091
757.324	82.3514
785.156	82.2902
811.523	82.3175
840.82	81.9907
870.117	82.2856
900.879	82.1564
933.105	82.7298
965.332	82.3424
1,000.49	82.4282
1,035.64	82.0467
1,072.27	81.7684
1,108.89	81.4509
1,148.44	81.2408
1,189.45	81.4246
1,230.47	81.747
1,274.41	81.9388
1,319.82	82.1317
1,366.7	82.357
1,413.57	82.1429
1,463.38	81.4968
1,516.11	81.0995
1,568.85	80.58
1,624.51	80.616
1,681.64	81.3016
1,741.7	81.6973
1,803.22	81.7956
1,866.21	81.3919
1,932.13	81.1649
1,999.51	81.5196
2,069.82	81.8267
2,143.07	81.6084
2,219.24	80.6911
2,296.88	80.2687
2,378.91	80.465
2,462.4	81.4183
2,548.83	81.7562
2,639.65	80.9952
2,731.93	80.0941
2,828.61	80.1258
2,928.22	80.5394
3,030.76	80.7423
3,137.7	80.687
3,249.02	80.6622
3,363.28	80.7705
3,481.93	81.0966
3,604.98	81.4745
3,732.42	81.9059
3,864.26	81.2861
4,000.49	80.9239
4,141.11	81.5095
4,287.6	81.2797
4,438.48	81.2353
4,595.21	80.9092
4,756.35	80.9411
4,924.8	81.0071
5,097.66	80.4748
5,277.83	80.3539
5,463.87	80.5948
5,657.23	80.7808
5,856.45	80.3338
6,062.99	81.2473
6,276.86	80.6576
6,498.05	80.332
6,726.56	80.4665
6,963.87	79.8023
7,209.96	80.321
7,464.84	80.1006
7,727.05	80.3588
7,999.51	80.5209
8,282.23	80.5357
8,573.73	80.5922
8,876.95	80.314
9,188.96	80.2533
9,514.16	80.2181
9,849.61	80.053
10,196.8	80.1986
10,555.7	80.1869
10,927.7	80.337
11,313	80.535
11,712.9	80.5271
12,126	80.3841
12,553.7	80.2605
12,996.1	79.9954
13,454.6	79.8956
13,929.2	79.6337
14,419.9	79.8487
14,928.2	80.2843
15,455.6	80.568
16,000.5	80.4148
16,564.5	79.7685
17,148.9	78.8189
17,752.4	78.4793
18,379.4	78.0755
19,026.9	77.69
19,697.8	77.2562
19,999.5	77.0695
