"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.2043	20.5078	59.943	20.5078	59.1601
21.9727	60.6648	21.9727	61.3943	21.9727	61.0448
23.4375	63.3969	23.4375	65.246	23.4375	64.4191
24.9023	66.7788	24.9023	68.4622	24.9023	67.7015
26.3672	71.0477	26.3672	72.3662	26.3672	71.7568
27.832	74.2176	27.832	75.2842	27.832	74.7835
29.2969	76.7311	29.2969	77.7667	29.2969	77.2797
30.7617	79.058	30.7617	79.9834	30.7617	79.5453
32.2266	80.9526	32.2266	81.9467	32.2266	81.4781
33.6914	82.26	33.6914	83.1645	33.6914	82.7357
35.1562	83.1431	35.1562	83.939	35.1562	83.5592
36.6211	83.5831	36.6211	84.3549	36.6211	83.9861
38.0859	83.7609	38.0859	84.4688	38.0859	84.1293
39.5508	83.8444	39.5508	84.5026	39.5508	84.1859
41.0156	83.9576	41.0156	84.5936	41.0156	84.2872
42.4805	84.0343	42.4805	84.6327	42.4805	84.3438
43.9453	84.1149	43.9453	84.6623	43.9453	84.3972
45.4102	84.0786	45.4102	84.6038	45.4102	84.3491
46.875	84.1146	46.875	84.6331	46.875	84.3816
48.3398	84.1821	48.3398	84.6905	48.3398	84.4437
51.2695	84.2495	51.2695	84.7378	51.2695	84.5005
52.7344	84.237	52.7344	84.7344	52.7344	84.4928
54.1992	84.209	54.1992	84.7066	54.1992	84.4649
55.6641	84.1674	55.6641	84.6468	55.6641	84.4137
58.5938	84.1325	58.5938	84.5858	58.5938	84.3651
60.0586	84.0837	60.0586	84.521	60.0586	84.3079
62.9883	83.9089	62.9883	84.3163	62.9883	84.1174
64.4531	83.8157	64.4531	84.2216	64.4531	84.0234
67.3828	83.6814	67.3828	84.0413	67.3828	83.8651
68.8477	83.6339	68.8477	83.9665	68.8477	83.8034
71.7773	83.5895	71.7773	83.9061	71.7773	83.7507
74.707	83.591	74.707	83.9167	74.707	83.7569
77.6367	83.6623	77.6367	83.9751	77.6367	83.8215
79.1016	83.7106	79.1016	84.0178	79.1016	83.8669
82.0312	83.8596	82.0312	84.1569	82.0312	84.0107
84.9609	84.0155	84.9609	84.3158	84.9609	84.1682
87.8906	84.1979	87.8906	84.4722	87.8906	84.3372
90.8203	84.3173	90.8203	84.5368	90.8203	84.4284
95.2148	84.4689	95.2148	84.6888	95.2148	84.5803
98.1445	84.5526	98.1445	84.7301	98.1445	84.6423
101.074	84.5378	101.074	84.7379	101.074	84.639
105.469	84.712	105.469	84.923	105.469	84.8188
108.398	84.8154	108.398	85.0303	108.398	84.9242
112.793	84.8704	112.793	85.0549	112.793	84.9636
117.188	84.9352	117.188	85.0943	117.188	85.0155
120.117	84.955	120.117	85.1195	120.117	85.038
124.512	85.0327	124.512	85.1415	124.512	85.0874
128.906	85.0329	128.906	85.114	128.906	85.0736
133.301	85.0805	133.301	85.1202	133.301	85.1004
139.16	85.0884	139.16	85.0838	139.16	85.0861
143.555	85.042	143.555	84.9923	143.555	85.0173
147.949	85.0464	147.949	84.9533	147.949	85.0001
153.809	85.1414	153.809	85.0624	153.809	85.1021
159.668	85.1455	159.668	85.0709	159.668	85.1083
165.527	85.1665	165.527	85.1803	165.527	85.1734
171.387	85.1491	171.387	84.9753	171.387	85.0631
177.246	84.9384	177.246	84.7369	177.246	84.8388
183.105	84.63	183.105	84.3209	183.105	84.4782
188.965	84.4585	188.965	84.1946	188.965	84.3286
196.289	84.4096	196.289	84.2824	196.289	84.3464
203.613	84.3061	203.613	83.9901	203.613	84.151
210.938	84.4172	210.938	83.8063	210.938	84.1224
218.262	84.1089	218.262	83.7287	218.262	83.923
225.586	84.1558	225.586	83.8069	225.586	83.9849
232.91	84.4075	232.91	83.9683	232.91	84.1935
241.699	84.4161	241.699	83.7437	241.699	84.0929
250.488	84.5905	250.488	83.8051	250.488	84.2156
259.277	84.7587	259.277	84.11	259.277	84.4464
268.066	84.5053	268.066	83.5709	268.066	84.0631
276.855	84.5458	276.855	83.4924	276.855	84.051
287.109	84.3563	287.109	83.3843	287.109	83.8974
297.363	84.5749	297.363	83.6149	297.363	84.1214
307.617	84.9006	307.617	83.8464	307.617	84.4054
319.336	85.1321	319.336	83.4335	319.336	84.3653
329.59	84.8146	329.59	83.226	329.59	84.0925
341.309	84.8357	341.309	83.2246	341.309	84.1044
353.027	84.7496	353.027	83.1052	353.027	84.0048
366.211	84.5054	366.211	83.1149	366.211	83.8655
379.395	85.3918	379.395	83.4944	379.395	84.5459
392.578	84.8958	392.578	83.0214	392.578	84.059
405.762	85.0385	405.762	83.0355	405.762	84.1515
420.41	85.1815	420.41	83.3535	420.41	84.363
435.059	84.4686	435.059	82.8488	435.059	83.7337
451.172	85.3633	451.172	82.9306	451.172	84.3151
465.82	84.9632	465.82	82.9317	465.82	84.0652
483.398	84.6278	483.398	82.5742	483.398	83.7213
499.512	84.9213	499.512	81.7935	499.512	83.6331
517.09	85.6811	517.09	82.9292	517.09	84.5195
536.133	84.8006	536.133	82.3118	536.133	83.7321
555.176	85.036	555.176	83.7082	555.176	84.4226
574.219	85.8608	574.219	82.9184	574.219	84.6342
594.727	86.0582	594.727	83.7425	594.727	85.0529
615.234	85.4478	615.234	84.3895	615.234	84.9508
637.207	84.9714	637.207	83.5356	637.207	84.3126
659.18	85.4398	659.18	84.1934	659.18	84.8612
682.617	85.1513	682.617	84.3699	682.617	84.7782
707.52	84.6304	707.52	84.2254	707.52	84.4326
732.422	84.9736	732.422	84.0444	732.422	84.5338
757.324	83.9341	757.324	82.8491	757.324	83.4254
785.156	84.3049	785.156	81.9761	785.156	83.2948
811.523	83.4721	811.523	82.2429	811.523	82.9009
840.82	83.4004	840.82	82.1557	840.82	82.8225
870.117	83.7846	870.117	80.8309	870.117	82.5541
900.879	83.5373	900.879	80.861	900.879	82.4022
933.105	83.898	933.105	79.8114	933.105	82.3186
965.332	83.8638	965.332	80.0494	965.332	82.3626
1,000.49	84.0744	1,000.49	80.7655	1,000.49	82.7277
1,035.64	84.1332	1,035.64	80.8147	1,035.64	82.7835
1,072.27	83.9847	1,072.27	81.5551	1,072.27	82.9376
1,108.89	83.6942	1,108.89	81.4125	1,108.89	82.7015
1,148.44	83.3788	1,148.44	81.3998	1,148.44	82.501
1,189.45	83.2335	1,189.45	81.2806	1,189.45	82.3659
1,230.47	83.0893	1,230.47	80.7034	1,230.47	82.0582
1,274.41	83.6418	1,274.41	80.1151	1,274.41	82.227
1,319.82	83.7816	1,319.82	80.4082	1,319.82	82.4145
1,366.7	84.1326	1,366.7	81.9099	1,366.7	83.1619
1,413.57	84.2748	1,413.57	83.1597	1,413.57	83.7529
1,463.38	84.7361	1,463.38	82.7178	1,463.38	83.8432
1,516.11	84.602	1,516.11	82.5517	1,516.11	83.6968
1,568.85	84.0416	1,568.85	81.7409	1,568.85	83.0419
1,624.51	83.7364	1,624.51	81.8663	1,624.51	82.9012
1,681.64	84.2566	1,681.64	82.5364	1,681.64	83.4811
1,741.7	84.3458	1,741.7	81.085	1,741.7	83.0145
1,803.22	85.2633	1,803.22	81.4276	1,803.22	83.7558
1,866.21	85.4385	1,866.21	81.4687	1,866.21	83.8922
1,932.13	85.1477	1,932.13	82.0946	1,932.13	83.8841
1,999.51	84.7239	1,999.51	82.0167	1,999.51	83.5779
2,069.82	84.4844	2,069.82	81.7147	2,069.82	83.3167
2,143.07	84.2836	2,143.07	81.3221	2,143.07	83.0505
2,219.24	84.5446	2,219.24	80.4379	2,219.24	82.9596
2,296.88	84.8496	2,296.88	80.2361	2,296.88	83.1287
2,378.91	84.7521	2,378.91	80.2606	2,378.91	83.0628
2,462.4	83.1918	2,462.4	80.6373	2,462.4	82.0997
2,548.83	82.6336	2,548.83	81.3896	2,548.83	82.056
2,639.65	83.3542	2,639.65	80.9039	2,639.65	82.2996
2,731.93	82.9719	2,731.93	80.5555	2,731.93	81.9296
2,828.61	82.5068	2,828.61	80.2472	2,828.61	81.5223
2,928.22	82.3463	2,928.22	80.2082	2,928.22	81.4075
3,030.76	82.3556	3,030.76	80.0551	3,030.76	81.3559
3,137.7	82.8135	3,137.7	79.817	3,137.7	81.5687
3,249.02	83.493	3,249.02	80.3014	3,249.02	82.184
3,363.28	83.5948	3,363.28	79.8181	3,363.28	82.1047
3,481.93	84.0479	3,481.93	80.7529	3,481.93	82.7057
3,604.98	84.2504	3,604.98	80.4559	3,604.98	82.755
3,732.42	83.655	3,732.42	80.6702	3,732.42	82.4142
3,864.26	84.2338	3,864.26	81.1633	3,864.26	82.9644
4,000.49	83.9371	4,000.49	80.8292	4,000.49	82.6554
4,141.11	83.7627	4,141.11	80.3974	4,141.11	82.3982
4,287.6	83.8754	4,287.6	80.5061	4,287.6	82.5096
4,438.48	83.8154	4,438.48	79.9652	4,438.48	82.3037
4,595.21	84.0834	4,595.21	79.3711	4,595.21	82.3373
4,756.35	84.2421	4,756.35	79.5096	4,756.35	82.4909
4,924.8	83.4498	4,924.8	78.5297	4,924.8	81.6522
5,097.66	83.5576	5,097.66	78.783	5,097.66	81.7958
5,277.83	83.5208	5,277.83	78.3599	5,277.83	81.6657
5,463.87	83.7739	5,463.87	78.548	5,463.87	81.9037
5,657.23	83.5908	5,657.23	78.5669	5,657.23	81.7681
5,856.45	83.5908	5,856.45	78.8623	5,856.45	81.8406
6,062.99	83.6004	6,062.99	78.6377	6,062.99	81.7924
6,276.86	83.58	6,276.86	78.8492	6,276.86	81.8293
6,498.05	82.7658	6,498.05	78.3119	6,498.05	81.0864
6,726.56	82.2143	6,726.56	77.9779	6,726.56	80.5934
6,963.87	82.5472	6,963.87	77.5103	6,963.87	80.7214
7,209.96	82.9037	7,209.96	77.2941	7,209.96	80.9479
7,464.84	82.2201	7,464.84	77.5514	7,464.84	80.485
7,727.05	81.9009	7,727.05	77.4592	7,727.05	80.2248
7,999.51	82.6197	7,999.51	77.977	7,999.51	80.8913
8,282.23	82.6257	8,282.23	78.2245	8,282.23	80.9603
8,573.73	82.9199	8,573.73	77.8462	8,573.73	81.0853
8,876.95	83.1134	8,876.95	77.8251	8,876.95	81.2289
9,188.96	82.9933	9,188.96	77.8381	9,188.96	81.1395
9,514.16	82.7365	9,514.16	77.8852	9,514.16	80.9557
9,849.61	82.4708	9,849.61	77.8423	9,849.61	80.746
10,196.8	82.3578	10,196.8	77.7785	10,196.8	80.6456
10,555.7	82.7885	10,555.7	77.7475	10,555.7	80.9617
10,927.7	83.0149	10,927.7	77.7096	10,927.7	81.1265
11,313	83.487	11,313	77.9014	11,313	81.5364
11,712.9	83.301	11,712.9	77.9616	11,712.9	81.4049
12,126	82.8055	12,126	77.926	12,126	81.0178
12,553.7	82.817	12,553.7	77.6299	12,553.7	80.9558
12,996.1	82.5155	12,996.1	76.9392	12,996.1	80.5669
13,454.6	81.9371	13,454.6	76.3871	13,454.6	79.9942
13,929.2	81.7695	13,929.2	76.2032	13,929.2	79.8231
14,419.9	82.3042	14,419.9	76.4969	14,419.9	80.3065
14,928.2	82.9776	14,928.2	77.0329	14,928.2	80.9517
15,455.6	83.1869	15,455.6	77.4021	15,455.6	81.1939
16,000.5	83.2236	16,000.5	77.1496	16,000.5	81.1718
16,564.5	82.5473	16,564.5	76.5315	16,564.5	80.5071
17,148.9	81.4348	17,148.9	75.3636	17,148.9	79.3835
17,752.4	80.8992	17,752.4	74.4629	17,752.4	78.778
18,379.4	80.1962	18,379.4	73.6744	18,379.4	78.0593
19,026.9	79.5613	19,026.9	72.6334	19,026.9	77.3531
19,697.8	79.0546	19,697.8	71.6649	19,697.8	76.772
19,999.5	78.9227	19,999.5	71.4873	19,999.5	76.633
