"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.0287	20.5078	-1.20398
21.9727	-2.93281	21.9727	-1.03718
23.4375	-3.58514	23.4375	-1.40619
24.9023	-3.36447	24.9023	-1.31898
26.3672	-2.46477	26.3672	-0.930555
27.832	-2.17874	27.832	-0.802873
29.2969	-2.00359	29.2969	-0.737667
30.7617	-1.81695	30.7617	-0.669575
32.2266	-1.68654	32.2266	-0.630257
33.6914	-1.53209	33.6914	-0.576719
35.1562	-1.35774	35.1562	-0.509772
36.6211	-1.22126	36.6211	-0.461428
38.0859	-1.1044	38.0859	-0.417503
39.5508	-1.02766	39.5508	-0.39083
41.0156	-0.937574	41.0156	-0.357828
42.4805	-0.846843	42.4805	-0.325105
43.9453	-0.770663	43.9453	-0.297547
45.4102	-0.714821	45.4102	-0.277863
46.875	-0.65178	46.875	-0.255943
48.3398	-0.592022	48.3398	-0.23531
51.2695	-0.483024	51.2695	-0.195639
52.7344	-0.435712	52.7344	-0.179625
54.1992	-0.398664	54.1992	-0.167833
55.6641	-0.353528	55.6641	-0.15124
58.5938	-0.296538	58.5938	-0.131858
60.0586	-0.266822	60.0586	-0.12094
62.9883	-0.207448	62.9883	-0.0996545
64.4531	-0.199824	64.4531	-0.0971292
67.3828	-0.153659	67.3828	-0.080052
68.8477	-0.129817	68.8477	-0.0702633
71.7773	-0.0717615	71.7773	-0.0471427
74.707	-0.035881	74.707	-0.0361578
77.6367	-0.0108021	77.6367	-0.0268103
79.1016	0.00109888	79.1016	-0.0216162
82.0312	0.0395178	82.0312	-0.00598152
84.9609	0.0424566	84.9609	-0.00395757
87.8906	0.112951	87.8906	0.0209145
90.8203	0.15908	90.8203	0.0387264
95.2148	0.15058	95.2148	0.0359765
98.1445	0.1747	98.1445	0.0479007
101.074	0.232843	101.074	0.0716144
105.469	0.443082	105.469	0.157115
108.398	0.474086	108.398	0.156554
112.793	0.433817	112.793	0.144559
117.188	0.54377	117.188	0.187248
120.117	0.567681	120.117	0.197517
124.512	0.558219	124.512	0.193658
128.906	0.578845	128.906	0.204938
133.301	0.646238	133.301	0.233804
139.16	0.735174	139.16	0.271041
143.555	0.762276	143.555	0.285181
147.949	0.869569	147.949	0.328345
153.809	1.04087	153.809	0.399286
159.668	0.986308	159.668	0.376861
165.527	1.01856	165.527	0.402012
171.387	1.18393	171.387	0.459401
177.246	1.25832	177.246	0.483507
183.105	1.29001	183.105	0.498261
188.965	1.45454	188.965	0.575722
196.289	1.63267	196.289	0.636302
203.613	1.8871	203.613	0.713958
210.938	1.97332	210.938	0.732258
218.262	1.77713	218.262	0.675328
225.586	1.90914	225.586	0.758704
232.91	2.32473	232.91	0.900768
241.699	2.36848	241.699	0.874368
250.488	2.43589	250.488	0.939423
259.277	2.70077	259.277	1.01211
268.066	2.68861	268.066	1.03162
276.855	2.91499	276.855	1.09331
287.109	3.00161	287.109	1.11742
297.363	3.4017	297.363	1.26258
307.617	3.64764	307.617	1.33596
319.336	3.84982	319.336	1.45826
329.59	3.76649	329.59	1.25777
341.309	3.72326	341.309	1.34246
353.027	3.8216	353.027	1.33896
366.211	3.96523	366.211	1.46471
379.395	4.17788	379.395	1.50282
392.578	3.57881	392.578	1.19011
405.762	3.96252	405.762	1.4012
420.41	3.92748	420.41	1.29903
435.059	3.65518	435.059	1.24797
451.172	3.75519	451.172	1.16421
465.82	3.48625	465.82	1.08047
483.398	3.5761	483.398	1.25417
499.512	4.07331	499.512	1.49564
517.09	3.52404	517.09	0.95593
536.133	3.71647	536.133	1.30305
555.176	3.87552	555.176	1.36751
574.219	3.68571	574.219	1.1606
594.727	3.71274	594.727	1.36167
615.234	4.42156	615.234	1.74155
637.207	4.00401	637.207	1.5922
659.18	4.11539	659.18	1.58392
682.617	4.17494	682.617	1.7719
707.52	4.36349	707.52	1.81543
732.422	4.76247	732.422	2.04425
757.324	5.10105	757.324	2.3146
785.156	5.22925	785.156	2.3349
811.523	5.47859	811.523	2.40977
840.82	5.61391	840.82	2.38191
870.117	5.68143	870.117	2.46417
900.879	5.94594	900.879	2.4724
933.105	6.32686	933.105	2.60759
965.332	6.3848	965.332	2.61513
1,000.49	6.33394	1,000.49	2.59578
1,035.64	6.30162	1,035.64	2.53851
1,072.27	6.10707	1,072.27	2.5447
1,108.89	6.08203	1,108.89	2.53372
1,148.44	6.03905	1,148.44	2.58687
1,189.45	6.2419	1,189.45	2.75427
1,230.47	6.76713	1,230.47	3.05303
1,274.41	6.78387	1,274.41	3.00312
1,319.82	6.97123	1,319.82	3.07461
1,366.7	6.89066	1,366.7	2.95199
1,413.57	6.31833	1,413.57	2.63159
1,463.38	5.8668	1,463.38	2.39321
1,516.11	5.61209	1,516.11	2.35578
1,568.85	5.95441	1,568.85	2.49743
1,624.51	5.89749	1,624.51	2.37335
1,681.64	6.42585	1,681.64	2.77764
1,741.7	6.43211	1,741.7	2.70414
1,803.22	6.37815	1,803.22	2.62708
1,866.21	5.9371	1,866.21	2.4074
1,932.13	5.85346	1,932.13	2.2877
1,999.51	6.1762	1,999.51	2.52521
2,069.82	6.68219	2,069.82	2.73153
2,143.07	6.86208	2,143.07	2.85238
2,219.24	6.43125	2,219.24	2.55737
2,296.88	5.79619	2,296.88	2.16527
2,378.91	6.043	2,378.91	2.24064
2,462.4	7.259	2,462.4	3.17232
2,548.83	7.85273	2,548.83	3.4621
2,639.65	7.42599	2,639.65	3.18931
2,731.93	7.06601	2,731.93	2.97032
2,828.61	7.25333	2,828.61	3.03807
2,928.22	7.55424	2,928.22	3.26646
3,030.76	7.56966	3,030.76	3.21586
3,137.7	7.51164	3,137.7	3.20501
3,249.02	7.3491	3,249.02	3.03699
3,363.28	7.5741	3,363.28	3.0992
3,481.93	7.31417	3,481.93	2.99295
3,604.98	7.34185	3,604.98	2.95953
3,732.42	7.84364	3,732.42	3.33431
3,864.26	7.5562	3,864.26	3.36109
4,000.49	7.36139	4,000.49	3.17692
4,141.11	7.69881	4,141.11	3.39519
4,287.6	7.5923	4,287.6	3.36511
4,438.48	7.89368	4,438.48	3.49349
4,595.21	7.5968	4,595.21	3.20584
4,756.35	7.57304	4,756.35	3.10817
4,924.8	8.07245	4,924.8	3.51452
5,097.66	7.83816	5,097.66	3.35234
5,277.83	7.87503	5,277.83	3.26234
5,463.87	7.90349	5,463.87	3.3114
5,657.23	8.21076	5,657.23	3.47871
5,856.45	7.81793	5,856.45	3.29476
6,062.99	8.32968	6,062.99	3.5496
6,276.86	8.14159	6,276.86	3.48276
6,498.05	8.21309	6,498.05	3.53579
6,726.56	8.59258	6,726.56	3.71797
6,963.87	8.32644	6,963.87	3.59673
7,209.96	8.50735	7,209.96	3.59712
7,464.84	8.56702	7,464.84	3.69031
7,727.05	8.73464	7,727.05	3.86302
7,999.51	8.37811	7,999.51	3.58868
8,282.23	8.26004	8,282.23	3.56482
8,573.73	8.22764	8,573.73	3.46301
8,876.95	8.08562	8,876.95	3.34616
9,188.96	8.08648	9,188.96	3.34802
9,514.16	8.18176	9,514.16	3.4243
9,849.61	8.16799	9,849.61	3.43347
10,196.8	8.12346	10,196.8	3.4695
10,555.7	7.9003	10,555.7	3.26943
10,927.7	7.95579	10,927.7	3.29974
11,313	7.91019	11,313	3.24795
11,712.9	7.9296	11,712.9	3.28425
12,126	7.95504	12,126	3.35116
12,553.7	7.94194	12,553.7	3.29715
12,996.1	8.21593	12,996.1	3.48083
13,454.6	8.64429	13,454.6	3.73301
13,929.2	8.5716	13,929.2	3.67951
14,419.9	8.33306	14,419.9	3.55954
14,928.2	8.15836	14,928.2	3.41586
15,455.6	8.02877	15,455.6	3.37228
16,000.5	8.15575	16,000.5	3.47736
16,564.5	8.2931	16,564.5	3.58145
17,148.9	8.30925	17,148.9	3.59381
17,752.4	8.40284	17,752.4	3.61943
18,379.4	8.53318	18,379.4	3.69696
19,026.9	8.68885	19,026.9	3.77561
19,697.8	8.84917	19,697.8	3.89952
19,999.5	8.91117	19,999.5	3.93785
