5.00000	49.716	164.414
5.07273	49.908	164.132
5.14651	50.100	163.846
5.22137	50.291	163.559
5.29732	50.483	163.273
5.37437	50.672	162.979
5.45254	50.860	162.683
5.53185	51.047	162.386
5.61231	51.233	162.085
5.69394	51.418	161.782
5.77676	51.601	161.477
5.86079	51.785	161.174
5.94604	51.967	160.865
6.03252	52.147	160.553
6.12027	52.326	160.239
6.20929	52.504	159.923
6.29961	52.680	159.606
6.39124	52.857	159.291
6.48420	53.031	158.970
6.57851	53.203	158.646
6.67420	53.374	158.322
6.77128	53.543	157.998
6.86977	53.712	157.676
6.96969	53.878	157.348
7.07107	54.043	157.021
7.17392	54.205	156.691
7.27827	54.365	156.362
7.38413	54.526	156.038
7.49154	54.683	155.710
7.60050	54.839	155.381
7.71105	54.992	155.053
7.82321	55.145	154.732
7.93701	55.294	154.406
8.05245	55.441	154.083
8.16958	55.586	153.762
8.28841	55.730	153.447
8.40896	55.870	153.134
8.53128	56.007	152.821
8.65537	56.143	152.519
8.78126	56.276	152.216
8.90899	56.405	151.919
9.03857	56.534	151.634
9.17004	56.658	151.352
9.30342	56.779	151.075
9.43874	56.899	150.815
9.57603	57.014	150.557
9.71532	57.126	150.318
9.85663	57.235	150.084
10.0000	57.341	149.869
10.1455	57.443	149.665
10.2930	57.540	149.476
10.4427	57.636	149.312
10.5946	57.727	149.163
10.7487	57.814	149.040
10.9051	57.896	148.938
11.0637	57.977	148.867
11.2246	58.051	148.819
11.3879	58.124	148.810
11.5535	58.192	148.838
11.7216	58.253	148.897
11.8921	58.313	149.004
12.0650	58.367	149.152
12.2405	58.419	149.359
12.4186	58.466	149.618
12.5992	58.509	149.932
12.7825	59.070	146.543
12.9684	58.800	141.315
13.1570	58.036	137.798
13.3484	57.412	140.092
13.5426	57.297	145.704
13.7395	57.668	148.888
13.9394	58.125	149.130
14.1421	58.342	148.769
14.3478	58.349	148.427
14.5565	58.210	148.520
14.7683	57.954	149.690
14.9831	57.813	152.096
15.2010	58.067	154.817
15.4221	58.544	156.434
15.6464	58.961	155.988
15.8740	59.163	153.529
16.1049	58.947	151.621
16.3392	58.319	152.607
16.5768	58.042	156.415
16.8179	58.416	158.346
17.0626	58.653	157.517
17.3107	58.071	156.889
17.5625	57.241	160.144
17.8180	57.373	164.587
