Frequency Spectrum for Input Signal

Data Shown:    VL15XTL (KME)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 130°  

Freq [Hz]	Signal Level [dBSPL]
22.4	57.7
23	63.4
23.6	54.3
24	69
25	68
25.8	68.4
26.5	66.5
27.2	71.3
28	70.5
29	77.9
30	78.6
30.7	73.7
31.5	69
32.5	65.2
33.5	65.7
34.5	68.6
35.5	68
36.5	65.4
37.5	66.9
38.7	69.4
40	67.9
41.2	69.1
42.5	70.3
43.7	71.5
45	72.6
46.2	73.3
47.5	73.2
48.7	72.5
50	72.5
51.5	72.3
53	71.5
54.5	70.4
56	69.7
58	68.5
60	68.5
61.5	70.6
63	73.3
65	76.3
67	79.1
69	81.6
71	84.1
73	86.3
75	88.1
77.5	89.7
80	91
82.5	92.3
85	93.3
87.5	94.3
90	95.3
92.5	95.9
95	96.4
97.5	97
100	97.5
103	97.7
106	98
109	98.5
112	98.9
115	99.3
118	99.4
122	99.3
125	99
128	98.6
132	98
136	97.6
140	97.4
145	97.2
150	97.1
155	96.9
160	96.6
165	96.3
170	96.5
175	96
180	95.8
185	96
190	95.6
195	94.8
200	93.8
206	92.5
212	91.8
218	92.4
224	93.6
230	94.2
236	95.2
240	96.3
250	96
258	94.8
265	94
272	93
280	92
290	91.3
300	90.6
307	90.3
315	90.6
325	91.7
335	92.6
345	92.6
355	92.5
365	91.4
375	90.9
387	90.5
400	90.2
412	90.5
425	90.7
437	90.4
450	89.9
462	89.8
475	89.2
487	89.6
500	89.1
515	85.7
530	85.5
545	85.3
560	85
580	86.4
600	86.1
615	87.4
630	89.3
650	89.5
670	87.5
690	86.8
710	87
730	85.5
750	87
775	89
800	88.9
825	86.7
850	85.5
875	84.7
900	84.5
925	85.3
950	79.4
975	80.9
1000	76.8
1030	82.2
1060	85.9
1090	86.3
1120	84.6
1150	82.6
1180	78.2
1220	74
1250	78.8
1280	80
1320	83.8
1360	84.2
1400	85.9
1450	84.5
1500	81.6
1550	82.7
1600	84.4
1650	83.6
1700	82.1
1750	82.8
1800	82.4
1850	80.6
1900	77.4
1950	79.2
2000	80.3
2060	81.9
2120	78
2180	74.1
2240	75.7
2300	77.1
2360	78.2
2400	74.7
2500	75.2
2580	74.5
2650	77.2
2720	75.2
2800	75.7
2900	77.8
3000	77.1
3070	73.2
3150	73.3
3250	72.9
3350	72.2
3450	72.5
3550	71
3650	67.2
3750	68.7
3870	71.1
4000	71.8
4120	73.4
4250	73.6
4370	71.1
4500	71.3
4620	69.8
4750	67.6
4870	65
5000	64.1
5150	68.3
5300	68.3
5450	68.4
5600	66
5800	65.7
6000	65.2
6150	68.7
6300	66.6
6500	67.3
6700	65.7
6900	63.9
7100	66.4
7300	67.7
7500	68
7750	66.8
8000	66.6
8250	65.2
8500	65.2
8750	67.2
9000	63.5
9250	63.8
9500	61.7
9750	62.7
10000	57.9
10300	61.4
10600	63.8
10900	64.4
11200	62.4
11500	59.8
11800	61.7
12200	64.8
12500	64.4
12800	63.2
13200	61.1
13600	58.1
14000	59.9
14500	59.4
15000	56.4
15500	59.4
16000	62.9
16500	61.6
17000	60.7
17500	56.7
18000	57.4
18500	56.7
19000	53.9
19500	50
20000	41.8
20600	38.1
21200	37
21800	36.2
22400	35.9
