Frequency Spectrum for Input Signal

Data Shown:    VL15XTL (KME)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 20°

Freq [Hz]	Signal Level [dBSPL]
22.4	59.9
23	63.6
23.6	57.4
24	65.3
25	64.1
25.8	65
26.5	64.6
27.2	65.8
28	61.6
29	64.8
30	74.4
30.7	68.2
31.5	65.6
32.5	62.9
33.5	65.2
34.5	62.1
35.5	63.7
36.5	63.3
37.5	65.3
38.7	67.8
40	67.6
41.2	69.1
42.5	70.2
43.7	71.6
45	72.6
46.2	72.8
47.5	73
48.7	72.8
50	72.7
51.5	72.7
53	72.3
54.5	71.7
56	71
58	70
60	70.4
61.5	73.2
63	76.6
65	79.9
67	82.8
69	85.3
71	87.6
73	89.5
75	91.1
77.5	92.5
80	93.6
82.5	94.7
85	95.5
87.5	96.4
90	97.2
92.5	97.7
95	98.2
97.5	98.6
100	99.1
103	99.4
106	100.1
109	100.9
112	101.4
115	101.6
118	101.4
122	101.1
125	100.9
128	100.7
132	100.5
136	100.3
140	100.2
145	100.1
150	99.9
155	99.7
160	99.5
165	99.3
170	99.2
175	99
180	99.1
185	99.3
190	99.1
195	98.8
200	98.7
206	99
212	99.3
218	99.4
224	99.2
230	98.5
236	97.7
240	97.6
250	97.4
258	97.8
265	98.4
272	98.9
280	99.3
290	99.5
300	99.7
307	99.8
315	99.8
325	99.4
335	99.4
345	99.5
355	99.7
365	99.6
375	99.5
387	99.4
400	99.1
412	98.9
425	98.5
437	97.8
450	96.8
462	96.3
475	99
487	100.7
500	101.2
515	102.2
530	101.5
545	100.3
560	101
580	102.4
600	102.2
615	101.2
630	101.1
650	101
670	100.3
690	99.5
710	99.2
730	99.2
750	98.6
775	99.8
800	99.9
825	98.8
850	97.7
875	96.5
900	94.1
925	97
950	97.4
975	96.6
1000	96.8
1030	98.6
1060	99.9
1090	100.3
1120	99.9
1150	98.5
1180	95.4
1220	91.6
1250	92.1
1280	91.7
1320	87.5
1360	86.9
1400	89.8
1450	88.1
1500	92.9
1550	94.9
1600	96.4
1650	96.1
1700	97.5
1750	98.2
1800	96.4
1850	95.8
1900	96.6
1950	96.4
2000	97.2
2060	98.6
2120	98.4
2180	99.3
2240	99.1
2300	99.6
2360	99.1
2400	99
2500	99
2580	99.2
2650	100.8
2720	100.2
2800	100.3
2900	100.9
3000	100.8
3070	99.9
3150	100.4
3250	101
3350	100.9
3450	101
3550	101.1
3650	101
3750	101.7
3870	102
4000	101.3
4120	100.9
4250	100.4
4370	100.3
4500	100.3
4620	99.4
4750	99
4870	99.7
5000	99.4
5150	99.5
5300	99.7
5450	99.2
5600	99.3
5800	98.8
6000	99.6
6150	98.9
6300	98.6
6500	99.7
6700	100.6
6900	101.4
7100	101.5
7300	100.7
7500	101.1
7750	101.5
8000	101.6
8250	101
8500	100.6
8750	100.2
9000	99.7
9250	100.7
9500	100.3
9750	98.5
10000	98.3
10300	100.1
10600	99.5
10900	99.3
11200	99.9
11500	100.9
11800	100.7
12200	100.4
12500	99.1
12800	97.3
13200	93.5
13600	95.2
14000	95.2
14500	91.7
15000	94.4
15500	95.6
16000	94
16500	97.9
17000	97
17500	94
18000	94.8
18500	91.3
19000	83.4
19500	79.2
20000	82.4
20600	81
21200	76.8
21800	64.8
22400	64.4
