"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.90506	20.5078	-0.293266
21.9727	-0.811344	21.9727	-0.0796176
23.4375	-0.354174	23.4375	0.0414371
24.9023	-0.19874	24.9023	0.0765299
26.3672	-0.196236	26.3672	0.0596072
27.832	-0.385896	27.832	-0.0234404
29.2969	-0.349254	29.2969	-0.0224493
30.7617	-0.0805834	30.7617	0.0684536
32.2266	0.0839043	32.2266	0.123163
33.6914	0.0784492	33.6914	0.113585
35.1563	0.0215878	35.1563	0.0831157
36.6211	0.0163184	36.6211	0.0738256
38.0859	0.0161332	38.0859	0.0698339
39.5508	0.0886235	39.5508	0.0966289
41.0156	0.194705	41.0156	0.136577
42.4805	0.231832	42.4805	0.148387
43.9453	0.212553	43.9453	0.136371
45.4102	0.212434	45.4102	0.134216
46.875	0.214446	46.875	0.131888
48.3398	0.24377	48.3398	0.140503
51.2695	0.257621	51.2695	0.144625
52.7344	0.276435	52.7344	0.15103
54.1992	0.264588	54.1992	0.14594
55.6641	0.273504	55.6641	0.148994
58.5938	0.293369	58.5938	0.156637
60.0586	0.301123	60.0586	0.159738
62.9883	0.310146	62.9883	0.161687
64.4531	0.305944	64.4531	0.16059
67.3828	0.318185	67.3828	0.166594
68.8477	0.338351	68.8477	0.174672
71.7773	0.38921	71.7773	0.192637
74.707	0.408856	74.707	0.197985
77.6367	0.359454	77.6367	0.181504
79.1016	0.363901	79.1016	0.1853
82.0313	0.448852	82.0313	0.218568
84.9609	0.498766	84.9609	0.23067
87.8906	0.363498	87.8906	0.180625
90.8203	0.111686	90.8203	0.107651
95.2148	0.672571	95.2148	0.29829
98.1445	0.453529	98.1445	0.229272
101.074	0.564337	101.074	0.272409
105.469	0.528037	105.469	0.263205
108.398	0.553555	108.398	0.276943
112.793	0.656681	112.793	0.31943
117.188	0.715084	117.188	0.340784
120.117	0.668766	120.117	0.326085
124.512	0.713936	124.512	0.341878
128.906	0.818998	128.906	0.376238
133.301	0.723085	133.301	0.349072
139.16	0.696889	139.16	0.3589
143.555	0.80666	143.555	0.405322
147.949	0.871569	147.949	0.435644
153.809	1.03665	153.809	0.494882
159.668	1.07505	159.668	0.499661
165.527	1.02597	165.527	0.49419
171.387	1.06963	171.387	0.514849
177.246	1.09149	177.246	0.532923
183.105	1.19086	183.105	0.58648
188.965	1.35356	188.965	0.637422
196.289	1.33866	196.289	0.625342
203.613	1.49956	203.613	0.700181
210.938	1.59741	210.938	0.715668
218.262	1.52919	218.262	0.699372
225.586	1.62763	225.586	0.778946
232.91	1.94064	232.91	0.85238
241.699	1.87191	241.699	0.813363
250.488	1.9869	250.488	0.867456
259.277	1.97522	259.277	0.829395
268.066	1.93833	268.066	0.85093
276.855	2.16944	276.855	0.949602
287.109	2.23306	287.109	0.956593
297.363	2.37117	297.363	1.03929
307.617	2.32296	307.617	0.912651
319.336	2.52378	319.336	1.01485
329.59	2.42869	329.59	0.921117
341.309	2.09071	341.309	0.925836
353.027	2.79284	353.027	1.26157
366.211	2.925	366.211	1.18699
379.395	2.91144	379.395	1.08324
392.578	2.61057	392.578	1.02533
405.762	3.04184	405.762	1.43687
420.41	3.45098	420.41	1.37531
435.059	3.03026	435.059	1.20527
451.172	3.37576	451.172	1.24922
465.82	3.34422	465.82	1.1572
483.398	3.10746	483.398	1.08036
499.512	3.34544	499.512	1.24917
517.09	3.37592	517.09	1.15256
536.133	3.47922	536.133	1.37303
555.176	3.85619	555.176	1.34752
574.219	3.85828	574.219	1.30214
594.727	3.46019	594.727	1.1754
615.234	4.1303	615.234	1.5815
637.207	3.97288	637.207	1.47748
659.18	4.5972	659.18	1.81456
682.617	4.40467	682.617	1.73033
707.52	4.63093	707.52	1.91138
732.422	5.00038	732.422	2.08172
757.324	5.17881	757.324	2.21843
785.156	5.42415	785.156	2.2897
811.523	5.4961	811.523	2.35521
840.82	5.67823	840.82	2.38644
870.117	5.53494	870.117	2.29686
900.879	5.77777	900.879	2.43569
933.105	5.85234	933.105	2.44079
965.332	5.89884	965.332	2.37161
1,000.49	5.71642	1,000.49	2.31645
1,035.64	5.78237	1,035.64	2.29603
1,072.27	5.63469	1,072.27	2.28935
1,108.89	5.48398	1,108.89	2.11826
1,148.44	5.74184	1,148.44	2.28382
1,189.45	5.91052	1,189.45	2.42862
1,230.47	5.73032	1,230.47	2.4243
1,274.41	5.61835	1,274.41	2.38531
1,319.82	5.51782	1,319.82	2.41007
1,366.7	5.33108	1,366.7	2.37175
1,413.57	5.66247	1,413.57	2.5909
1,463.38	5.80045	1,463.38	2.62747
1,516.11	6.39169	1,516.11	2.96813
1,568.85	7.14712	1,568.85	3.31612
1,624.51	7.29187	1,624.51	3.35364
1,681.64	6.93993	1,681.64	3.20352
1,741.7	7.01183	1,741.7	3.25396
1,803.22	6.83223	1,803.22	3.09455
1,866.21	6.41958	1,866.21	3.01663
1,932.13	6.18008	1,932.13	3.1365
1,999.51	6.69625	1,999.51	3.35767
2,069.82	6.93004	2,069.82	3.25506
2,143.07	6.66306	2,143.07	3.82262
2,219.24	6.2124	2,219.24	3.52301
2,296.88	6.66341	2,296.88	3.16995
2,378.91	6.64962	2,378.91	3.31513
2,462.4	6.97778	2,462.4	3.25366
2,548.83	6.76887	2,548.83	3.03465
2,639.65	6.97261	2,639.65	3.02276
2,731.93	6.90508	2,731.93	2.97626
2,828.61	6.69657	2,828.61	2.90473
2,928.22	6.60462	2,928.22	2.85442
3,030.76	6.24391	3,030.76	2.6727
3,137.7	6.39686	3,137.7	2.65325
3,249.02	6.05899	3,249.02	2.34143
3,363.28	5.9042	3,363.28	2.18777
3,481.93	5.93195	3,481.93	2.21491
3,604.98	6.18055	3,604.98	2.32003
3,732.42	6.35841	3,732.42	2.4639
3,864.26	6.63401	3,864.26	2.64742
4,000.49	6.68676	4,000.49	2.63622
4,141.11	6.47888	4,141.11	2.49346
4,287.6	6.179	4,287.6	2.43323
4,438.48	6.19978	4,438.48	2.35805
4,595.21	6.02895	4,595.21	2.13507
4,756.35	5.72252	4,756.35	1.97167
4,924.8	5.25452	4,924.8	1.70647
5,097.66	4.39803	5,097.66	1.11309
5,277.83	4.62496	5,277.83	1.21112
5,463.87	4.3339	5,463.87	0.896603
5,657.23	4.37858	5,657.23	0.86086
5,856.45	4.70661	5,856.45	1.13972
6,062.99	4.69152	6,062.99	1.17795
6,276.86	4.54009	6,276.86	1.17814
6,498.05	4.68159	6,498.05	1.3029
6,726.56	4.91755	6,726.56	1.41695
6,963.87	4.75866	6,963.87	1.3015
7,209.96	4.82271	7,209.96	1.35131
7,464.84	4.71683	7,464.84	1.30273
7,727.05	4.54515	7,727.05	1.26562
