"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.9829
21.9727	58.4389
23.4375	60.5924
24.9023	61.255
26.3672	61.4474
27.832	62.2754
29.2969	64.354
30.7617	66.258
32.2266	67.5009
33.6914	68.2524
35.1563	69.1006
36.6211	70.307
38.0859	71.7053
39.5508	72.7965
41.0156	73.9494
42.4805	74.7359
43.9453	75.6664
45.4102	76.4623
46.875	77.3177
48.3398	78.1532
51.2695	79.8082
52.7344	80.6011
54.1992	81.3096
55.6641	81.9367
58.5938	83.0908
60.0586	83.5677
62.9883	84.4663
64.4531	84.9162
67.3828	85.651
68.8477	85.9085
71.7773	86.3099
74.707	86.7624
77.6367	87.0786
79.1016	87.1786
82.0313	87.3278
84.9609	87.3575
87.8906	87.5104
90.8203	87.2284
95.2148	87.7691
98.1445	87.3994
101.074	87.2143
105.469	87.5617
108.398	87.2126
112.793	87.6595
117.188	87.4028
120.117	87.7595
124.512	87.306
128.906	87.2461
133.301	87.3088
139.16	87.0911
143.555	87.0112
147.949	86.928
153.809	86.8868
159.668	86.9931
165.527	86.956
171.387	86.8011
177.246	86.6402
183.105	86.397
188.965	86.4504
196.289	86.4806
203.613	86.2442
210.938	86.198
218.262	86.1171
225.586	86.0036
232.91	86.1171
241.699	86.1315
250.488	86.1845
259.277	86.3429
268.066	85.9948
276.855	86.1567
287.109	86.1152
297.363	85.9806
307.617	86.2461
319.336	86.0259
329.59	86.2808
341.309	85.5797
353.027	85.5585
366.211	85.6946
379.395	86.1044
392.578	85.6632
405.762	85.265
420.41	85.8134
435.059	85.6387
451.172	85.6781
465.82	85.6077
483.398	85.3301
499.512	85.3843
517.09	85.8495
536.133	85.2562
555.176	85.5711
574.219	85.7897
594.727	85.3114
615.234	85.3951
637.207	85.4465
659.18	85.6034
682.617	85.3474
707.52	85.4098
732.422	85.742
757.324	85.7248
785.156	86.1444
811.523	85.8701
840.82	85.5282
870.117	85.5038
900.879	85.3103
933.105	85.2877
965.332	85.2041
1,000.49	85.0196
1,035.64	84.616
1,072.27	84.0715
1,108.89	83.2856
1,148.44	83.2226
1,189.45	83.3158
1,230.47	83.4488
1,274.41	83.5177
1,319.82	82.9463
1,366.7	82.4835
1,413.57	82.1256
1,463.38	81.9851
1,516.11	82.4245
1,568.85	83.2473
1,624.51	83.3838
1,681.64	82.7974
1,741.7	82.7078
1,803.22	83.2001
1,866.21	82.9897
1,932.13	82.2558
1,999.51	82.0369
2,069.82	82.9314
2,143.07	82.6484
2,219.24	82.0177
2,296.88	82.5755
2,378.91	83.0672
2,462.4	82.2142
2,548.83	81.7879
2,639.65	82.0189
2,731.93	81.7262
2,828.61	81.2709
2,928.22	81.1174
3,030.76	80.832
3,137.7	81.2879
3,249.02	81.2561
3,363.28	81.1074
3,481.93	80.8398
3,604.98	80.9318
3,732.42	81.0401
3,864.26	81.5922
4,000.49	81.9634
4,141.11	82.2678
4,287.6	81.7242
4,438.48	81.7516
4,595.21	81.6614
4,756.35	81.8402
4,924.8	82.1965
5,097.66	82.0641
5,277.83	82.3348
5,463.87	82.2328
5,657.23	82.2557
5,856.45	82.2512
6,062.99	82.1585
6,276.86	82.0898
6,498.05	82.2008
6,726.56	82.4591
6,963.87	82.5738
7,209.96	82.5031
7,464.84	82.1126
7,727.05	81.9249
7,999.51	82.0745
8,282.23	82.3158
8,573.73	82.508
8,876.95	82.4465
9,188.96	82.3249
9,514.16	82.127
9,849.61	81.9724
10,196.8	81.9345
10,555.7	81.8684
10,927.7	81.6448
11,313	81.4094
11,712.9	81.0558
12,126	80.8421
12,553.7	80.8976
12,996.1	80.8491
13,454.6	80.7418
13,929.2	80.7503
14,419.9	80.6694
14,928.2	80.5577
15,455.6	80.6389
16,000.5	80.6738
16,564.5	80.61
17,148.9	80.8911
17,752.4	81.2067
18,379.4	81.4617
19,026.9	81.7028
19,697.8	82.2846
19,999.5	82.6891
