* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:57:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 5-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	47.702900	94.3037
20.144928	47.807899	93.5803
20.290907	47.912907	92.7977
20.437943	48.017921	91.9650
20.586044	48.122925	90.9927
20.735220	48.257462	89.7049
20.885475	48.332970	88.3695
21.036821	48.225739	87.1597
21.189262	48.070198	86.1850
21.342808	47.977169	85.6676
21.497467	47.895100	85.4431
21.653246	47.804363	85.3749
21.810154	47.719105	85.5995
21.968201	47.610847	86.3388
22.127390	47.587952	87.2021
22.287735	47.818748	87.8700
22.449242	48.095791	88.3467
22.611917	48.218086	88.4636
22.775772	48.332836	88.4221
22.940815	48.543266	88.4358
23.107054	48.781677	88.3013
23.274498	49.016239	87.8531
23.443153	49.241707	87.1890
23.613033	49.440422	86.3402
23.784142	49.617859	85.3429
23.956491	49.780613	84.2099
24.130091	49.907879	83.0423
24.304947	49.966011	81.9273
24.481071	49.999966	80.9202
24.658470	50.035122	80.1817
24.837156	50.096882	79.4830
25.017136	50.253056	78.6174
25.198421	50.401875	77.6770
25.381020	50.434425	76.6344
25.564941	50.438999	75.6429
25.750195	50.468021	74.9195
25.936790	50.520912	74.2459
26.124741	50.636211	73.4410
26.314051	50.748856	72.6082
26.504732	50.772533	71.8167
26.696796	50.808926	70.9901
26.890253	50.965042	70.1146
27.085112	51.139805	69.0703
27.281382	51.255684	67.7079
27.479073	51.347889	66.1013
27.678198	51.453762	64.1945
27.878765	51.490021	62.2288
28.080786	51.334892	60.4437
28.284271	51.140259	58.7912
28.489231	51.074596	57.2663
28.695675	50.968216	55.9766
28.903616	50.636883	55.0234
29.113064	50.290451	54.4216
29.324028	50.132988	54.2468
29.536524	50.000175	54.4186
29.750557	49.732418	54.9161
29.966141	49.517174	55.6351
30.183289	49.541718	56.5588
30.402010	49.648842	57.4041
30.622314	49.734207	57.8105
30.844217	49.824890	57.9909
31.067726	49.913944	58.0282
31.292856	49.999874	57.9542
31.519617	50.068340	57.8674
31.748020	50.150887	57.6494
31.978081	50.304253	57.1801
32.209808	50.438858	56.5619
32.443211	50.457008	55.8119
32.678310	50.439030	55.0659
32.915108	50.438999	54.5015
33.153625	50.438999	54.0116
33.393871	50.438999	53.5464
33.635857	50.438999	53.1107
33.879597	50.438999	52.6947
34.125103	50.438999	52.2915
34.372387	50.438999	51.9018
34.621464	50.438999	51.4926
34.872345	50.455490	50.9605
35.125042	50.439053	50.5174
35.379574	50.302174	50.3627
35.635948	50.175114	50.4328
35.894180	50.178688	50.8531
36.154285	50.254845	51.2555
36.416275	50.414364	51.2385
36.680161	50.570797	51.0255
36.945961	50.603477	50.6915
37.213688	50.624954	50.2836
37.483353	50.729698	49.9393
37.754974	50.852810	49.4619
38.028561	50.972473	48.6288
38.304131	51.052937	47.6533
38.581699	51.033695	46.6292
38.861279	50.967121	45.6953
39.142883	50.879070	45.0562
39.426529	50.789116	44.6095
39.712231	50.732071	44.3287
40.000000	50.688061	44.1891
40.289856	50.633812	44.2048
40.581814	50.613991	44.2330
40.875885	50.696732	44.1266
41.172089	50.788883	43.9114
41.470440	50.799946	43.5128
41.770950	50.789024	43.0857
42.073643	50.783504	42.8051
42.378525	50.788982	42.5384
42.685616	50.832935	42.2041
42.994934	50.876942	41.8216
43.306492	50.882504	41.3698
43.620308	50.877014	40.8887
43.936401	50.882496	40.4096
44.254780	50.877022	39.9377
44.575470	50.844009	39.4503
44.898483	50.789108	39.0625
45.223835	50.696136	38.9061
45.551544	50.614094	38.9099
45.881630	50.592995	39.1092
46.214108	50.613934	39.3147
46.548996	50.693489	39.3067
46.886307	50.774895	39.2102
47.226067	50.778191	39.0934
47.568283	50.788952	38.9094
47.912983	50.898048	38.6456
48.260181	51.010834	38.2668
48.609894	51.045849	37.6831
48.962143	51.053005	37.0450
49.316940	51.055630	36.4952
49.674313	51.053009	35.9688
50.034271	51.053001	35.4663
50.396843	51.053001	34.9329
50.762039	51.069492	34.2525
51.129883	51.053082	33.6090
51.500389	50.921253	33.1765
51.873581	50.789192	32.8694
52.249481	50.783424	32.6762
52.628101	50.789013	32.5482
53.009464	50.701660	32.4127
53.393593	50.614124	32.3301
53.780506	50.603054	32.3775
54.170223	50.613976	32.4329
54.562763	50.613998	32.3779
54.958145	50.613998	32.2782
55.356396	50.613998	32.1631
55.757530	50.613998	32.0243
56.161572	50.614937	31.8662
56.568542	50.614002	31.6783
56.978462	50.616512	31.4095
