* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-SP.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:57:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-SP.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 5-SP
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	59.300770	-86.9604
20.144928	59.541275	-87.5862
20.290907	59.781788	-88.2354
20.437943	60.025448	-88.9240
20.586044	60.262840	-89.6285
20.735220	60.480503	-90.3278
20.885475	60.693752	-91.0312
21.036821	60.921722	-91.7533
21.189262	61.139740	-92.4571
21.342808	61.321224	-93.1286
21.497467	61.490799	-93.7133
21.653246	61.662834	-94.1508
21.810154	61.841755	-94.4457
21.968201	62.020008	-94.5031
22.127390	62.247715	-94.5619
22.287735	62.615337	-94.8460
22.449242	62.994713	-95.3066
22.611917	63.261574	-96.0561
22.775772	63.493729	-96.8331
22.940815	63.713200	-97.3267
23.107054	63.963634	-97.7963
23.274498	64.323158	-98.3602
23.443153	64.710472	-99.1337
23.613033	65.073929	-100.3392
23.784142	65.401741	-101.7747
23.956491	65.660027	-103.3645
24.130091	65.863792	-104.9502
24.304947	65.998787	-106.3198
24.481071	66.118835	-107.5584
24.658470	66.291824	-108.6713
24.837156	66.461769	-109.6886
25.017136	66.586227	-110.6903
25.198421	66.691895	-111.5332
25.381020	66.770355	-112.0267
25.564941	66.884857	-112.3917
25.750195	67.130638	-112.7706
25.936790	67.403664	-113.2104
26.124741	67.613777	-113.8499
26.314051	67.813705	-114.5550
26.504732	68.029274	-115.2059
26.696796	68.251724	-115.8971
26.890253	68.494972	-116.7346
27.085112	68.716774	-117.5651
27.281382	68.848663	-118.2546
27.479073	68.982796	-118.8503
27.678198	69.211838	-119.3104
27.878765	69.466637	-119.7683
28.080786	69.712296	-120.4388
28.284271	69.937714	-121.0363
28.489231	70.062424	-121.2018
28.695675	70.259628	-121.3667
28.903616	70.760727	-121.7869
29.113064	71.312248	-122.6334
29.324028	71.713036	-124.3218
29.536524	72.034660	-126.3735
29.750557	72.278008	-128.4695
29.966141	72.455833	-130.5407
30.183289	72.566147	-132.3806
30.402010	72.653893	-134.0839
30.622314	72.786720	-135.7026
30.844217	72.894882	-137.1603
31.067726	72.900627	-138.4154
31.292856	72.894989	-139.4157
31.519617	72.946960	-140.0103
31.748020	73.045853	-140.4535
31.978081	73.220757	-140.9561
32.209808	73.420731	-141.5002
32.443211	73.592270	-142.1434
32.678310	73.771744	-142.8690
32.915108	73.991272	-143.6785
33.153625	74.210732	-144.5738
33.393871	74.394135	-145.5856
33.635857	74.560753	-146.6284
33.879597	74.715836	-147.6167
34.125103	74.865799	-148.5807
34.372387	75.022842	-149.5292
34.621464	75.174774	-150.4417
34.872345	75.307693	-151.3090
35.125042	75.438843	-152.1061
35.379574	75.577446	-152.7798
35.635948	75.733803	-153.4043
35.894180	75.922852	-153.9963
36.154285	76.139648	-154.6749
36.416275	76.405090	-155.6116
36.680161	76.656647	-156.6663
36.945961	76.811539	-157.7698
37.213688	76.950783	-158.8794
37.483353	77.142136	-159.8844
37.754974	77.343689	-160.9193
38.028561	77.544792	-162.1487
38.304131	77.718803	-163.3724
38.581699	77.799889	-164.3904
38.861279	77.894806	-165.3645
39.142883	78.136444	-166.3908
39.426529	78.381699	-167.4685
39.712231	78.492432	-168.6642
40.000000	78.584854	-169.8712
40.289856	78.755188	-170.9798
40.581814	78.926773	-172.0645
40.875885	79.041725	-173.2121
41.172089	79.138855	-174.2765
41.470440	79.221909	-175.0654
41.770950	79.338753	-175.8027
42.073643	79.571922	-176.6496
42.378525	79.821671	-177.6056
42.685616	79.990845	-178.7437
42.994934	80.152756	179.9969
43.306492	80.367752	178.6755
43.620308	80.578697	177.2243
43.936401	80.748886	175.5343
44.254780	80.876839	173.7867
44.575470	80.934059	172.1246
44.898483	80.964958	170.5554
45.223835	81.008995	169.1725
45.551544	81.052940	167.8599
45.881630	81.111992	166.4758
46.214108	81.139999	165.1879
46.548996	81.065948	164.1144
46.886307	80.979118	163.2641
47.226067	80.967438	162.6827
47.568283	80.965012	162.3763
47.912983	80.894661	162.4217
48.260181	80.876945	162.6525
48.609894	81.045662	163.0021
48.962143	81.285622	163.2468
49.316940	81.526749	163.0588
49.674313	81.765625	162.6827
50.034271	81.952019	162.2966
50.396843	82.156647	161.7749
50.762039	82.470032	161.0433
51.129883	82.783478	160.1237
51.500389	82.991478	158.9723
51.873581	83.173691	157.7133
52.249481	83.387077	156.4832
52.628101	83.595665	155.2032
53.009464	83.781075	153.8113
53.393593	83.946724	152.3914
53.780506	84.081474	151.0236
54.170223	84.210785	149.6592
54.562763	84.369987	148.2682
54.958145	84.518776	146.8742
55.356396	84.620224	145.4437
55.757530	84.698875	144.1180
56.161572	84.743904	143.1097
56.568542	84.824814	142.1736
56.978462	85.043755	141.1710
57.391350	85.292549	139.9914
57.807232	85.495102	138.3858
58.226128	85.655769	136.6301
58.648056	85.737640	134.9015
59.073048	85.788925	133.2516
59.501114	85.840912	131.8434
59.932281	85.907860	130.5193
60.366577	86.026321	129.1965
60.804020	86.160767	127.8115
61.244629	86.288857	126.2557
61.688435	86.406815	124.5820
62.135452	86.508217	122.7740
62.585712	86.578903	120.9321
63.039234	86.589760	119.1450
63.496040	86.579025	117.4327
63.956161	86.579002	115.8682
64.419617	86.579002	114.3826
64.886421	86.579002	112.9392
65.356621	86.579002	111.5135
65.830215	86.589935	110.0282
66.307251	86.579056	108.6046
66.787743	86.491676	107.3527
67.271713	86.404121	106.2319
67.759193	86.393051	105.2775
68.250206	86.403976	104.3716
68.744774	86.403999	103.3851
69.242928	86.403999	102.3857
69.744690	86.403999	101.4008
70.250084	86.403999	100.4239
70.759148	86.403999	99.4570
71.271896	86.403999	98.5008
71.788361	86.403999	97.5565
72.308571	86.404007	96.6238
72.832550	86.403999	95.7017
73.360321	86.403999	94.7917
73.891922	86.403999	93.8954
74.427376	86.404007	93.0107
74.966705	86.403999	92.1361
75.509949	86.403999	91.2716
76.057121	86.403999	90.4167
76.608261	86.403999	89.5707
77.163399	86.403999	88.7327
77.722557	86.403999	87.9027
78.285767	86.403999	87.0819
78.853058	86.403999	86.2646
79.424461	86.403999	85.4532
80.000000	86.403999	84.6236
80.579712	86.414993	83.7084
81.163628	86.404053	82.8406
81.751770	86.315445	82.1378
82.344177	86.228142	81.5790
82.940880	86.212738	81.2590
83.541901	86.239899	80.9467
84.147285	86.322578	80.4044
84.757050	86.403877	79.7443
85.371231	86.414253	78.9658
85.989868	86.404030	78.1716
86.612984	86.403999	77.4828
87.240616	86.403999	76.8452
87.872803	86.403999	76.2339
88.509560	86.404007	75.6790
89.150940	86.394257	75.2343
89.796967	86.403946	74.8049
90.447670	86.475143	74.3265
91.103088	86.559830	73.7603
91.763260	86.623138	72.9993
92.428215	86.666946	72.1836
93.097992	86.669319	71.4288
93.772614	86.666992	70.7034
94.452133	86.700859	70.0187
95.136566	86.736931	69.3613
95.825966	86.742111	68.7276
96.520363	86.753952	68.0993
97.219788	86.809807	67.4791
97.924286	86.877853	66.8005
98.633881	86.941010	65.9695
99.348625	86.991920	65.0708
100.068542	87.012108	64.1464
100.793686	87.017990	63.2322
101.524078	87.019623	62.3793
102.259766	87.017998	61.5849
103.000778	87.007881	60.9062
103.747162	87.017944	60.2144
104.498962	87.098022	59.3985
105.256203	87.179878	58.4608
106.018929	87.205055	57.3033
106.787186	87.193062	56.1162
107.561012	87.128937	55.0901
108.340446	87.058105	54.1295
109.125526	87.046082	53.1727
109.916290	87.018082	52.3064
110.712791	86.883774	51.6099
111.515060	86.754211	51.0450
112.323143	86.737488	50.6594
113.137085	86.753952	50.2748
113.956924	86.759430	49.6789
114.782700	86.754036	49.0207
115.614464	86.712601	48.3913
116.452255	86.667084	47.7552
117.296112	86.660019	47.0729
118.146095	86.635094	46.4462
119.002228	86.517799	45.9760
119.864563	86.404251	45.6257
120.733154	86.389557	45.4399
121.608040	86.403961	45.2764
122.489258	86.403999	44.9764
123.376869	86.403999	44.6319
124.270905	86.403999	44.2794
125.171425	86.403999	43.9276
126.078468	86.401062	43.5978
126.992081	86.403984	43.2886
127.912323	86.413956	43.0549
128.839233	86.450890	42.7497
129.772842	86.561714	42.2193
130.713242	86.666824	41.5365
131.660431	86.680511	40.6900
132.614502	86.667053	39.7796
133.575485	86.673492	38.9180
134.543427	86.667030	38.0546
135.518387	86.632713	37.1175
136.500412	86.563171	36.2814
137.489548	86.419136	35.7318
138.485855	86.281288	35.3667
139.489380	86.240234	35.1855
140.500168	86.228020	35.0682
141.518295	86.199249	34.8671
142.543793	86.175056	34.6635
143.576721	86.159401	34.5134
144.617142	86.158981	34.3474
145.665100	86.192406	34.1003
146.720642	86.227921	33.8148
147.783844	86.226631	33.5120
148.854752	86.227966	33.1929
149.933411	86.268066	32.8794
151.019897	86.318871	32.5289
152.114243	86.355453	32.1295
153.216522	86.403831	31.6096
154.326797	86.507492	30.8589
155.445114	86.589867	29.9821
156.571533	86.564423	29.0057
157.706116	86.503159	28.0561
158.848923	86.453674	27.3040
160.000000	86.404106	26.6436
161.159424	86.359421	26.0298
162.327255	86.316101	25.4483
163.503540	86.277527	24.8423
164.688354	86.228127	24.2931
165.881760	86.135223	23.8881
167.083801	86.053177	23.5529
168.294571	86.042061	23.2835
169.514099	86.052971	22.9550
170.742462	86.069489	22.3563
171.979736	86.053116	21.7385
173.225967	85.921356	21.3063
174.481232	85.789246	20.9926
175.745605	85.772484	20.8647
177.019119	85.788948	20.7225
178.301880	85.799934	20.3099
179.593933	85.789085	19.8580
180.895340	85.696228	19.5638
182.206177	85.614136	19.2787
183.526520	85.663368	18.8911
184.856430	85.701988	18.4839
186.195984	85.578468	18.0820
187.545227	85.439285	17.7497
188.904266	85.419960	17.5666
190.273132	85.405075	17.5110
191.651932	85.277267	17.6094
193.040726	85.175179	17.7954
194.439575	85.237534	18.0796
195.848572	85.349655	18.2578
197.267761	85.431534	18.1008
198.697250	85.514801	17.6913
200.137085	85.624084	17.0010
201.587372	85.701889	16.1361
203.048157	85.679756	15.1597
204.519531	85.614227	14.1738
206.001556	85.549461	13.2871
207.494324	85.455276	12.5435
208.997925	85.291649	12.0513
210.512405	85.131332	11.7246
212.037857	85.058205	11.5397
213.574371	85.000153	11.4172
215.122025	84.906456	11.2114
216.680893	84.795319	11.0981
218.251053	84.650772	11.2419
219.832581	84.525299	11.5339
221.425583	84.482445	11.9493
223.030121	84.473999	12.3969
224.646286	84.462128	12.7971
226.274170	84.477905	13.0895
227.913849	84.563515	13.1755
229.565399	84.648834	13.0884
231.228928	84.669945	12.7520
232.904510	84.649132	12.3970
234.592224	84.567940	12.2562
236.292191	84.485184	12.2499
238.004456	84.466316	12.4151
239.729126	84.473961	12.6295
241.466309	84.489563	12.7869
243.216080	84.520889	12.8739
244.978516	84.580460	12.8250
246.753738	84.635864	12.6915
248.541809	84.649673	12.4792
250.342850	84.649017	12.2616
252.156937	84.645638	12.1359
253.984161	84.648972	12.0363
255.824646	84.675606	11.9514
257.678467	84.715889	11.8125
259.545685	84.774544	11.5291
261.426483	84.824898	11.1550
263.320862	84.835503	10.6919
265.229004	84.825043	10.2083
267.150970	84.802895	9.7704
269.086853	84.766129	9.3879
271.036774	84.714928	9.0615
273.000824	84.649216	8.8842
274.979095	84.543533	9.0186
276.971710	84.474098	9.2603
278.978760	84.544800	9.4860
281.000336	84.648727	9.6108
283.036591	84.698318	9.4641
285.087585	84.736893	9.1800
287.153442	84.786362	8.8365
289.234283	84.824921	8.4361
291.330200	84.830505	8.0060
293.441284	84.825020	7.5493
295.567688	84.835426	7.0461
297.709503	84.825073	6.5921
299.866821	84.736816	6.3134
302.039795	84.658157	6.0996
304.228485	84.692421	5.8986
306.433044	84.736908	5.6588
308.653595	84.703690	5.2709
310.890228	84.649162	4.8571
313.143066	84.614922	4.4789
315.412231	84.559196	4.2115
317.697845	84.425323	4.1648
320.000000	84.298309	4.2963
322.318848	84.263161	4.6392
324.654510	84.264961	5.0756
327.007080	84.257469	5.5531
329.376709	84.297768	5.9072
