"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.063	20.5078	51.862	20.5078	53.1005
21.9727	57.4661	21.9727	54.0301	21.9727	56.0794
23.4375	58.1312	23.4375	54.4554	23.4375	56.6711
24.9023	59.7074	24.9023	56.1819	24.9023	58.293
26.3672	61.051	26.3672	58.2334	26.3672	59.8668
27.832	62.5629	27.832	60.1283	27.832	61.514
29.2969	64.0347	29.2969	61.917	29.2969	63.1037
30.7617	65.1686	30.7617	63.3354	30.7617	64.348
32.2266	66.6348	32.2266	65.0248	32.2266	65.904
33.6914	67.9403	33.6914	66.6036	33.6914	67.3231
35.1563	69.332	35.1563	68.1525	35.1563	68.7821
36.6211	70.5116	36.6211	69.4977	36.6211	70.0342
38.0859	71.7339	38.0859	70.8195	38.0859	71.3007
39.5508	72.7959	39.5508	71.9924	39.5508	72.4127
41.0156	74.2103	41.0156	73.6324	41.0156	73.931
42.4805	75.3328	42.4805	74.8027	42.4805	75.0758
43.9453	76.4751	43.9453	75.8223	43.9453	76.1609
45.4102	77.4958	45.4102	76.8564	45.4102	77.1879
46.875	78.4434	46.875	77.8316	46.875	78.1483
48.3398	79.1187	48.3398	78.6294	48.3398	78.881
51.2695	80.8041	51.2695	80.3724	51.2695	80.5936
52.7344	81.4929	52.7344	81.0805	52.7344	81.2916
54.1992	82.0939	54.1992	81.7272	54.1992	81.9144
55.6641	82.6631	55.6641	82.3178	55.6641	82.4939
58.5938	83.5979	58.5938	83.2584	58.5938	83.4315
60.0586	83.9723	60.0586	83.6567	60.0586	83.8174
62.9883	84.5919	62.9883	84.2976	62.9883	84.4473
64.4531	84.8876	64.4531	84.6133	64.4531	84.7526
67.3828	85.25	67.3828	84.9863	67.3828	85.1202
68.8477	85.3882	68.8477	85.1171	68.8477	85.2547
71.7773	85.6852	71.7773	85.4169	71.7773	85.5531
74.707	85.9578	74.707	85.7154	74.707	85.8383
77.6367	86.16	77.6367	85.9252	77.6367	86.0442
79.1016	86.219	79.1016	85.982	79.1016	86.1022
82.0313	86.3157	82.0313	86.0864	82.0313	86.2026
84.9609	86.454	84.9609	86.224	84.9609	86.3405
87.8906	86.5778	87.8906	86.3328	87.8906	86.457
90.8203	86.6535	90.8203	86.4102	90.8203	86.5335
95.2148	86.801	95.2148	86.56	95.2148	86.6822
98.1445	86.8843	98.1445	86.6386	98.1445	86.7632
101.074	86.9083	101.074	86.6773	101.074	86.7943
105.469	87.0854	105.469	86.8452	105.469	86.9669
108.398	87.2321	108.398	86.9741	108.398	87.105
112.793	87.4495	112.793	87.1898	112.793	87.3216
117.188	87.5692	117.188	87.2811	117.188	87.4275
120.117	87.6784	120.117	87.3692	120.117	87.5265
124.512	87.8068	124.512	87.5	124.512	87.6561
128.906	87.8781	128.906	87.5032	128.906	87.6947
133.301	87.9429	133.301	87.5527	133.301	87.7521
139.16	87.9809	139.16	87.5314	139.16	87.762
143.555	87.9678	143.555	87.4949	143.555	87.7378
147.949	88.013	147.949	87.4633	147.949	87.7469
153.809	88.0112	153.809	87.3908	153.809	87.7121
159.668	88.1334	159.668	87.5174	159.668	87.8363
165.527	88.2718	165.527	87.6633	165.527	87.9782
171.387	88.2377	171.387	87.6142	171.387	87.9371
177.246	88.1932	177.246	87.5637	177.246	87.8898
183.105	88.0148	183.105	87.2629	183.105	87.6551
188.965	88.0148	188.965	87.2367	188.965	87.6431
196.289	88.0166	196.289	87.2261	196.289	87.6393
203.613	87.8861	203.613	87.1711	203.613	87.5433
210.938	87.9558	210.938	87.012	210.938	87.5095
218.262	87.863	218.262	86.9285	218.262	87.4209
225.586	87.8074	225.586	86.8747	225.586	87.3661
232.91	87.9103	232.91	86.9089	232.91	87.4384
241.699	87.8965	241.699	86.8596	241.699	87.4089
250.488	87.7275	250.488	86.4287	250.488	87.1264
259.277	88.0594	259.277	86.7758	259.277	87.4649
268.066	87.5883	268.066	86.3994	268.066	87.0344
276.855	87.7028	276.855	86.1166	276.855	86.9817
287.109	87.5439	287.109	86.2736	287.109	86.955
297.363	87.4761	297.363	86.1616	297.363	86.8684
307.617	87.73	307.617	86.464	307.617	87.143
319.336	87.1764	319.336	86.0307	319.336	86.6412
329.59	87.3775	329.59	85.9736	329.59	86.732
341.309	87.1031	341.309	85.75	341.309	86.479
353.027	86.8808	353.027	84.9483	353.027	86.0212
366.211	87.1283	366.211	85.0945	366.211	86.2294
379.395	87.2544	379.395	85.4884	379.395	86.4605
392.578	86.7581	392.578	85.0687	392.578	85.995
405.762	86.216	405.762	84.3472	405.762	85.3814
420.41	86.8176	420.41	84.3493	420.41	85.7565
435.059	86.8828	435.059	84.8266	435.059	85.9753
451.172	87.6072	451.172	84.8508	451.172	86.4441
465.82	87.8045	465.82	85.215	465.82	86.7
483.398	87.7374	483.398	85.1535	483.398	86.6348
499.512	87.5161	499.512	84.4449	499.512	86.2465
517.09	88.0055	517.09	84.9412	517.09	86.7382
536.133	87.7433	536.133	84.6886	536.133	86.4792
555.176	88.0555	555.176	84.7269	555.176	86.7026
574.219	87.8888	574.219	84.7302	574.219	86.5905
594.727	87.4463	594.727	85.1196	594.727	86.437
615.234	87.6081	615.234	84.8697	615.234	86.4513
637.207	87.5703	637.207	84.2003	637.207	86.2043
659.18	87.7761	659.18	84.1897	659.18	86.343
682.617	87.325	682.617	84.5423	682.617	86.1528
707.52	87.7458	707.52	84.6251	707.52	86.4599
732.422	87.7606	732.422	85.2261	732.422	86.6757
757.324	87.6989	757.324	85.2878	757.324	86.6586
785.156	88.3388	785.156	86.1421	785.156	87.3779
811.523	87.4681	811.523	86.0655	811.523	86.8232
840.82	87.3947	840.82	85.8554	840.82	86.6929
870.117	86.8329	870.117	85.4455	870.117	86.1944
900.879	86.63	900.879	85.956	900.879	86.3061
933.105	86.263	933.105	85.424	933.105	85.8637
965.332	86.0309	965.332	85.6343	965.332	85.8371
1,000.49	85.6548	1,000.49	84.938	1,000.49	85.3112
1,035.64	85.1224	1,035.64	84.8663	1,035.64	84.9962
1,072.27	85.3663	1,072.27	84.6361	1,072.27	85.0165
1,108.89	84.7204	1,108.89	84.8535	1,108.89	84.7875
1,148.44	84.2887	1,148.44	84.6799	1,148.44	84.4887
1,189.45	83.8965	1,189.45	84.2694	1,189.45	84.0869
1,230.47	84.2846	1,230.47	84.1357	1,230.47	84.2108
1,274.41	84.2365	1,274.41	84.0429	1,274.41	84.1408
1,319.82	84.275	1,319.82	83.3994	1,319.82	83.8592
1,366.7	84.5172	1,366.7	84.0108	1,366.7	84.2713
1,413.57	83.8161	1,413.57	83.8967	1,413.57	83.8566
1,463.38	83.6744	1,463.38	83.3399	1,463.38	83.5104
1,516.11	83.8985	1,516.11	82.6751	1,516.11	83.3297
1,568.85	84.4028	1,568.85	81.8603	1,568.85	83.315
1,624.51	83.6236	1,624.51	80.6795	1,624.51	82.3964
1,681.64	83.2878	1,681.64	80.4229	1,681.64	82.0874
1,741.7	83.122	1,741.7	79.491	1,741.7	81.6754
1,803.22	83.0346	1,803.22	76.9184	1,803.22	80.9744
1,866.21	82.1218	1,866.21	76.2249	1,866.21	80.1056
1,932.13	81.7543	1,932.13	73.7227	1,932.13	79.3787
1,999.51	81.3276	1,999.51	74.8959	1,999.51	79.2072
2,069.82	81.4849	2,069.82	76.5159	2,069.82	79.6754
2,143.07	79.6757	2,143.07	78.0935	2,143.07	78.9562
2,219.24	80.1332	2,219.24	80.3224	2,219.24	80.2288
2,296.88	80.1018	2,296.88	81.1105	2,296.88	80.6354
2,378.91	80.1328	2,378.91	82.4089	2,378.91	81.4183
