"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.478	20.5078	53.142	20.5078	54.5109	20.5078	58.387	20.5078	44.7345	20.5078	48.6105	20.5078	49.9794
21.9727	56.7883	21.9727	56.5033	21.9727	56.7079	21.9727	59.402	21.9727	47.0807	21.9727	49.7748	21.9727	49.9794
23.4375	57.5055	23.4375	57.1873	23.4375	57.2728	23.4375	60.0115	23.4375	47.1552	23.4375	49.8939	23.4375	49.9794
24.9023	59.1099	24.9023	58.8233	24.9023	58.7502	24.9023	61.1031	24.9023	47.6996	24.9023	50.0525	24.9023	49.9794
26.3672	60.5183	26.3672	60.2738	26.3672	60.3407	26.3672	62.5855	26.3672	47.6677	26.3672	49.9125	26.3672	49.9794
27.832	62.0741	27.832	61.865	27.832	61.9222	27.832	63.9093	27.832	47.9351	27.832	49.9223	27.832	49.9794
29.2969	63.5755	29.2969	63.398	29.2969	63.4719	29.2969	65.2549	29.2969	48.1224	29.2969	49.9055	29.2969	49.9794
30.7617	64.7505	30.7617	64.5942	30.7617	64.7012	30.7617	66.3771	30.7617	48.1964	30.7617	49.8724	30.7617	49.9794
32.2266	66.2389	32.2266	66.1094	32.2266	66.2194	32.2266	67.7017	32.2266	48.3871	32.2266	49.8694	32.2266	49.9794
33.6914	67.5808	33.6914	67.474	33.6914	67.6349	33.6914	69.0302	33.6914	48.4232	33.6914	49.8185	33.6914	49.9794
35.1563	68.9908	35.1563	68.903	35.1563	69.0663	35.1563	70.316	35.1563	48.5664	35.1563	49.8161	35.1563	49.9794
36.6211	70.1973	36.6211	70.1244	36.6211	70.3038	36.6211	71.4636	36.6211	48.6403	36.6211	49.8001	36.6211	49.9794
38.0859	71.4317	38.0859	71.3712	38.0859	71.551	38.0859	72.6103	38.0859	48.7403	38.0859	49.7996	38.0859	49.9794
39.5508	72.5151	39.5508	72.4644	39.5508	72.6562	39.5508	73.6588	39.5508	48.785	39.5508	49.7876	39.5508	49.9794
41.0156	73.9671	41.0156	73.935	41.0156	74.1567	41.0156	75.0593	41.0156	48.8551	41.0156	49.7577	41.0156	49.9794
42.4805	75.119	42.4805	75.0909	42.4805	75.2857	42.4805	76.0963	42.4805	48.974	42.4805	49.7845	42.4805	49.9794
43.9453	76.2195	43.9453	76.193	43.9453	76.3413	43.9453	77.0413	43.9453	49.1312	43.9453	49.8312	43.9453	49.9794
45.4102	77.2408	45.4102	77.2181	45.4102	77.3575	45.4102	78.0042	45.4102	49.1933	45.4102	49.84	45.4102	49.9794
46.875	78.1826	46.875	78.1654	46.875	78.3143	46.875	78.9346	46.875	49.2101	46.875	49.8304	46.875	49.9794
48.3398	78.8603	48.3398	78.8553	48.3398	79.0698	48.3398	79.7357	48.3398	49.099	48.3398	49.7649	48.3398	49.9794
51.2695	80.5685	51.2695	80.5699	51.2695	80.7526	51.2695	81.283	51.2695	49.2664	51.2695	49.7967	51.2695	49.9794
52.7344	81.2645	52.7344	81.2679	52.7344	81.4389	52.7344	81.9221	52.7344	49.3252	52.7344	49.8084	52.7344	49.9794
54.1992	81.8747	54.1992	81.8821	54.1992	82.0601	54.1992	82.5224	54.1992	49.3391	54.1992	49.8014	54.1992	49.9794
55.6641	82.4536	55.6641	82.4625	55.6641	82.6302	55.6641	83.0508	55.6641	49.3911	55.6641	49.8117	55.6641	49.9794
58.5938	83.3829	58.5938	83.3961	58.5938	83.5619	58.5938	83.939	58.5938	49.4365	58.5938	49.8137	58.5938	49.9794
60.0586	83.763	60.0586	83.7785	60.0586	83.9465	60.0586	84.3072	60.0586	49.4507	60.0586	49.8114	60.0586	49.9794
62.9883	84.3781	62.9883	84.3983	62.9883	84.5741	62.9883	84.9118	62.9883	49.4659	62.9883	49.8035	62.9883	49.9794
64.4531	84.6773	64.4531	84.6996	64.4531	84.8776	64.4531	85.2014	64.4531	49.4776	64.4531	49.8013	64.4531	49.9794
67.3828	85.04	67.3828	85.0646	67.3828	85.2387	67.3828	85.5283	67.3828	49.5157	67.3828	49.8054	67.3828	49.9794
68.8477	85.1737	68.8477	85.1993	68.8477	85.3703	68.8477	85.6439	68.8477	49.5348	68.8477	49.8084	68.8477	49.9794
71.7773	85.4716	71.7773	85.4981	71.7773	85.6591	71.7773	85.896	71.7773	49.5815	71.7773	49.8184	71.7773	49.9794
74.707	85.7595	74.707	85.786	74.707	85.9353	74.707	86.137	74.707	49.6283	74.707	49.8301	74.707	49.9794
77.6367	85.9606	77.6367	85.9888	77.6367	86.1391	77.6367	86.3265	77.6367	49.6417	77.6367	49.8291	77.6367	49.9794
79.1016	86.0201	79.1016	86.0483	79.1016	86.1929	79.1016	86.3646	79.1016	49.6631	79.1016	49.8348	79.1016	49.9794
82.0313	86.1182	82.0313	86.1472	82.0313	86.2893	82.0313	86.445	82.0313	49.6816	82.0313	49.8373	82.0313	49.9794
