"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-5.24492	20.5078	-1.36888
21.9727	-2.89874	21.9727	-0.20457
23.4375	-2.82422	23.4375	-0.0854929
24.9023	-2.27979	24.9023	0.0730803
26.3672	-2.31174	26.3672	-0.0669346
27.832	-2.04433	27.832	-0.0571408
29.2969	-1.85696	29.2969	-0.0739362
30.7617	-1.78297	30.7617	-0.106987
32.2266	-1.59231	32.2266	-0.110034
33.6914	-1.55625	33.6914	-0.160944
35.1563	-1.41295	35.1563	-0.163255
36.6211	-1.33914	36.6211	-0.179324
38.0859	-1.23909	38.0859	-0.179778
39.5508	-1.19438	39.5508	-0.191832
41.0156	-1.1243	41.0156	-0.221698
42.4805	-1.00541	42.4805	-0.194854
43.9453	-0.848206	43.9453	-0.148246
45.4102	-0.786135	45.4102	-0.139441
46.875	-0.769271	46.875	-0.148951
48.3398	-0.880385	48.3398	-0.214478
51.2695	-0.713026	51.2695	-0.182654
52.7344	-0.654218	52.7344	-0.171035
54.1992	-0.640341	54.1992	-0.178032
55.6641	-0.588287	55.6641	-0.167677
58.5938	-0.542862	58.5938	-0.165745
60.0586	-0.52874	60.0586	-0.168003
62.9883	-0.513519	62.9883	-0.175869
64.4531	-0.501826	64.4531	-0.17806
67.3828	-0.463675	67.3828	-0.174016
68.8477	-0.444619	68.8477	-0.170993
71.7773	-0.397908	71.7773	-0.160982
74.707	-0.351051	74.707	-0.149299
77.6367	-0.337717	77.6367	-0.150312
79.1016	-0.316323	79.1016	-0.144563
82.0313	-0.29781	82.0313	-0.14207
84.9609	-0.288892	84.9609	-0.141943
87.8906	-0.230139	87.8906	-0.122062
90.8203	-0.216452	90.8203	-0.119403
95.2148	-0.146783	95.2148	-0.0949219
98.1445	-0.123651	98.1445	-0.0870954
101.074	-0.104075	101.074	-0.0813364
105.469	-0.0569756	105.469	-0.0611257
108.398	-0.064958	108.398	-0.0654052
112.793	0.0125277	112.793	-0.0375519
117.188	0.0583283	117.188	-0.0145301
120.117	0.0710237	120.117	-0.00594144
124.512	0.0907178	124.512	0.00262973
128.906	0.176373	128.906	0.0377348
133.301	0.167709	133.301	0.0368628
139.16	0.201527	139.16	0.0554676
143.555	0.270945	143.555	0.0875378
147.949	0.380627	147.949	0.134516
153.809	0.433336	153.809	0.155396
159.668	0.463882	159.668	0.173937
165.527	0.478865	165.527	0.185469
171.387	0.532191	171.387	0.214752
177.246	0.590855	177.246	0.240236
183.105	0.682712	183.105	0.294212
188.965	0.917075	188.965	0.375684
196.289	0.909031	196.289	0.366082
203.613	0.993435	203.613	0.416764
210.938	1.1508	210.938	0.471626
218.262	1.19571	218.262	0.485554
225.586	1.20496	225.586	0.514199
232.91	1.50886	232.91	0.616921
241.699	1.54471	241.699	0.604533
250.488	1.60052	250.488	0.655124
259.277	1.71937	259.277	0.675573
268.066	1.49005	268.066	0.623103
276.855	1.96898	276.855	0.800395
287.109	1.91371	287.109	0.731456
297.363	2.00564	297.363	0.824871
307.617	2.11158	307.617	0.800043
319.336	1.89772	319.336	0.730714
329.59	2.20425	329.59	0.801021
341.309	1.89328	341.309	0.716509
353.027	2.27118	353.027	0.969891
366.211	2.5984	366.211	0.96371
379.395	2.63681	379.395	0.941298
392.578	2.10712	392.578	0.750459
405.762	2.27539	405.762	0.969005
420.41	3.02683	420.41	1.29171
435.059	2.85997	435.059	1.18754
451.172	3.27513	451.172	1.35239
465.82	3.34056	465.82	1.24499
483.398	3.1376	483.398	1.15545
499.512	3.2134	499.512	1.25533
517.09	3.8883	517.09	1.55755
536.133	3.9999	536.133	1.78993
555.176	4.29254	555.176	1.62025
574.219	3.99496	574.219	1.38059
594.727	3.91565	594.727	1.29911
615.234	4.10542	615.234	1.52453
637.207	3.93239	637.207	1.43153
659.18	4.75627	659.18	1.95827
682.617	4.42701	682.617	1.74007
707.52	4.716	707.52	1.95674
732.422	5.05977	732.422	2.17079
757.324	4.90136	757.324	2.10349
785.156	5.05216	785.156	2.16366
811.523	5.1022	811.523	2.24202
840.82	5.32762	840.82	2.37757
