"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.3664
21.9727	53.2177
23.4375	54.6473
24.9023	55.4735
26.3672	56.7229
27.832	59.5093
29.2969	61.5431
30.7617	62.9476
32.2266	64.545
33.6914	66.0529
35.1563	67.4986
36.6211	68.5875
38.0859	70.2184
39.5508	71.5837
41.0156	72.5906
42.4805	73.982
43.9453	74.9617
45.4102	75.7654
46.875	76.5127
48.3398	77.2653
51.2695	78.4894
52.7344	79.2162
54.1992	79.7131
55.6641	80.1058
58.5938	80.9125
60.0586	81.1255
62.9883	81.7191
64.4531	82.0211
67.3828	82.4496
68.8477	82.659
71.7773	83.1527
74.707	83.5435
77.6367	83.7902
79.1016	83.9022
82.0313	84.2211
84.9609	84.5265
87.8906	84.7012
90.8203	84.888
95.2148	85.165
98.1445	85.2947
101.074	85.4269
105.469	85.5888
108.398	85.7634
112.793	86.0116
117.188	86.1225
120.117	86.2191
124.512	86.3586
128.906	86.3832
133.301	86.4112
139.16	86.3683
143.555	86.3423
147.949	86.2663
153.809	86.1648
159.668	86.3185
165.527	86.3149
171.387	86.1778
177.246	86.0652
183.105	85.8322
188.965	85.6635
196.289	85.7382
203.613	85.5132
210.938	85.4024
218.262	85.2994
225.586	85.1724
232.91	85.1971
241.699	85.1418
250.488	84.9362
259.277	84.9324
268.066	84.7159
276.855	84.527
287.109	84.4332
297.363	84.4281
307.617	84.6124
319.336	84.589
329.59	84.7037
341.309	84.4992
353.027	84.3276
366.211	84.3918
379.395	84.7977
392.578	84.5288
405.762	83.9399
420.41	84.1973
435.059	83.575
451.172	83.1841
465.82	82.365
483.398	81.6132
499.512	81.872
517.09	82.2817
536.133	81.1257
555.176	80.7886
574.219	80.7809
594.727	80.5762
615.234	80.3876
637.207	80.1683
659.18	80.9459
682.617	80.9185
707.52	81.4294
732.422	82.2544
757.324	82.78
785.156	83.2837
811.523	83.3441
840.82	83.3552
870.117	83.4797
900.879	83.501
933.105	83.5681
965.332	83.9441
1,000.49	84.1947
1,035.64	84.1642
1,072.27	84.3117
1,108.89	84.3178
1,148.44	84.2992
1,189.45	84.0706
1,230.47	83.1415
1,274.41	82.5714
1,319.82	82.4258
1,366.7	82.5808
1,413.57	82.4114
1,463.38	82.7453
1,516.11	83.4473
1,568.85	83.8314
1,624.51	83.8484
1,681.64	84.0062
1,741.7	83.958
1,803.22	83.1976
1,866.21	81.6826
1,932.13	80.353
1,999.51	79.1158
2,069.82	78.4178
2,143.07	78.7012
2,219.24	79.5708
2,296.88	80.5143
2,378.91	82.7138
2,462.4	83.4613
2,548.83	81.4764
2,639.65	81.9701
2,731.93	82.8951
2,828.61	83.6127
2,928.22	84.5528
3,030.76	84.7462
3,137.7	84.7546
3,249.02	84.8357
3,363.28	84.5628
3,481.93	84.2092
3,604.98	83.6656
3,732.42	83.2907
3,864.26	83.9871
4,000.49	83.6488
4,141.11	83.8364
4,287.6	83.6648
4,438.48	83.4476
4,595.21	83.0447
4,756.35	82.1751
4,924.8	80.0593
5,097.66	81.8748
5,277.83	83.818
5,463.87	84.3079
5,657.23	84.7561
5,856.45	84.8925
6,062.99	84.6937
6,276.86	84.7007
6,498.05	85.0113
6,726.56	84.7717
6,963.87	84.485
7,209.96	84.2077
7,464.84	83.9591
7,727.05	83.7688
7,999.51	83.9194
8,282.23	83.497
8,573.73	82.9261
8,876.95	82.9995
9,188.96	83.7094
9,514.16	83.9386
9,849.61	84.6007
10,196.8	84.9645
10,555.7	85.4312
10,927.7	86.3254
11,313	86.8434
11,712.9	86.0356
12,126	83.736
12,553.7	81.5088
12,996.1	79.2067
13,454.6	78.4671
13,929.2	79.9649
14,419.9	82.7907
14,928.2	82.7179
15,455.6	73.5209
16,000.5	78.045
16,564.5	82.2648
17,148.9	75.9717
17,752.4	76.3932
18,379.4	78.8566
19,026.9	81.3485
19,697.8	80.9314
19,999.5	76.9785
