"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	55.6908	20.5078	55.7507	20.5078	55.7208
21.9727	57.6521	21.9727	56.8447	21.9727	57.2672
23.4375	58.2182	23.4375	53.3461	23.4375	56.4323
24.9023	56.2107	24.9023	59.5564	24.9023	58.1981
26.3672	63.9692	26.3672	61.6785	26.3672	62.9732
27.832	61.5267	27.832	60.5844	27.832	61.0811
29.2969	65.4276	29.2969	64.6186	29.2969	65.0419
30.7617	67.7114	30.7617	67.3491	30.7617	67.534
32.2266	70.7389	32.2266	70.3676	32.2266	70.5572
33.6914	73.0077	33.6914	72.6488	33.6914	72.832
35.1562	74.9497	35.1562	74.5116	35.1562	74.7362
36.6211	76.7032	36.6211	76.7069	36.6211	76.705
38.0859	79.3047	38.0859	79.2278	38.0859	79.2664
39.5508	80.9309	39.5508	80.8103	39.5508	80.871
41.0156	82.7333	41.0156	82.6639	41.0156	82.6988
42.4805	84.3501	42.4805	84.2734	42.4805	84.3119
43.9453	85.9672	43.9453	85.9095	43.9453	85.9384
45.4102	87.4268	45.4102	87.411	45.4102	87.4189
46.875	88.9267	46.875	88.9447	46.875	88.9357
48.3398	90.299	48.3398	90.2506	48.3398	90.2749
51.2695	92.2015	51.2695	92.2104	51.2695	92.206
52.7344	93.1051	52.7344	93.0965	52.7344	93.1008
54.1992	93.8472	54.1992	93.8043	54.1992	93.8258
55.6641	94.4054	55.6641	94.3419	55.6641	94.3738
58.5938	95.1465	58.5938	95.0719	58.5938	95.1093
60.0586	95.4197	60.0586	95.3312	60.0586	95.3757
62.9883	95.7955	62.9883	95.6615	62.9883	95.729
64.4531	95.9398	64.4531	95.7883	64.4531	95.8647
67.3828	96.1872	67.3828	96.0538	67.3828	96.121
68.8477	96.256	68.8477	96.0945	68.8477	96.176
71.7773	96.3695	71.7773	96.193	71.7773	96.2822
74.707	96.455	74.707	96.2619	74.707	96.3595
77.6367	96.5526	77.6367	96.3441	77.6367	96.4496
79.1016	96.573	79.1016	96.3645	79.1016	96.47
82.0312	96.6293	82.0312	96.3922	82.0312	96.5124
84.9609	96.6991	84.9609	96.4506	84.9609	96.5766
87.8906	96.7178	87.8906	96.4872	87.8906	96.6041
90.8203	96.8076	90.8203	96.5808	90.8203	96.6957
95.2148	96.9103	95.2148	96.6306	95.2148	96.7727
98.1445	96.9406	98.1445	96.6303	98.1445	96.7882
101.074	97.0075	101.074	96.6689	101.074	96.8415
105.469	97.0638	105.469	96.7395	105.469	96.9047
108.398	96.9902	108.398	96.6818	108.398	96.8388
112.793	96.9804	112.793	96.6022	112.793	96.7954
117.188	97.0383	117.188	96.5725	117.188	96.8117
120.117	97.0725	120.117	96.7014	120.117	96.8909
124.512	97.1048	124.512	96.7598	124.512	96.9357
128.906	97.1745	128.906	96.7512	128.906	96.968
133.301	97.2524	133.301	96.8297	133.301	97.0462
139.16	97.0143	139.16	96.6355	139.16	96.829
143.555	96.9427	143.555	96.4581	143.555	96.7072
147.949	96.9983	147.949	96.5531	147.949	96.7814
153.809	96.9202	153.809	96.4823	153.809	96.7068
159.668	96.6529	159.668	96.1745	159.668	96.4203
165.527	96.6024	165.527	95.8689	165.527	96.2511
171.387	97.0599	171.387	96.3025	171.387	96.6977
177.246	96.8976	177.246	96.1034	177.246	96.5186
183.105	97.0026	183.105	96.305	183.105	96.6678
188.965	96.9762	188.965	96.0167	188.965	96.5229
196.289	96.9799	196.289	96.0889	196.289	96.5572
203.613	96.8564	203.613	95.8585	203.613	96.386
210.938	97.1309	210.938	96.1712	210.938	96.6775
218.262	97.0175	218.262	96.1807	218.262	96.6192
225.586	96.8309	225.586	95.8727	225.586	96.3782
232.91	96.9163	232.91	95.5978	232.91	96.3069
241.699	97.0444	241.699	95.6488	241.699	96.4024
250.488	96.8672	250.488	95.5363	250.488	96.2525
259.277	97.341	259.277	95.8163	259.277	96.6452
268.066	97.3739	268.066	96.1562	268.066	96.8076
276.855	97.1175	276.855	95.4454	276.855	96.3614
287.109	97.1792	287.109	95.3623	287.109	96.3651
297.363	97.47	297.363	96.2621	297.363	96.9079
307.617	97.1188	307.617	95.8352	307.617	96.5242
319.336	96.8281	319.336	95.4519	319.336	96.1943
329.59	96.9024	329.59	95.3803	329.59	96.2077
341.309	97.303	341.309	95.5998	341.309	96.5344
353.027	97.5694	353.027	95.3849	353.027	96.613
366.211	97.2813	366.211	95.7177	366.211	96.5695
379.395	97.3464	379.395	95.5683	379.395	96.5477
392.578	96.8792	392.578	95.3089	392.578	96.1646
405.762	97.5856	405.762	95.1536	405.762	96.5377
420.41	97.6175	420.41	95.0035	420.41	96.5043
435.059	98.1865	435.059	95.6867	435.059	97.114
451.172	97.9378	451.172	95.3704	451.172	96.8411
465.82	98.481	465.82	95.7825	465.82	97.338
483.398	98.527	483.398	95.4878	483.398	97.268
499.512	98.1878	499.512	96.483	499.512	97.4185
517.09	97.8131	517.09	95.8521	517.09	96.9423
536.133	97.6242	536.133	95.3294	536.133	96.6266
555.176	97.4675	555.176	95.5067	555.176	96.5968
574.219	97.4159	574.219	94.7051	574.219	96.2686
594.727	97.135	594.727	94.9198	594.727	96.1671
615.234	97.1507	615.234	94.2787	615.234	95.9479
637.207	96.9239	637.207	94.5741	637.207	95.906
659.18	96.199	659.18	94.4037	659.18	95.3935
682.617	95.8918	682.617	92.904	682.617	94.6499
707.52	95.8834	707.52	93.7527	707.52	94.9474
732.422	94.6807	732.422	93.3298	732.422	94.0576
757.324	95.9384	757.324	93.3332	757.324	94.8283
785.156	95.8874	785.156	93.1855	785.156	94.7432
