"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	55.6908	20.5078	55.7507	20.5078	54.2203	20.5078	55.3546	20.5078	57.3318	20.5078	55.7864
21.9727	57.6521	21.9727	56.8447	21.9727	56.524	21.9727	56.8007	21.9727	58.2096	21.9727	57.2526
23.4375	58.2182	23.4375	53.3461	23.4375	56.078	23.4375	54.4939	23.4375	55.3209	23.4375	55.8133
24.9023	56.2107	24.9023	59.5564	24.9023	56.0762	24.9023	58.3585	24.9023	63.7859	24.9023	59.8247
26.3672	63.9692	26.3672	61.6785	26.3672	63.02	26.3672	62.4671	26.3672	64.2996	26.3672	63.1917
27.832	61.5267	27.832	60.5844	27.832	60.243	27.832	61.0354	27.832	66.7801	27.832	62.8585
29.2969	65.4276	29.2969	64.6186	29.2969	64.5664	29.2969	65.0055	29.2969	68.5693	29.2969	65.9345
30.7617	67.7114	30.7617	67.3491	30.7617	67.1359	30.7617	67.507	30.7617	71.2202	30.7617	68.4982
32.2266	70.7389	32.2266	70.3676	32.2266	70.2887	32.2266	70.5559	32.2266	73.573	32.2266	71.307
33.6914	73.0077	33.6914	72.6488	33.6914	72.6095	33.6914	72.8563	33.6914	75.7166	33.6914	73.5498
35.1562	74.9497	35.1562	74.5116	35.1562	74.5726	35.1562	74.7626	35.1562	77.6199	35.1562	75.4636
36.6211	76.7032	36.6211	76.7069	36.6211	76.3797	36.6211	76.8743	36.6211	79.4334	36.6211	77.3809
38.0859	79.3047	38.0859	79.2278	38.0859	79.0795	38.0859	79.3316	38.0859	81.3979	38.0859	79.7637
39.5508	80.9309	39.5508	80.8103	39.5508	80.7133	39.5508	80.9323	39.5508	82.9381	39.5508	81.354
41.0156	82.7333	41.0156	82.6639	41.0156	82.5365	41.0156	82.7849	41.0156	84.6483	41.0156	83.152
42.4805	84.3501	42.4805	84.2734	42.4805	84.1555	42.4805	84.4142	42.4805	86.169	42.4805	84.7432
43.9453	85.9672	43.9453	85.9095	43.9453	85.7798	43.9453	86.0621	43.9453	87.7024	43.9453	86.3477
45.4102	87.4268	45.4102	87.411	45.4102	87.2602	45.4102	87.547	45.4102	89.0789	45.4102	87.8008
46.875	88.9267	46.875	88.9447	46.875	88.785	46.875	89.0711	46.875	90.4342	46.875	89.2777
48.3398	90.299	48.3398	90.2506	48.3398	90.1474	48.3398	90.3999	48.3398	91.631	48.3398	90.5823
51.2695	92.2015	51.2695	92.2104	51.2695	92.059	51.2695	92.3782	51.2695	93.5775	51.2695	92.5229
52.7344	93.1051	52.7344	93.0965	52.7344	92.9672	52.7344	93.2689	52.7344	94.3191	52.7344	93.3808
54.1992	93.8472	54.1992	93.8043	54.1992	93.7143	54.1992	93.9784	54.1992	94.8781	54.1992	94.0662
55.6641	94.4054	55.6641	94.3419	55.6641	94.2729	55.6641	94.5232	55.6641	95.3614	55.6641	94.6
58.5938	95.1465	58.5938	95.0719	58.5938	95.0154	58.5938	95.2682	58.5938	95.9963	58.5938	95.315
60.0586	95.4197	60.0586	95.3312	60.0586	95.2902	60.0586	95.5322	60.0586	96.1913	60.0586	95.5659
62.9883	95.7955	62.9883	95.6615	62.9883	95.6555	62.9883	95.8888	62.9883	96.4447	62.9883	95.8992
64.4531	95.9398	64.4531	95.7883	64.4531	95.7992	64.4531	96.0228	64.4531	96.5221	64.4531	96.0229
67.3828	96.1872	67.3828	96.0538	67.3828	96.0622	67.3828	96.2714	67.3828	96.6729	67.3828	96.2555
68.8477	96.256	68.8477	96.0945	68.8477	96.1205	68.8477	96.3327	68.8477	96.707	68.8477	96.3078
71.7773	96.3695	71.7773	96.193	71.7773	96.2309	71.7773	96.443	71.7773	96.7643	71.7773	96.405
74.707	96.455	74.707	96.2619	74.707	96.3138	74.707	96.5204	74.707	96.7871	74.707	96.4716
77.6367	96.5526	77.6367	96.3441	77.6367	96.4108	77.6367	96.6064	77.6367	96.8116	77.6367	96.5482
79.1016	96.573	79.1016	96.3645	79.1016	96.4292	79.1016	96.6319	79.1016	96.8326	79.1016	96.5693
82.0312	96.6293	82.0312	96.3922	82.0312	96.4712	82.0312	96.6863	82.0312	96.8801	82.0312	96.6152
84.9609	96.6991	84.9609	96.4506	84.9609	96.5409	84.9609	96.7459	84.9609	96.9064	84.9609	96.6715
87.8906	96.7178	87.8906	96.4872	87.8906	96.5679	87.8906	96.7696	87.8906	96.9162	87.8906	96.6944
90.8203	96.8076	90.8203	96.5808	90.8203	96.66	90.8203	96.8512	90.8203	96.9511	90.8203	96.7722
95.2148	96.9103	95.2148	96.6306	95.2148	96.7546	95.2148	96.91	95.2148	96.9178	95.2148	96.8262
98.1445	96.9406	98.1445	96.6303	98.1445	96.7773	98.1445	96.9215	98.1445	96.8959	98.1445	96.8347
101.074	97.0075	101.074	96.6689	101.074	96.841	101.074	96.9662	101.074	96.8957	101.074	96.8775
105.469	97.0638	105.469	96.7395	105.469	96.9148	105.469	97.0138	105.469	96.8729	105.469	96.9224
108.398	96.9902	108.398	96.6818	108.398	96.8345	108.398	96.9505	108.398	96.8406	108.398	96.8609
112.793	96.9804	112.793	96.6022	112.793	96.7932	112.793	96.9092	112.793	96.8133	112.793	96.8215
