"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	54.2203	20.5078	55.3546	20.5078	57.8869	20.5078	56.7315
21.9727	56.524	21.9727	56.8007	21.9727	58.6503	21.9727	57.8326
23.4375	56.078	23.4375	54.4939	23.4375	55.8216	23.4375	55.5467
24.9023	56.0762	24.9023	58.3585	24.9023	64.8448	24.9023	62.7404
26.3672	63.02	26.3672	62.4671	26.3672	64.9405	26.3672	64.0248
27.832	60.243	27.832	61.0354	27.832	67.8986	27.832	65.8108
29.2969	64.5664	29.2969	65.0055	29.2969	69.4499	29.2969	67.8432
30.7617	67.1359	30.7617	67.507	30.7617	72.1248	30.7617	70.4839
32.2266	70.2887	32.2266	70.5559	32.2266	74.3738	32.2266	72.9411
33.6914	72.6095	33.6914	72.8563	33.6914	76.4901	33.6914	75.1094
35.1562	74.5726	35.1562	74.7626	35.1562	78.3957	35.1562	77.0214
36.6211	76.3797	36.6211	76.8743	36.6211	80.1334	36.6211	78.8308
38.0859	79.0795	38.0859	79.3316	38.0859	82.0075	38.0859	80.9109
39.5508	80.7133	39.5508	80.9323	39.5508	83.5363	39.5508	82.4672
41.0156	82.5365	41.0156	82.7849	41.0156	85.2109	41.0156	84.1966
42.4805	84.1555	42.4805	84.4142	42.4805	86.7043	42.4805	85.7343
43.9453	85.7798	43.9453	86.0621	43.9453	88.2066	43.9453	87.2835
45.4102	87.2602	45.4102	87.547	45.4102	89.5546	45.4102	88.6788
46.875	88.785	46.875	89.0711	46.875	90.8635	46.875	90.0653
48.3398	90.1474	48.3398	90.3999	48.3398	92.0255	48.3398	91.2941
51.2695	92.059	51.2695	92.3782	51.2695	93.9565	51.2695	93.2329
52.7344	92.9672	52.7344	93.2689	52.7344	94.6546	52.7344	94.0072
54.1992	93.7143	54.1992	93.9784	54.1992	95.17	54.1992	94.6048
55.6641	94.2729	55.6641	94.5232	55.6641	95.6347	55.6641	95.1038
58.5938	95.0154	58.5938	95.2682	58.5938	96.2327	58.5938	95.7614
60.0586	95.2902	60.0586	95.5322	60.0586	96.4053	60.0586	95.9736
62.9883	95.6555	62.9883	95.8888	62.9883	96.6234	62.9883	96.2515
64.4531	95.7992	64.4531	96.0228	64.4531	96.6817	64.4531	96.3438
67.3828	96.0622	67.3828	96.2714	67.3828	96.798	67.3828	96.5199
