"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1624.51	7.4546	1624.51	3.64678
1681.64	7.64171	1681.64	3.90563
1741.7	7.71338	1741.7	4.1767
1803.22	7.82214	1803.22	4.43633
1866.21	7.99868	1866.21	4.66346
1932.13	8.21126	1932.13	4.83571
1999.51	8.19446	1999.51	4.95802
2069.82	8.21237	2069.82	4.9335
2143.07	8.40649	2143.07	4.92404
2219.24	8.03319	2219.24	4.67792
2296.88	8.3315	2296.88	4.85966
2378.91	8.42887	2378.91	4.95203
2462.4	8.12897	2462.4	4.57487
2548.83	8.01419	2548.83	4.29327
2639.65	8.05727	2639.65	4.38383
2731.93	7.86599	2731.93	4.12377
2828.61	7.75243	2828.61	4.04113
2928.22	7.74206	2928.22	3.96383
3030.76	7.81547	3030.76	3.98259
3137.7	7.76364	3137.7	3.87473
3249.02	7.97101	3249.02	3.99353
3363.28	7.82347	3363.28	3.85546
3481.93	8.23293	3481.93	4.03984
3604.98	8.15324	3604.98	3.88231
3732.42	8.49804	3732.42	4.14728
3864.26	8.35291	3864.26	3.94543
4000.49	8.61783	4000.49	4.17292
4141.11	8.49759	4141.11	4.08525
4287.6	8.58833	4287.6	4.1641
4438.48	8.49139	4438.48	4.21229
4595.21	8.57288	4595.21	4.16367
4756.35	8.63792	4756.35	4.31779
4924.8	8.46999	4924.8	4.25775
5097.66	8.44332	5097.66	4.26229
5277.83	8.42678	5277.83	4.18509
5463.87	8.64223	5463.87	4.36899
5657.23	8.91704	5657.23	4.4304
5856.45	9.03524	5856.45	4.46805
6062.99	9.24372	6062.99	4.57845
6276.86	9.36706	6276.86	4.62602
6498.05	9.52343	6498.05	4.76474
6726.56	9.53524	6726.56	4.8621
6963.87	9.34263	6963.87	4.71945
7209.96	9.29252	7209.96	4.71111
7464.84	9.35356	7464.84	4.72459
7727.05	9.36869	7727.05	4.67745
7999.51	9.572	7999.51	4.76521
8282.23	9.71128	8282.23	4.83268
8573.73	9.76411	8573.73	4.81069
8876.95	9.68043	8876.95	4.73368
9188.96	9.48274	9188.96	4.59449
9514.16	9.54147	9514.16	4.58352
9849.61	9.89742	9849.61	4.86739
10196.8	10.0294	10196.8	4.95194
10555.7	10.078	10555.7	4.94874
10927.7	10.0925	10927.7	4.97632
11313	9.83412	11313	4.87081
11712.9	9.94802	11712.9	5.01364
12126	10.1554	12126	5.11334
12553.7	10.2331	12553.7	5.03703
12996.1	10.2999	12996.1	5.01458
13454.6	10.0438	13454.6	4.73249
13929.2	10.1842	13929.2	4.8103
14419.9	10.5799	14419.9	5.03655
14928.2	11.0517	14928.2	5.31838
15455.6	11.5475	15455.6	5.65115
16000.5	12.3059	16000.5	6.19741
16564.5	13.0727	16564.5	6.66639
17148.9	13.4851	17148.9	6.92178
17752.4	13.4121	17752.4	6.9409
18379.4	12.7428	18379.4	6.64906
19026.9	11.7563	19026.9	6.211
19697.8	10.6109	19697.8	5.53585
19999.5	10.1867	19999.5	5.18279
