"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.9952	20.5078	57.3026	20.5078	57.6627
21.2402	59.0137	21.2402	58.1332	21.2402	58.5957
21.9727	60.2735	21.9727	59.4779	21.9727	59.8939
22.7051	60.631	22.7051	60.1108	22.7051	60.3787
23.4375	62.0909	23.4375	61.6753	23.4375	61.888
24.1699	62.8811	24.1699	62.4266	24.1699	62.6598
25.6348	64.4608	25.6348	64.228	25.6348	64.346
26.3672	65.3214	26.3672	65.12	26.3672	65.2218
27.0996	66.1291	27.0996	65.9511	27.0996	66.041
27.832	66.8527	27.832	66.7227	27.832	66.7882
29.2969	68.283	29.2969	68.1857	29.2969	68.2346
30.0293	68.7734	30.0293	68.6861	30.0293	68.7299
31.4941	70.0089	31.4941	69.9177	31.4941	69.9635
32.2266	70.4846	32.2266	70.4172	32.2266	70.451
33.6914	71.4836	33.6914	71.4809	33.6914	71.4823
34.4238	72.1215	34.4238	72.1117	34.4238	72.1166
35.8887	73.1774	35.8887	73.0848	35.8887	73.1314
37.3535	73.9524	37.3535	73.8471	37.3535	73.9001
38.8184	74.6193	38.8184	74.5335	38.8184	74.5766
39.5508	75.0485	39.5508	74.9538	39.5508	75.0014
41.0156	75.831	41.0156	75.6816	41.0156	75.7569
42.4805	76.3698	42.4805	76.2427	42.4805	76.3067
43.9453	77.0241	43.9453	76.8671	43.9453	76.9463
45.4102	77.6506	45.4102	77.4852	45.4102	77.5687
47.6074	78.5379	47.6074	78.3598	47.6074	78.4498
49.0723	79.0628	49.0723	78.8605	49.0723	78.9628
50.5371	79.5627	50.5371	79.3444	50.5371	79.455
52.7344	80.3027	52.7344	80.078	52.7344	80.1918
54.1992	80.786	54.1992	80.558	54.1992	80.6735
56.3965	81.4939	56.3965	81.245	56.3965	81.3713
58.5938	82.2119	58.5938	81.9426	58.5938	82.0793
60.0586	82.6278	60.0586	82.3263	60.0586	82.4797
62.2559	83.2079	62.2559	82.8826	62.2559	83.0483
64.4531	83.8102	64.4531	83.4665	64.4531	83.6417
66.6504	84.2931	66.6504	83.932	66.6504	84.1163
69.5801	85.0345	69.5801	84.6455	69.5801	84.8443
71.7773	85.4367	71.7773	85.029	71.7773	85.2376
73.9746	85.9392	73.9746	85.5276	73.9746	85.7383
76.9043	86.3616	76.9043	85.9555	76.9043	86.1633
79.834	86.7802	79.834	86.36	79.834	86.5752
82.7637	87.3003	82.7637	86.851	82.7637	87.0815
85.6934	87.6594	85.6934	87.1724	85.6934	87.4227
88.623	87.6695	88.623	87.1901	88.623	87.4364
91.5527	87.7195	91.5527	87.2514	91.5527	87.4917
94.4824	88.1148	94.4824	87.5659	94.4824	87.849
98.1445	88.2838	98.1445	87.7558	98.1445	88.0279
101.807	88.2731	101.807	87.7717	101.807	88.0296
105.469	88.2812	105.469	87.7875	105.469	88.0413
109.131	88.429	109.131	87.8143	109.131	88.1325
112.793	88.4353	112.793	87.8325	112.793	88.1444
116.455	88.3631	116.455	87.7837	116.455	88.0831
120.85	88.2895	120.85	87.6632	120.85	87.9876
125.244	88.303	125.244	87.5884	125.244	87.9604
129.639	87.9801	129.639	87.3419	129.639	87.6727
134.033	87.6435	134.033	86.9626	134.033	87.3164
138.428	87.6301	138.428	86.8348	138.428	87.2506
143.555	87.5477	143.555	86.7088	143.555	87.1485
148.682	87.3405	148.682	86.4919	148.682	86.9369
153.809	87.2912	153.809	86.3539	153.809	86.8478
159.668	87.2174	159.668	86.2413	159.668	86.7567
164.795	87.0059	164.795	86.0439	164.795	86.5515
170.654	86.6934	170.654	85.7998	170.654	86.2695
176.514	86.5405	176.514	85.6108	176.514	86.1005
183.105	86.3688	183.105	85.3156	183.105	85.8741
189.697	86.2139	189.697	85.1203	189.697	85.7014
196.289	86.1135	196.289	85.0576	196.289	85.6176
202.881	86.0291	202.881	84.9168	202.881	85.5085
210.205	85.7951	210.205	84.5916	210.205	85.2349
217.529	85.6587	217.529	84.5249	217.529	85.1287
225.586	85.5297	225.586	84.3898	225.586	84.9971
232.91	85.533	232.91	84.4921	232.91	85.0436
241.699	85.4559	241.699	83.9953	241.699	84.7867
249.756	85.5648	249.756	83.8288	249.756	84.783
258.545	85.3802	258.545	84.0962	258.545	84.7855
268.066	85.2911	268.066	83.2933	268.066	84.4061
277.588	84.8652	277.588	83.1717	277.588	84.1004
287.109	84.7496	287.109	83.4394	287.109	84.1437
297.363	84.9178	297.363	83.4024	297.363	84.2259
307.617	84.5646	307.617	83.0412	307.617	83.8693
318.604	84.0323	318.604	82.6824	318.604	83.4096
329.59	84.3825	329.59	82.0383	329.59	83.3666
341.309	85.3295	341.309	82.2623	341.309	84.0612
353.76	85.8133	353.76	83.61	353.76	84.8499
366.211	85.3545	366.211	83.3645	366.211	84.4725
378.662	85.4627	378.662	83.532	378.662	84.6037
392.578	84.6548	392.578	82.6296	392.578	83.7592
405.762	84.1639	405.762	81.9423	405.762	83.1936
420.41	84.9534	420.41	82.6768	420.41	83.9626
435.059	85.2727	435.059	83.2474	435.059	84.3771
450.439	86.0214	450.439	83.911	450.439	85.0931
466.553	85.9146	466.553	83.7157	466.553	84.9528
482.666	85.6842	482.666	83.505	482.666	84.7299
500.244	85.3696	500.244	82.8239	500.244	84.2807
517.822	84.8095	517.822	82.5979	517.822	83.843
536.133	84.5572	536.133	81.4896	536.133	83.2888
554.443	84.6789	554.443	81.8451	554.443	83.4892
574.219	84.5447	574.219	81.5033	574.219	83.285
594.727	83.9263	594.727	81.8692	594.727	83.0184
615.234	83.7489	615.234	81.6236	615.234	82.815
637.207	84.2629	637.207	80.7025	637.207	82.8378
659.912	83.7467	659.912	81.4939	659.912	82.7648
683.35	83.9154	683.35	81.6765	683.35	82.9386
706.787	84.6068	706.787	81.6664	706.787	83.3808
731.689	84.2749	731.689	82.2781	731.689	83.3903
758.057	84.8053	758.057	82.6973	758.057	83.878
784.424	84.4122	784.424	82.92	784.424	83.7299
812.256	84.2241	812.256	82.477	812.256	83.4378
840.82	83.9551	840.82	82.22	840.82	83.1736
870.85	83.5662	870.85	82.5153	870.85	83.0725
901.611	83.5344	901.611	82.1663	901.611	82.904
933.105	83.7467	933.105	82.3958	933.105	83.1235
966.064	84.3322	966.064	82.4327	966.064	83.4855
999.756	84.2767	999.756	82.4791	999.756	83.4702
1,034.91	84.0652	1,034.91	83.1032	1,034.91	83.6108
1,071.53	84.3093	1,071.53	82.5828	1,071.53	83.5313
1,109.62	84.3406	1,109.62	82.3478	1,109.62	83.4575
1,148.44	84.26	1,148.44	81.2855	1,148.44	83.0226
1,189.45	84.2292	1,189.45	80.9715	1,189.45	82.8989
1,231.2	84.3912	1,231.2	80.7471	1,231.2	82.9407
1,274.41	84.3601	1,274.41	80.8267	1,274.41	82.9432
1,319.82	84.0842	1,319.82	81.1213	1,319.82	82.8506
1,365.97	84.117	1,365.97	81.0925	1,365.97	82.8629
1,414.31	83.8799	1,414.31	81.0737	1,414.31	82.6996
1,464.11	83.7743	1,464.11	80.4673	1,464.11	82.4283
1,515.38	83.7666	1,515.38	79.7539	1,515.38	82.2081
1,568.85	83.3146	1,568.85	78.9995	1,568.85	81.6723
1,624.51	83.2132	1,624.51	78.8905	1,624.51	81.5688
1,681.64	82.9357	1,681.64	79.3671	1,681.64	81.5081
1,740.97	81.6181	1,740.97	77.5816	1,740.97	80.0529
1,802.49	80.9832	1,802.49	76.7196	1,802.49	79.3549
1,866.21	81.9117	1,866.21	75.6135	1,866.21	79.8164
1,932.13	81.1667	1,932.13	74.7336	1,932.13	79.0461
2,000.24	80.1374	2,000.24	74.1267	2,000.24	78.0981
2,070.56	78.7748	2,070.56	72.7116	2,070.56	76.7251
2,143.8	77.1579	2,143.8	75.4296	2,143.8	76.3792
2,219.24	76.766	2,219.24	76.3861	2,219.24	76.5802
2,297.61	76.3577	2,297.61	77.6369	2,297.61	77.0442
2,378.17	73.7863	2,378.17	77.0083	2,378.17	75.6895
2,462.4	73.1057	2,462.4	77.3777	2,462.4	75.7471
2,548.83	73.594	2,548.83	76.9661	2,548.83	75.5994
2,638.92	74.5885	2,638.92	77.295	2,638.92	76.1493
2,731.93	76.1088	2,731.93	76.4768	2,731.93	76.2967
2,828.61	76.992	2,828.61	77.076	2,828.61	77.0342
2,928.22	77.8692	2,928.22	78.9145	2,928.22	78.4232
3,031.49	79.2359	3,031.49	79.4122	3,031.49	79.325
3,138.43	79.9299	3,138.43	79.8188	3,138.43	79.8747
3,249.02	80.9333	3,249.02	79.5416	3,249.02	80.293
3,363.28	81.4711	3,363.28	79.6154	3,363.28	80.6416
3,481.93	81.6916	3,481.93	79.7748	3,481.93	80.8381
3,604.98	81.2898	3,604.98	79.7254	3,604.98	80.5777
3,732.42	81.1544	3,732.42	79.7608	3,732.42	80.5133
3,863.53	81.2112	3,863.53	79.6431	3,863.53	80.4976
3,999.76	81.4217	3,999.76	79.075	3,999.76	80.4049
4,141.11	81.2342	4,141.11	79.2993	4,141.11	80.3736
4,286.87	81.0167	4,286.87	79.0199	4,286.87	80.1321
4,438.48	81.904	4,438.48	79.1885	4,438.48	80.7551
4,594.48	82.1714	4,594.48	79.1525	4,594.48	80.9192
4,757.08	82.6379	4,757.08	78.8923	4,757.08	81.157
4,924.8	83.0513	4,924.8	78.486	4,924.8	81.3428
5,098.39	83.3403	5,098.39	78.7932	5,098.39	81.6365
5,277.83	83.6176	5,277.83	79.2187	5,277.83	81.9528
5,463.87	83.6062	5,463.87	79.7612	5,463.87	82.096
5,656.49	82.4348	5,656.49	79.6664	5,656.49	81.2676
5,856.45	82.4116	5,856.45	79.9311	5,856.45	81.3461
6,062.99	82.3419	6,062.99	79.8147	6,062.99	81.2596
6,276.86	82.1225	6,276.86	79.8789	6,276.86	81.144
6,498.05	82.1918	6,498.05	79.6396	6,498.05	81.1005
6,727.29	82.0861	6,727.29	79.5193	6,727.29	80.9896
6,964.6	82.4603	6,964.6	79.3744	6,964.6	81.1859
7,209.96	82.5502	7,209.96	79.1503	7,209.96	81.1748
7,464.11	82.7481	7,464.11	79.2284	7,464.11	81.3355
7,727.78	82.6374	7,727.78	79.1538	7,727.78	81.2359
8,000.24	82.5256	8,000.24	79.0275	8,000.24	81.1196
8,282.23	82.6337	8,282.23	79.134	8,282.23	81.2272
8,574.46	82.7369	8,574.46	78.8663	8,574.46	81.2193
8,876.22	82.6787	8,876.22	78.1013	8,876.22	80.9671
9,189.7	82.7561	9,189.7	77.8687	9,189.7	80.9664
9,513.43	82.6001	9,513.43	77.927	9,513.43	80.8639
9,848.88	82.4902	9,848.88	77.8244	9,848.88	80.7559
10,196.8	82.3854	10,196.8	77.8891	10,196.8	80.6949
10,556.4	82.4365	10,556.4	77.4832	10,556.4	80.6308
10,928.5	82.169	10,928.5	77.289	10,928.5	80.3811
11,313.7	81.5617	11,313.7	77.3289	11,313.7	79.9418
11,712.9	81.0797	11,712.9	77.3113	11,712.9	79.592
12,126	80.6361	12,126	76.9973	12,126	79.1871
12,553.7	80.3592	12,553.7	76.3954	12,553.7	78.8147
12,996.1	80.2721	12,996.1	75.9924	12,996.1	78.6394
13,454.6	80.0348	13,454.6	75.7624	13,454.6	78.4041
13,928.5	79.6579	13,928.5	75.266	13,928.5	77.995
14,419.9	79.2038	14,419.9	74.7632	14,419.9	77.528
14,928.2	79.0049	14,928.2	74.0656	14,928.2	77.2026
15,454.8	78.9558	15,454.8	72.8708	15,454.8	76.9018
15,999.8	78.3985	15,999.8	70.4442	15,999.8	76.0334
16,564.5	78.0566	16,564.5	69.0473	16,564.5	75.5602
17,148.2	77.4727	17,148.2	67.9314	17,148.2	74.9201
17,753.2	77.1773	17,753.2	66.6042	17,753.2	74.5319
18,379.4	76.7583	18,379.4	65.7804	18,379.4	74.0815
19,027.6	76.2466	19,027.6	64.8088	19,027.6	73.5375
19,698.5	76.091	19,698.5	64.1716	19,698.5	73.3513
19,999.5	76.084	19,999.5	63.9335	19,999.5	73.3306
