"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.0099	20.5078	51.6825	20.5078	53.0003
23.4375	57.3805	23.4375	55.8497	23.4375	56.6822
26.3672	61.3856	26.3672	60.7036	26.3672	61.058
29.2969	65.3837	29.2969	65.0224	29.2969	65.2068
32.2266	69.1264	32.2266	68.869	32.2266	68.9996
35.1563	72.6364	35.1563	72.3595	35.1563	72.5002
38.0859	75.637	38.0859	75.3854	38.0859	75.513
41.0156	78.1765	41.0156	77.8646	41.0156	78.0233
43.9453	79.7997	43.9453	79.4531	43.9453	79.6299
46.875	80.9168	46.875	80.5237	46.875	80.7247
49.8047	81.5931	49.8047	81.1709	49.8047	81.3872
52.7344	82.0621	52.7344	81.6279	52.7344	81.8504
55.6641	82.4208	55.6641	81.9644	55.6641	82.1986
58.5938	82.7504	58.5938	82.2617	58.5938	82.5129
61.5234	83.0022	61.5234	82.4813	61.5234	82.7495
64.4531	83.2639	64.4531	82.7087	64.4531	82.9952
67.3828	83.5512	67.3828	82.9646	67.3828	83.2678
70.3125	83.8017	70.3125	83.207	70.3125	83.5145
73.2422	84.042	73.2422	83.4585	73.2422	83.76
76.1719	84.3535	76.1719	83.755	76.1719	84.0645
79.1016	84.5634	79.1016	83.9574	79.1016	84.2709
82.0313	84.874	82.0313	84.2383	82.0313	84.5678
84.9609	85.1189	84.9609	84.4446	84.9609	84.7948
87.8906	85.1759	87.8906	84.5124	87.8906	84.8568
90.8203	85.172	90.8203	84.519	90.8203	84.8578
93.75	85.614	93.75	84.9679	93.75	85.303
96.6797	85.7375	96.6797	84.9731	96.6797	85.3721
102.539	86.0325	102.539	85.2679	102.539	85.667
105.469	86.1083	105.469	85.329	105.469	85.7361
108.398	86.2554	108.398	85.4667	108.398	85.879
111.328	86.4013	111.328	85.5914	111.328	86.0152
117.188	86.5804	117.188	85.7611	117.188	86.19
120.117	86.7247	120.117	85.8883	120.117	86.3266
125.977	86.7531	125.977	85.8671	125.977	86.3327
128.906	86.7508	128.906	85.833	128.906	86.3161
134.766	86.4664	134.766	85.4923	134.766	86.0066
137.695	86.4439	137.695	85.4164	137.695	85.9605
143.555	86.4958	143.555	85.3407	143.555	85.9565
149.414	86.3882	149.414	85.1545	149.414	85.815
155.273	86.3774	155.273	85.1072	155.273	85.7886
158.203	86.3858	158.203	85.0616	158.203	85.774
164.063	86.5055	164.063	85.1393	164.063	85.8759
169.922	85.8239	169.922	84.6553	169.922	85.2788
175.781	85.7346	175.781	84.4972	175.781	85.1598
181.641	85.7065	181.641	84.2189	181.641	85.0261
190.43	85.4603	190.43	83.952	190.43	84.7713
196.289	85.3507	196.289	83.8857	196.289	84.6797
202.148	85.3196	202.148	83.7014	202.148	84.5854
210.938	85.2042	210.938	83.5147	210.938	84.4411
216.797	84.9229	216.797	83.4774	216.797	84.26
225.586	84.9089	225.586	83.3756	225.586	84.2095
234.375	85.036	234.375	83.3499	234.375	84.2743
240.234	84.7749	240.234	83.0206	240.234	83.9857
249.023	84.8458	249.023	82.6115	249.023	83.8707
257.813	84.781	257.813	82.8397	257.813	83.9179
266.602	84.4034	266.602	82.0673	266.602	83.3906
278.32	84.0143	278.32	82.3293	278.32	83.253
287.109	84.0024	287.109	82.3746	287.109	83.2643
295.898	84.1112	295.898	82.236	295.898	83.2741
307.617	83.8278	307.617	82.3125	307.617	83.1359
319.336	83.69	319.336	82.0772	319.336	82.9581
331.055	83.4159	331.055	81.5932	331.055	82.5995
342.773	83.4067	342.773	80.5959	342.773	82.2248
354.492	84.8982	354.492	82.0497	354.492	83.7034
366.211	84.6861	366.211	82.3182	366.211	83.6616
377.93	84.6449	377.93	82.477	377.93	83.6948
392.578	83.981	392.578	82.0111	392.578	83.1068
407.227	83.3892	407.227	81.0944	407.227	82.3917
421.875	84.0245	421.875	81.474	421.875	82.9339
436.523	83.4699	436.523	81.9039	436.523	82.7571
451.172	83.5405	451.172	82.2982	451.172	82.9636
465.82	83.5039	465.82	82.0707	465.82	82.8461
483.398	83.4671	483.398	81.6529	483.398	82.6541
500.977	83.6545	500.977	81.026	500.977	82.5362
518.555	83.1509	518.555	80.6034	518.555	82.0613
536.133	82.7517	536.133	79.6849	536.133	81.4835
553.711	83.4653	553.711	80.3528	553.711	82.1821
574.219	83.5029	574.219	80.9407	574.219	82.4081
594.727	82.8632	594.727	80.9248	594.727	82.0012
615.234	82.7066	615.234	80.6222	615.234	81.7883
638.672	83.5723	638.672	80.5865	638.672	82.3311
659.18	83.1135	659.18	80.9073	659.18	82.149
682.617	84.559	682.617	82.5028	682.617	83.6515
706.055	85.1435	706.055	82.3011	706.055	83.9508
732.422	83.614	732.422	81.931	732.422	82.8535
758.789	83.308	758.789	81.8888	758.789	82.6561
785.156	82.8306	785.156	81.8433	785.156	82.365
811.523	82.7175	811.523	81.434	811.523	82.123
840.82	82.416	840.82	82.0024	840.82	82.2141
870.117	82.9211	870.117	82.4123	870.117	82.6741
902.344	83.4694	902.344	82.9728	902.344	83.2282
931.641	84.21	931.641	82.3095	931.641	83.3629
966.797	84.1057	966.797	82.0011	966.797	83.1797
999.023	84.277	999.023	82.6795	999.023	83.5513
1,034.18	85.1115	1,034.18	83.4521	1,034.18	84.3606
1,072.27	85.7091	1,072.27	83.2746	1,072.27	84.6602
1,110.35	85.7382	1,110.35	82.9273	1,110.35	84.5563
1,148.44	85.8603	1,148.44	82.2965	1,148.44	84.4341
1,189.45	86.6387	1,189.45	82.1065	1,189.45	84.9388
1,230.47	86.6835	1,230.47	81.6536	1,230.47	84.8594
1,274.41	86.6373	1,274.41	81.5532	1,274.41	84.8003
