"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.0099	20.5078	51.6825	20.5078	53.5162	20.5078	52.3995	20.5078	58.9289	20.5078	54.2085
23.4375	57.3805	23.4375	55.8497	23.4375	56.9353	23.4375	56.5414	23.4375	62.4931	23.4375	57.9151
26.3672	61.3856	26.3672	60.7036	26.3672	61.0541	26.3672	61.2725	26.3672	65.9268	26.3672	62.0543
29.2969	65.3837	29.2969	65.0224	29.2969	65.1115	29.2969	65.5275	29.2969	69.2224	29.2969	65.9955
32.2266	69.1264	32.2266	68.869	32.2266	68.8784	32.2266	69.3495	32.2266	72.2922	32.2266	69.6282
35.1563	72.6364	35.1563	72.3595	35.1563	72.3768	35.1563	72.8411	35.1563	75.1927	35.1563	73.0039
38.0859	75.637	38.0859	75.3854	38.0859	75.3854	38.0859	75.8509	38.0859	77.7894	38.0859	75.9381
41.0156	78.1765	41.0156	77.8646	41.0156	77.9165	41.0156	78.3225	41.0156	79.8274	41.0156	78.3588
43.9453	79.7997	43.9453	79.4531	43.9453	79.5349	43.9453	79.9074	43.9453	81.1631	43.9453	79.9172
46.875	80.9168	46.875	80.5237	46.875	80.6412	46.875	80.9827	46.875	82.0161	46.875	80.9711
49.8047	81.5931	49.8047	81.1709	49.8047	81.3104	49.8047	81.633	49.8047	82.5001	49.8047	81.6048
52.7344	82.0621	52.7344	81.6279	52.7344	81.7811	52.7344	82.0784	52.7344	82.7953	52.7344	82.0395
55.6641	82.4208	55.6641	81.9644	55.6641	82.137	55.6641	82.4118	55.6641	83.008	55.6641	82.3656
58.5938	82.7504	58.5938	82.2617	58.5938	82.4581	58.5938	82.7159	58.5938	83.2121	58.5938	82.6631
61.5234	83.0022	61.5234	82.4813	61.5234	82.7042	61.5234	82.9365	61.5234	83.3324	61.5234	82.8809
64.4531	83.2639	64.4531	82.7087	64.4531	82.9609	64.4531	83.1667	64.4531	83.4676	64.4531	83.1093
67.3828	83.5512	67.3828	82.9646	67.3828	83.2462	67.3828	83.4178	67.3828	83.6243	67.3828	83.3625
70.3125	83.8017	70.3125	83.207	70.3125	83.4879	70.3125	83.6697	70.3125	83.8759	70.3125	83.6105
73.2422	84.042	73.2422	83.4585	73.2422	83.7333	73.2422	83.9126	73.2422	84.093	73.2422	83.8515
76.1719	84.3535	76.1719	83.755	76.1719	84.0459	76.1719	84.1999	76.1719	84.309	76.1719	84.1407
79.1016	84.5634	79.1016	83.9574	79.1016	84.2521	79.1016	84.4067	79.1016	84.5102	79.1016	84.3467
82.0313	84.874	82.0313	84.2383	82.0313	84.5695	82.0313	84.6741	82.0313	84.6765	82.0313	84.622
84.9609	85.1189	84.9609	84.4446	84.9609	84.8146	84.9609	84.8729	84.9609	84.7592	84.9609	84.8263
87.8906	85.1759	87.8906	84.5124	87.8906	84.8607	87.8906	84.9535	87.8906	84.9089	87.8906	84.9013
90.8203	85.172	90.8203	84.519	90.8203	84.8431	90.8203	84.9848	90.8203	85.048	90.8203	84.9253
93.75	85.614	93.75	84.9679	93.75	85.3358	93.75	85.3525	93.75	85.2118	93.75	85.3205
96.6797	85.7375	96.6797	84.9731	96.6797	85.4125	96.6797	85.4402	96.6797	85.2624	96.6797	85.3968
102.539	86.0325	102.539	85.2679	102.539	85.712	102.539	85.6844	102.539	85.4765	102.539	85.6644
105.469	86.1083	105.469	85.329	105.469	85.7904	105.469	85.7485	105.469	85.5121	105.469	85.7304
108.398	86.2554	108.398	85.4667	108.398	85.9401	108.398	85.8784	108.398	85.625	108.398	85.8668
111.328	86.4013	111.328	85.5914	111.328	86.0838	111.328	86.0042	111.328	85.7246	111.328	85.9971
117.188	86.5804	117.188	85.7611	117.188	86.2667	117.188	86.1596	117.188	85.8595	117.188	86.1624
120.117	86.7247	120.117	85.8883	120.117	86.4156	120.117	86.2643	120.117	85.9131	120.117	86.2813
125.977	86.7531	125.977	85.8671	125.977	86.4406	125.977	86.2538	125.977	85.8461	125.977	86.2786
128.906	86.7508	128.906	85.833	128.906	86.4381	128.906	86.2213	128.906	85.7233	128.906	86.2489
134.766	86.4664	134.766	85.4923	134.766	86.1092	134.766	85.9351	134.766	85.566	134.766	85.9587
137.695	86.4439	137.695	85.4164	137.695	86.0683	137.695	85.8702	137.695	85.5328	137.695	85.9082
143.555	86.4958	143.555	85.3407	143.555	86.0956	143.555	85.8139	143.555	85.3806	143.555	85.8777
149.414	86.3882	149.414	85.1545	149.414	85.9858	149.414	85.6543	149.414	85.1577	149.414	85.73
155.273	86.3774	155.273	85.1072	155.273	85.9955	155.273	85.588	155.273	85.0024	155.273	85.6861
158.203	86.3858	158.203	85.0616	158.203	85.9875	158.203	85.5595	158.203	84.9547	158.203	85.6649
164.063	86.5055	164.063	85.1393	164.063	86.1203	164.063	85.6016	164.063	84.8548	164.063	85.7341
169.922	85.8239	169.922	84.6553	169.922	85.4832	169.922	85.0964	169.922	84.466	169.922	85.1798
175.781	85.7346	175.781	84.4972	175.781	85.3842	175.781	84.8818	175.781	84.361	175.781	85.0322
181.641	85.7065	181.641	84.2189	181.641	85.2852	181.641	84.6968	181.641	83.989	181.641	84.8667
190.43	85.4603	190.43	83.952	190.43	85.0649	190.43	84.418	190.43	83.5919	190.43	84.6001
196.289	85.3507	196.289	83.8857	196.289	84.9844	196.289	84.2874	196.289	83.4845	196.289	84.496
202.148	85.3196	202.148	83.7014	202.148	84.9501	202.148	84.1318	202.148	83.2468	202.148	84.3847
210.938	85.2042	210.938	83.5147	210.938	84.858	210.938	83.977	210.938	82.9172	210.938	84.2366
216.797	84.9229	216.797	83.4774	216.797	84.6443	216.797	83.7782	216.797	82.847	216.797	84.0486
225.586	84.9089	225.586	83.3756	225.586	84.6524	225.586	83.5946	225.586	82.5028	225.586	83.9437
234.375	85.036	234.375	83.3499	234.375	84.6926	234.375	83.657	234.375	82.3192	234.375	83.9798
240.234	84.7749	240.234	83.0206	240.234	84.38	240.234	83.3447	240.234	82.0623	240.234	83.6777
249.023	84.8458	249.023	82.6115	249.023	84.3482	249.023	83.2213	249.023	81.6	249.023	83.5597
257.813	84.781	257.813	82.8397	257.813	84.3623	257.813	83.3093	257.813	81.8378	257.813	83.6251
266.602	84.4034	266.602	82.0673	266.602	83.845	266.602	82.6842	266.602	81.0566	266.602	83.0473
278.32	84.0143	278.32	82.3293	278.32	83.8052	278.32	82.6879	278.32	81.1522	278.32	83.0088
287.109	84.0024	287.109	82.3746	287.109	83.7988	287.109	82.6157	287.109	80.9701	287.109	82.9703
295.898	84.1112	295.898	82.236	295.898	83.7796	295.898	82.5584	295.898	80.7147	295.898	82.9281
307.617	83.8278	307.617	82.3125	307.617	83.5641	307.617	82.4432	307.617	80.6488	307.617	82.778
319.336	83.69	319.336	82.0772	319.336	83.3868	319.336	82.2294	319.336	80.2384	319.336	82.5715
331.055	83.4159	331.055	81.5932	331.055	82.9382	331.055	81.9559	331.055	80.012	331.055	82.2235
342.773	83.4067	342.773	80.5959	342.773	82.7557	342.773	80.8429	342.773	79.419	342.773	81.6462
354.492	84.8982	354.492	82.0497	354.492	84.5146	354.492	81.9851	354.492	79.6547	354.492	83.0466
366.211	84.6861	366.211	82.3182	366.211	84.437	366.211	82.5396	366.211	79.7296	366.211	83.1863
377.93	84.6449	377.93	82.477	377.93	84.3745	377.93	82.6933	377.93	80.2451	377.93	83.2524
392.578	83.981	392.578	82.0111	392.578	83.6292	392.578	82.11	392.578	79.5393	392.578	82.6051
407.227	83.3892	407.227	81.0944	407.227	82.9877	407.227	81.4411	407.227	79.2586	407.227	81.9567
421.875	84.0245	421.875	81.474	421.875	83.415	421.875	82.5334	421.875	80.0794	421.875	82.6747
436.523	83.4699	436.523	81.9039	436.523	83.493	436.523	82.082	436.523	79.6419	436.523	82.4665
451.172	83.5405	451.172	82.2982	451.172	83.7371	451.172	82.6561	451.172	79.897	451.172	82.8213
465.82	83.5039	465.82	82.0707	465.82	83.5686	465.82	82.3719	465.82	79.7037	465.82	82.6212
483.398	83.4671	483.398	81.6529	483.398	83.2392	483.398	82.12	483.398	79.5166	483.398	82.362
500.977	83.6545	500.977	81.026	500.977	83.2633	500.977	82.3338	500.977	79.9604	500.977	82.4482
518.555	83.1509	518.555	80.6034	518.555	82.8895	518.555	82.1162	518.555	80.1414	518.555	82.1483
