Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -14.651   -15.551
5.07273    -14.309   -15.635
5.14651    -13.940   -15.725
5.22137    -13.530   -15.824
5.29732    -13.104   -15.926
5.37437    -12.660   -16.034
5.45254    -12.216   -16.143
5.53185    -11.772   -16.254
5.61231    -11.329   -16.366
5.69394    -10.885   -16.479
5.77676    -10.441   -16.595
5.86079     -9.997   -16.711
5.94604     -9.553   -16.830
6.03252     -9.109   -16.950
6.12027     -8.665   -17.071
6.20929     -8.221   -17.195
6.29961     -7.777   -17.320
6.39124     -7.333   -17.446
6.48420     -6.889   -17.575
6.57851     -6.445   -17.705
6.67420     -6.000   -17.837
6.77128     -5.556   -17.971
6.86977     -5.112   -18.107
6.96969     -4.668   -18.245
7.07107     -4.223   -18.385
7.17392     -3.779   -18.527
7.27827     -3.335   -18.671
7.38413     -2.890   -18.817
7.49154     -2.446   -18.966
7.60050     -2.001   -19.117
7.71105     -1.556   -19.270
7.82321     -1.112   -19.425
7.93701     -0.667   -19.583
8.05245     -0.222   -19.743
8.16958      0.223   -19.905
8.28841      0.668   -20.071
8.40896      1.113   -20.238
8.53128      1.558   -20.409
8.65537      2.003   -20.582
8.78126      2.448   -20.757
8.90899      2.893   -20.936
9.03857      3.338   -21.117
9.17004      3.783   -21.300
9.30342      4.228   -21.487
9.43874      4.674   -21.676
9.57603      5.119   -21.868
9.71532      5.564   -22.063
9.85663      6.010   -22.261
10.0000      6.455   -22.462
10.1455      6.901   -22.666
10.2930      7.346   -22.872
10.4427      7.792   -23.082
10.5946      8.238   -23.295
10.7487      8.683   -23.511
10.9051      9.129   -23.730
11.0637      9.575   -23.953
11.2246     10.022   -24.179
11.3879     10.468   -24.408
11.5535     10.914   -24.641
11.7216     11.360   -24.878
11.8921     11.807   -25.118
12.0650     12.253   -25.362
12.2405     12.700   -25.610
12.4186     13.147   -25.862
12.5992     13.594   -26.117
12.7825     14.041   -26.377
12.9684     14.488   -26.641
13.1570     14.935   -26.908
13.3484     15.382   -27.180
13.5426     15.830   -27.456
13.7395     16.277   -27.737
13.9394     16.725   -28.022
14.1421     17.172   -28.311
14.3478     17.620   -28.604
14.5565     18.068   -28.903
14.7683     18.516   -29.206
14.9831     18.965   -29.513
15.2010     19.413   -29.826
15.4221     19.862   -30.143
15.6464     20.311   -30.466
15.8740     20.760   -30.794
16.1049     21.209   -31.127
16.3392     21.658   -31.465
16.5768     22.107   -31.809
16.8179     22.557   -32.158
17.0626     23.007   -32.513
17.3107     23.457   -32.874
17.5625     23.907   -33.241
17.8180     24.357   -33.614
18.0771     24.808   -33.993
18.3401     25.258   -34.378
18.6068     25.709   -34.769
18.8775     26.161   -35.167
19.1521     26.612   -35.571
19.4306     27.064   -35.983
19.7133     27.523   -36.390
20.0000     27.998   -36.778
20.2909     28.506   -37.173
20.5860     29.051   -37.643
20.8855     29.608   -38.366
21.1893     30.148   -39.409
21.4975     30.640   -40.584
21.8102     31.056   -41.647
22.1274     31.416   -42.387
22.4492     31.771   -42.677
22.7758     32.161   -42.583
23.1071     32.605   -42.383
23.4432     33.105   -42.354
23.7841     33.631   -42.603
24.1301     34.148   -43.141
24.4811     34.643   -43.900
24.8372     35.116   -44.802
25.1984     35.577   -45.753
25.5649     36.041   -46.651
25.9368     36.518   -47.495
26.3141     37.015   -48.307
26.6968     37.519   -49.157
27.0851     38.022   -50.114
27.4791     38.512   -51.149
27.8788     38.983   -52.236
28.2843     39.437   -53.348
28.6957     39.886   -54.416
29.1131     40.338   -55.431
29.5365     40.805   -56.426
29.9661     41.288   -57.419
30.4020     41.784   -58.463
30.8442     42.281   -59.584
31.2929     42.767   -60.772
31.7480     43.243   -62.016
32.2098     43.714   -63.286
32.6783     44.181   -64.536
33.1536     44.663   -65.792
33.6359     45.166   -67.111
34.1251     45.681   -68.426
34.6215     46.186   -69.895
35.1250     46.663   -71.475
35.6359     47.115   -72.893
36.1543     47.552   -74.284
36.6802     47.995   -75.712
37.2137     48.464   -77.084
37.7550     48.960   -78.536
38.3041     49.468   -80.125
38.8613     49.968   -81.790
39.4265     50.453   -83.414
40.0000     50.927   -84.993
40.5818     51.401   -86.589
41.1721     51.880   -88.237
41.7710     52.364   -89.948
42.3785     52.850   -91.734
42.9949     53.336   -93.590
43.6203     53.822   -95.454
44.2548     54.305   -97.352
44.8985     54.787   -99.284
45.5515     55.273  -101.218
46.2141     55.756  -103.209
46.8863     56.237  -105.262
47.5683     56.708  -107.337
48.2602     57.175  -109.457
48.9621     57.643  -111.637
49.6743     58.109  -113.860
50.3968     58.579  -116.161
51.1299     59.052  -118.530
51.8736     59.520  -120.940
52.6281     59.983  -123.368
53.3936     60.439  -125.790
54.1702     60.891  -128.273
54.9581     61.339  -130.872
55.7575     61.779  -133.548
56.5685     62.211  -136.324
57.3914     62.632  -139.163
58.2261     63.043  -141.989
59.0730     63.448  -144.826
59.9323     63.848  -147.698
60.8040     64.244  -150.604
61.6884     64.635  -153.577
62.5857     65.017  -156.590
63.4960     65.387  -159.677
64.4196     65.740  -162.844
65.3566     66.074  -166.050
66.3073     66.393  -169.294
67.2717     66.700  -172.528
68.2502     66.999  -175.722
69.2429     67.292  -178.911
70.2501     67.578   177.899
71.2719     67.852   174.665
72.3086     68.110   171.380
73.3603     68.351   168.078
74.4274     68.577   164.785
75.5099     68.792   161.525
76.6083     68.996   158.297
77.7226     69.191   155.086
78.8531     69.373   151.883
80.0000     69.536   148.689
81.1636     69.681   145.508
82.3442     69.814   142.389
83.5419     69.938   139.348
84.7570     70.059   136.340
85.9899     70.176   133.375
