Frequency Spectrum for Input Signal

Data Shown:    Acheron LF (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 20°  

Freq [Hz]	Signal Level [dBSPL]
22.4	49.9
23	50.5
23.6	51.1
24	52.2
25	57
25.8	59.8
26.5	61.6
27.2	63.8
28	66.6
29	68.5
30	70
30.7	72.2
31.5	73.8
32.5	75.4
33.5	78.7
34.5	80.9
35.5	82.7
36.5	84.7
37.5	86.2
38.7	87.6
40	88.8
41.2	89.7
42.5	90.4
43.7	91
45	91
46.2	91
47.5	91.2
48.7	91.4
50	91.4
51.5	91.4
53	91.6
54.5	91.7
56	91.6
58	91.8
60	92.1
61.5	92.6
63	92.9
65	93
67	93.4
69	93.8
71	93.9
73	94.1
75	94.5
77.5	94.7
80	94.7
82.5	94.4
85	94
87.5	94.1
90	93.9
92.5	94.4
95	94.4
97.5	94.3
100	94.3
103	94
106	94.3
109	94.1
112	94.2
115	93.9
118	94.1
122	94
125	94.2
128	94.3
132	94.4
136	94.4
140	94.5
145	94.5
150	94.2
155	94
160	94.1
165	94
170	93.4
175	92.2
180	91
185	90.3
190	89
195	88.5
200	88.4
206	87.9
212	87.2
218	86.4
224	85.4
230	84.2
236	82.8
240	82.2
250	82.5
258	83.4
265	84.1
272	84.2
280	84
290	83.9
300	84.3
307	85
315	84.9
325	83.6
335	80.7
345	80.2
355	83.7
365	84.5
375	82.4
387	79.6
400	79.2
412	79.2
425	78.2
437	77.4
450	76.7
462	76.9
475	77.6
487	78.5
500	79
515	79
530	79
545	78.8
560	77.9
580	77.1
600	76.1
615	75.2
630	74.2
650	72.4
670	70.7
690	70.5
710	70.8
730	70.9
750	70.9
775	70.7
800	70.4
825	69.9
850	69
875	66.4
900	63.7
925	62.2
950	61.7
975	60.3
1000	58.6
1030	56.9
1060	54.7
1090	53.1
1120	51.7
1150	49.2
1180	45.9
1220	42.4
1250	40.6
1280	41.4
1320	44.2
1360	45.9
1400	48.8
1450	51.4
1500	52.2
1550	51.9
1600	51
1650	49.8
1700	52.1
1750	51.1
1800	50.7
1850	47.6
1900	40.8
1950	38.9
2000	42.9
2060	44.2
2120	44
2180	43.3
2240	36.2
2300	26.6
2360	30.2
2400	31.7
2500	32.8
2580	34.5
2650	35.3
2720	33.1
2800	33.8
2900	35.3
3000	35.2
3070	37
3150	37.1
3250	35.5
3350	33.4
3450	33.1
3550	31.7
3650	25.6
3750	21
3870	19.7
4000	21.4
4120	25.7
4250	32.2
4370	34.5
4500	31.5
4620	24.8
4750	11.9
4870	5.6
5000	9.1
5150	11.1
5300	16.3
5450	11.5
5600	14.5
5800	13.2
6000	10.1
6150	11.9
6300	9.2
6500	12.3
6700	10
6900	15.3
7100	14.9
7300	10.4
7500	11.6
7750	14.6
8000	11
8250	12.6
8500	11.3
8750	4.6
9000	11.5
9250	10.1
9500	8.7
9750	6.5
10000	5.8
10300	2.1
10600	17.6
10900	8
11200	1.2
11500	8.4
11800	4
12200	8.1
12500	4.7
12800	6.7
13200	2.5
13600	-5.8
14000	-9.5
14500	-11
15000	-5.6
15500	-4.4
16000	5.4
16500	7.1
17000	-0.3
17500	8.2
18000	3.1
18500	5.8
19000	5.6
19500	6.9
20000	1.2
20600	4.2
21200	-4.3
21800	-11.9
22400	-12.3
