"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"/ dB Directivity Index "	"Frequency / Hz"	"/ dB Directivity Index "
20.5078	-0.591882	20.5078	-0.295568
21.9727	-0.67871	21.9727	-0.325163
23.4375	-0.713625	23.4375	-0.340036
24.9023	-0.573394	24.9023	-0.26719
26.3672	0.0910336	26.3672	-0.00326249
27.832	0.0926863	27.832	0.0110321
29.2969	0.0914157	29.2969	0.016789
30.7617	0.108773	30.7617	0.0318352
32.2266	0.159378	32.2266	0.058936
33.6914	0.200444	33.6914	0.08162
35.1563	0.217095	35.1563	0.094621
36.6211	0.252808	36.6211	0.111665
38.0859	0.284606	38.0859	0.129422
39.5508	0.299982	39.5508	0.139773
41.0156	0.332724	41.0156	0.156953
42.4805	0.381044	42.4805	0.181448
43.9453	0.458718	43.9453	0.215335
45.4102	0.469837	45.4102	0.218483
46.875	0.432115	46.875	0.206157
48.3398	0.424114	48.3398	0.204828
51.2695	0.442914	51.2695	0.216389
52.7344	0.443053	52.7344	0.21939
54.1992	0.471947	54.1992	0.233634
55.6641	0.493972	55.6641	0.2443
58.5938	0.513578	58.5938	0.255792
60.0586	0.532149	60.0586	0.265558
62.9883	0.558091	62.9883	0.277297
64.4531	0.590759	64.4531	0.293762
67.3828	0.667448	67.3828	0.325157
68.8477	0.617455	68.8477	0.305814
71.7773	0.621169	71.7773	0.312781
74.707	0.668967	74.707	0.336111
77.6367	0.653137	77.6367	0.330508
79.1016	0.610508	79.1016	0.314396
82.0313	0.631981	82.0313	0.331167
84.9609	0.655463	84.9609	0.341844
87.8906	0.627346	87.8906	0.338762
90.8203	0.702054	90.8203	0.37443
95.2148	0.80316	95.2148	0.417855
98.1445	0.837771	98.1445	0.434973
101.074	0.903375	101.074	0.463317
105.469	0.981386	105.469	0.493674
108.398	0.918995	108.398	0.472271
112.793	0.902353	112.793	0.476468
117.188	1.01964	117.188	0.533029
120.117	1.04091	120.117	0.545135
124.512	1.05766	124.512	0.561765
128.906	1.1916	128.906	0.621052
133.301	1.35001	133.301	0.66175
139.16	1.26347	139.16	0.636321
143.555	1.39717	143.555	0.702552
147.949	1.34018	147.949	0.689698
153.809	1.49626	153.809	0.737709
159.668	1.51489	159.668	0.760941
165.527	1.84726	165.527	0.91046
171.387	1.72906	171.387	0.836069
177.246	1.8287	177.246	0.878734
183.105	1.63171	183.105	0.82232
188.965	1.88703	188.965	0.932585
196.289	1.93557	196.289	0.964195
203.613	2.26482	203.613	1.07177
210.938	2.58258	210.938	1.16275
218.262	2.14196	218.262	0.990279
225.586	2.14274	225.586	1.04441
232.91	2.47864	232.91	1.13014
241.699	2.74071	241.699	1.20839
250.488	2.66361	250.488	1.24181
259.277	3.04806	259.277	1.26418
268.066	2.1822	268.066	1.01291
276.855	2.8271	276.855	1.20028
287.109	3.02534	287.109	1.30973
297.363	2.99297	297.363	1.2554
307.617	2.51271	307.617	1.17424
319.336	2.86925	319.336	1.20136
329.59	3.07066	329.59	1.38816
341.309	3.391	341.309	1.42752
353.027	3.66673	353.027	1.45318
366.211	2.82138	366.211	1.27562
379.395	2.86818	379.395	1.14855
392.578	2.62296	392.578	1.18652
405.762	3.22413	405.762	1.41877
420.41	3.33734	420.41	1.50684
435.059	3.79342	435.059	1.65102
451.172	3.6563	451.172	1.75864
465.82	3.05394	465.82	1.48894
483.398	3.61392	483.398	1.59212
499.512	4.43126	499.512	2.13119
517.09	3.70132	517.09	1.61218
536.133	3.94389	536.133	1.81396
555.176	3.9753	555.176	2.14432
574.219	4.43815	574.219	2.16154
594.727	4.35503	594.727	2.15921
615.234	4.79213	615.234	2.22971
637.207	4.14834	637.207	1.70121
659.18	4.40926	659.18	2.00842
682.617	4.98161	682.617	2.21324
707.52	4.87414	707.52	1.91603
732.422	5.26894	732.422	2.27636
757.324	5.30324	757.324	2.50978
785.156	5.15745	785.156	2.23143
811.523	5.03826	811.523	2.35851
840.82	5.35135	840.82	2.61311
870.117	5.98111	870.117	2.75758
900.879	5.47486	900.879	2.67125
933.105	5.81254	933.105	2.68774
965.332	5.79838	965.332	2.76167
1000.49	5.87861	1000.49	2.75845
1035.64	5.64999	1035.64	2.45683
1072.27	5.66843	1072.27	2.49592
1108.89	5.95176	1108.89	2.60797
1148.44	5.90716	1148.44	2.66602
1189.45	5.84233	1189.45	2.56619
1230.47	6.07754	1230.47	2.8095
1274.41	6.00198	1274.41	2.62684
1319.82	6.40032	1319.82	2.96064
1366.7	6.29714	1366.7	2.85839
1413.57	5.55152	1413.57	2.23249
1463.38	5.33189	1463.38	2.18955
1516.11	5.5184	1516.11	2.38358
1568.85	6.44282	1568.85	2.74386
1624.51	7.39229	1624.51	3.22553
1681.64	7.86202	1681.64	3.51762
1741.7	8.09202	1741.7	3.70535
1803.22	8.41578	1803.22	3.8792
1866.21	8.14397	1866.21	3.57127
1932.13	8.16637	1932.13	3.53492
1999.51	8.26712	1999.51	3.63958
2069.82	8.46247	2069.82	3.86385
2143.07	8.5329	2143.07	3.76476
2219.24	8.70488	2219.24	3.8918
2296.88	8.4764	2296.88	4.17483
2378.91	8.28637	2378.91	4.08301
2462.4	7.72116	2462.4	3.65363
2548.83	7.00421	2548.83	3.41794
2639.65	6.82134	2639.65	3.2391
2731.93	6.36618	2731.93	2.91143
2828.61	6.19618	2828.61	2.71309
2928.22	5.69037	2928.22	2.3287
3030.76	5.59956	3030.76	2.32021
