"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB [0.3V at 1m]"
20.5078	52.93	20.5078	52.9907	20.5078	53.2862	20.5078	53.5825	20.5078	49.9148	20.5078	50.2111	20.5078	50.5067
21.9727	54.9618	21.9727	55.0264	21.9727	55.3516	21.9727	55.7051	21.9727	49.828	21.9727	50.1815	21.9727	50.5067
23.4375	59.2002	23.4375	59.2548	23.4375	59.5948	23.4375	59.9684	23.4375	49.7931	23.4375	50.1667	23.4375	50.5067
24.9023	57.5049	24.9023	57.5538	24.9023	57.821	24.9023	58.1272	24.9023	49.9333	24.9023	50.2395	24.9023	50.5067
26.3672	61.1079	26.3672	61.1335	26.3672	61.1367	26.3672	61.0425	26.3672	50.5977	26.3672	50.5034	26.3672	50.5067
27.832	63.6706	27.832	63.6928	27.832	63.6818	27.832	63.6001	27.832	50.5994	27.832	50.5177	27.832	50.5067
29.2969	66.3204	29.2969	66.3366	29.2969	66.3198	29.2969	66.2452	29.2969	50.5981	29.2969	50.5235	29.2969	50.5067
30.7617	68.7993	30.7617	68.8112	30.7617	68.7794	30.7617	68.7024	30.7617	50.6155	30.7617	50.5385	30.7617	50.5067
32.2266	71.0042	32.2266	71.0109	32.2266	70.952	32.2266	70.8515	32.2266	50.6661	32.2266	50.5656	32.2266	50.5067
33.6914	73.1312	33.6914	73.1333	33.6914	73.0517	33.6914	72.9329	33.6914	50.7071	33.6914	50.5883	33.6914	50.5067
35.1563	75.1237	35.1563	75.1226	35.1563	75.028	35.1563	74.9055	35.1563	50.7238	35.1563	50.6013	35.1563	50.5067
36.6211	76.9759	36.6211	76.9711	36.6211	76.8595	36.6211	76.7183	36.6211	50.7595	36.6211	50.6184	36.6211	50.5067
38.0859	78.6772	38.0859	78.6691	38.0859	78.5397	38.0859	78.3845	38.0859	50.7913	38.0859	50.6361	38.0859	50.5067
39.5508	80.2387	39.5508	80.2281	39.5508	80.0883	39.5508	79.9281	39.5508	50.8067	39.5508	50.6465	39.5508	50.5067
41.0156	81.6582	41.0156	81.6446	41.0156	81.4876	41.0156	81.3119	41.0156	50.8394	41.0156	50.6637	41.0156	50.5067
42.4805	82.9393	42.4805	82.9222	42.4805	82.7407	42.4805	82.5411	42.4805	50.8877	42.4805	50.6881	42.4805	50.5067
43.9453	84.0948	43.9453	84.0735	43.9453	83.8582	43.9453	83.6148	43.9453	50.9654	43.9453	50.722	43.9453	50.5067
45.4102	85.0864	45.4102	85.064	45.4102	84.8455	45.4102	84.5942	45.4102	50.9765	45.4102	50.7252	45.4102	50.5067
46.875	85.8985	46.875	85.8761	46.875	85.67	46.875	85.444	46.875	50.9388	46.875	50.7129	46.875	50.5067
48.3398	86.6622	48.3398	86.639	48.3398	86.4342	48.3398	86.2149	48.3398	50.9308	48.3398	50.7115	48.3398	50.5067
51.2695	87.8599	51.2695	87.8336	51.2695	87.6172	51.2695	87.3907	51.2695	50.9496	51.2695	50.7231	51.2695	50.5067
