"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"
20.5078	53.0056	20.5078	53.5049	20.5078	54.012	20.5078	53.6929
21.9727	55.0417	21.9727	55.5738	21.9727	56.1252	21.9727	55.7817
23.4375	59.2678	23.4375	59.7476	23.4375	60.4325	23.4375	60.0407
24.9023	57.5655	24.9023	57.9702	24.9023	58.5104	24.9023	58.1929
26.3672	61.141	26.3672	61.3001	26.3672	60.9592	26.3672	61.0918
27.832	63.6994	27.832	63.8346	27.832	63.5126	27.832	63.6406
29.2969	66.3415	29.2969	66.4381	29.2969	66.1737	29.2969	66.2814
30.7617	68.815	30.7617	68.879	30.7617	68.6237	30.7617	68.7334
32.2266	71.0135	32.2266	71.035	32.2266	70.7376	32.2266	70.8763
33.6914	73.1348	33.6914	73.1205	33.6914	72.7916	33.6914	72.9529
35.1563	75.1232	35.1563	75.0844	35.1563	74.7564	35.1563	74.9223
36.6211	76.9709	36.6211	76.9023	36.6211	76.5483	36.6211	76.7331
38.0859	78.6681	38.0859	78.5728	38.0859	78.1928	38.0859	78.3959
39.5508	80.2263	39.5508	80.1115	39.5508	79.7266	39.5508	79.9362
41.0156	81.6422	41.0156	81.5032	41.0156	81.0899	41.0156	81.3187
42.4805	82.9189	42.4805	82.7493	42.4805	82.282	42.4805	82.5443
43.9453	84.0694	43.9453	83.8605	43.9453	83.2967	43.9453	83.6163
45.4102	85.0596	45.4102	84.8427	45.4102	84.2605	45.4102	84.5912
46.875	85.8716	46.875	85.6599	46.875	85.1433	46.875	85.4395
48.3398	86.6342	48.3398	86.4187	48.3398	85.9249	48.3398	86.2104
51.2695	87.828	51.2695	87.5895	51.2695	87.0946	51.2695	87.3856
52.7344	88.262	52.7344	88.0149	52.7344	87.5335	52.7344	87.8195
54.1992	88.5943	54.1992	88.3267	54.1992	87.8203	54.1992	88.1234
55.6641	88.8597	55.6641	88.5768	55.6641	88.049	55.6641	88.3663
58.5938	89.2392	58.5938	88.9348	58.5938	88.403	58.5938	88.727
60.0586	89.3479	60.0586	89.0271	60.0586	88.4847	60.0586	88.8178
62.9883	89.4698	62.9883	89.1275	62.9883	88.5717	62.9883	88.9163
64.4531	89.5185	64.4531	89.1524	64.4531	88.5728	64.4531	88.935
67.3828	89.6523	67.3828	89.2572	67.3828	88.5302	67.3828	88.9753
68.8477	89.6171	68.8477	89.2396	68.8477	88.5901	68.8477	88.9909
71.7773	89.5519	71.7773	89.1541	71.7773	88.5391	71.7773	88.9266
74.707	89.5655	74.707	89.1374	74.707	88.4708	74.707	88.8919
77.6367	89.5529	77.6367	89.1254	77.6367	88.4803	77.6367	88.8901
79.1016	89.5432	79.1016	89.127	79.1016	88.5517	79.1016	88.9228
82.0313	89.5649	82.0313	89.1116	82.0313	88.5684	82.0313	88.9313
84.9609	89.5944	84.9609	89.1242	84.9609	88.5743	84.9609	88.9445
87.8906	89.596	87.8906	89.1192	87.8906	88.6645	87.8906	88.9874
90.8203	89.7041	90.8203	89.1735	90.8203	88.671	90.8203	89.0305
95.2148	89.7226	95.2148	89.1338	95.2148	88.507	95.2148	88.9443
98.1445	89.7123	98.1445	89.0943	98.1445	88.4467	98.1445	88.9017
101.074	89.7043	101.074	89.0457	101.074	88.3326	101.074	88.8317
105.469	89.7342	105.469	89.0453	105.469	88.2123	105.469	88.7827
108.398	89.6782	108.398	89.0114	108.398	88.2761	108.398	88.789
112.793	89.5173	112.793	88.8202	112.793	88.1929	112.793	88.6559
117.188	89.4842	117.188	88.6933	117.188	87.9876	117.188	88.5146
120.117	89.6484	120.117	88.8286	120.117	88.1204	120.117	88.6558
124.512	89.7534	124.512	88.8989	124.512	88.2385	124.512	88.7569
128.906	89.8059	128.906	88.8644	128.906	88.0963	128.906	88.694
133.301	89.8001	133.301	88.8176	133.301	87.7084	133.301	88.5043
139.16	89.5054	139.16	88.554	139.16	87.5577	139.16	88.2826
143.555	89.5153	143.555	88.4711	143.555	87.3926	143.555	88.1875
147.949	89.6696	147.949	88.5989	147.949	87.7032	147.949	88.4035
153.809	89.4802	153.809	88.3574	153.809	87.1807	153.809	88.052
159.668	89.2613	159.668	88.1315	159.668	86.8733	159.668	87.793
165.527	89.1779	165.527	87.8063	165.527	86.5133	165.527	87.5205
171.387	89.8007	171.387	88.5363	171.387	87.0833	171.387	88.1535
177.246	89.692	177.246	88.3457	177.246	86.8443	177.246	87.9666
183.105	89.5123	183.105	88.1921	183.105	87.1278	183.105	87.9893
188.965	89.756	188.965	88.2341	188.965	87.037	188.965	88.0317
196.289	89.504	196.289	87.9483	196.289	86.6014	196.289	87.6935
203.613	89.3653	203.613	87.5715	203.613	86.0629	203.613	87.3238
210.938	89.8462	210.938	88.0091	210.938	85.6749	210.938	87.4684
218.262	89.637	218.262	88.0397	218.262	86.0646	218.262	87.551
225.586	89.4183	225.586	87.6634	225.586	86.2481	225.586	87.4408
232.91	89.6101	232.91	87.6726	232.91	85.8318	232.91	87.3433
241.699	89.593	241.699	87.5559	241.699	84.9808	241.699	87.0022
250.488	89.3488	250.488	87.1885	250.488	85.0376	250.488	86.8225
259.277	90.0491	259.277	87.888	259.277	84.5204	259.277	87.1341
268.066	89.5841	268.066	87.761	268.066	85.9074	268.066	87.3898
276.855	89.0906	276.855	86.9917	276.855	84.5969	276.855	86.5202
287.109	89.4109	287.109	87.0571	287.109	84.4623	287.109	86.6115
297.363	89.5736	297.363	87.2257	297.363	84.0797	297.363	86.608
307.617	88.8943	307.617	86.5528	307.617	84.3666	307.617	86.2385
319.336	88.8053	319.336	86.5214	319.336	83.632	319.336	85.9569
329.59	88.9867	329.59	86.1737	329.59	83.8326	329.59	85.984
341.309	88.9973	341.309	86.2525	341.309	82.8534	341.309	85.7214
353.027	89.3666	353.027	86.3815	353.027	82.5188	353.027	85.8326
366.211	88.3273	366.211	85.7136	366.211	83.1487	366.211	85.3755
379.395	88.3956	379.395	86.1673	379.395	82.7953	379.395	85.4379
392.578	87.8632	392.578	85.6316	392.578	82.9557	392.578	85.115
405.762	88.3385	405.762	85.2678	405.762	83.2107	405.762	85.2711
420.41	88.3058	420.41	85.13	420.41	81.6716	420.41	84.7669
435.059	88.2994	435.059	84.6621	435.059	82.0967	435.059	84.7457
451.172	88.0888	451.172	84.6509	451.172	81.2472	451.172	84.4187
465.82	87.4284	465.82	84.5024	465.82	81.0835	465.82	84.0419
483.398	88.108	483.398	85.4649	483.398	82.2119	483.398	84.9327
499.512	88.6789	499.512	84.9894	499.512	81.4975	499.512	84.8513
517.09	88.696	517.09	85.744	517.09	82.4357	517.09	85.3242
536.133	89.1278	536.133	86.2341	536.133	82.1176	536.133	85.5837
555.176	88.6203	555.176	84.9662	555.176	81.5712	555.176	84.8354
574.219	89.2344	574.219	85.2507	574.219	81.0822	574.219	85.1027
594.727	89.1796	594.727	85.2178	594.727	80.1651	594.727	84.8877
615.234	89.0773	615.234	85.1128	615.234	80.8021	615.234	84.9257
637.207	87.7357	637.207	84.818	637.207	80.8705	637.207	84.2188
659.18	87.6493	659.18	84.8538	659.18	80.5245	659.18	84.1104
682.617	88.6904	682.617	82.524	682.617	80.2533	682.617	83.9697
707.52	87.9654	707.52	81.6167	707.52	78.7332	707.52	83.0415
732.422	88.2335	732.422	81.4712	732.422	76.9223	732.422	82.8875
757.324	88.3526	757.324	82.8709	757.324	77.577	757.324	83.3661
785.156	88.4007	785.156	84.7865	785.156	77.1256	785.156	83.8987
811.523	88.0617	811.523	84.6939	811.523	77.6576	811.523	83.749
840.82	88.2187	840.82	84.441	840.82	77.1867	840.82	83.6897
870.117	88.6632	870.117	83.8888	870.117	76.9023	870.117	83.7438
900.879	88.2918	900.879	83.7346	900.879	76.3776	900.879	83.4197
933.105	88.0668	933.105	83.5334	933.105	76.3871	933.105	83.2268
965.332	87.9563	965.332	83.2383	965.332	76.6525	965.332	83.1053
1000.49	87.8848	1000.49	83.5047	1000.49	76.1793	1000.49	83.0883
1035.64	87.7633	1035.64	82.7831	1035.64	76.2999	1035.64	82.8198
1072.27	88.0415	1072.27	83.7063	1072.27	76.5933	1072.27	83.2871
1108.89	88.6874	1108.89	83.9121	1108.89	77.1365	1108.89	83.7912
1148.44	88.5429	1148.44	84.4293	1148.44	76.0855	1148.44	83.7562
1189.45	88.2996	1189.45	84.0533	1189.45	76.4121	1189.45	83.5254
1230.47	88.6522	1230.47	83.9473	1230.47	76.4312	1230.47	83.7052
1274.41	88.2768	1274.41	83.7789	1274.41	75.5912	1274.41	83.3484
1319.82	88.5684	1319.82	83.2375	1319.82	75.4665	1319.82	83.3639
1366.7	88.9234	1366.7	84.1346	1366.7	76.4445	1366.7	83.9269
1413.57	88.4622	1413.57	85.2607	1413.57	77.3471	1413.57	84.1228
1463.38	88.4165	1463.38	85.7923	1463.38	77.4937	1463.38	84.3151
1516.11	88.4701	1516.11	85.5478	1516.11	76.8242	1516.11	84.1791
1568.85	88.7634	1568.85	84.3854	1568.85	74.549	1568.85	83.7577
1624.51	89.0402	1624.51	82.0616	1624.51	71.3494	1624.51	83.1753
1681.64	88.6213	1681.64	80.5846	1681.64	69.7545	1681.64	82.5121
1741.7	87.1882	1741.7	78.7647	1741.7	69.1817	1741.7	81.0395
1803.22	85.9956	1803.22	76.1999	1803.22	68.3637	1803.22	79.6629
1866.21	85.32	1866.21	74.4773	1866.21	67.3695	1866.21	78.8569
1932.13	85.0792	1932.13	74.523	1932.13	69.6061	1932.13	78.7686
1999.51	84.7574	1999.51	74.4013	1999.51	70.1125	1999.51	78.5259
2069.82	84.6641	2069.82	74.8594	2069.82	70.0042	2069.82	78.4941
2143.07	84.7576	2143.07	74.4958	2143.07	71.3209	2143.07	78.6407
2219.24	85.0038	2219.24	74.5102	2219.24	70.1602	2219.24	78.7428
2296.88	85.0796	2296.88	77.2575	2296.88	71.3923	2296.88	79.2773
2378.91	85.6942	2378.91	78.6401	2378.91	72.0514	2378.91	80.0398
2462.4	86.1199	2462.4	80.6364	2462.4	71.9946	2462.4	80.7952
2548.83	85.9182	2548.83	81.5826	2548.83	72.9583	2548.83	81.017
2639.65	86.6096	2639.65	82.3269	2639.65	72.3944	2639.65	81.6346
