Frequency Spectrum for Input Signal

Data Shown:    Control HST (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 130°

Freq [Hz]	Signal Level [dBSPL]
22.4	64.2
23	64.4
23.6	64.6
24	64.8
25	64.9
25.8	65.1
26.5	65.2
27.2	65.3
28	65.4
29	65.5
30	65.6
30.7	65.7
31.5	65.8
32.5	65.8
33.5	65.9
34.5	66
35.5	66
36.5	66.1
37.5	66.2
38.7	66.2
40	66.3
41.2	66.3
42.5	66.4
43.7	66.4
45	66.4
46.2	66.5
47.5	66.5
48.7	66.5
50	66.6
51.5	66.6
53	66.6
54.5	66.6
56	66.6
58	66.5
60	66.5
61.5	66.4
63	66.4
65	66.4
67	66.3
69	66.2
71	66.1
73	66
75	66
77.5	65.9
80	65.8
82.5	65.7
85	65.6
87.5	65.6
90	65.5
92.5	65.5
95	65.5
97.5	65.5
100	65.5
103	65.5
106	65.6
109	65.6
112	65.8
115	65.9
118	66
122	66.2
125	66.4
128	66.7
132	67
136	67.3
140	67.6
145	68
150	68.4
155	68.8
160	69.1
165	69.5
170	69.9
175	70.3
180	70.7
185	71
190	71.4
195	71.7
200	72
206	72.3
212	72.5
218	72.7
224	72.9
230	73
236	73
240	73.1
250	73
258	72.9
265	72.8
272	72.5
280	72.3
290	72
300	71.6
307	71.2
315	70.8
325	70.4
335	69.9
345	69.4
355	68.9
365	68.4
375	67.9
387	67.4
400	66.8
412	66.3
425	65.8
437	65.3
450	64.8
462	64.4
475	64
487	63.6
500	63.2
515	62.9
530	62.6
545	62.4
560	62.2
580	62
600	61.8
615	61.7
630	61.6
650	61.6
670	61.5
690	61.5
710	61.5
730	61.6
750	61.6
775	61.7
800	61.7
825	61.8
850	61.9
875	62
900	62.1
925	62.3
950	62.4
975	62.5
1000	62.6
1030	62.8
1060	62.9
1090	63
1120	63.2
1150	63.3
1180	63.4
1220	63.5
1250	63.6
1280	63.7
1320	63.8
1360	63.8
1400	63.9
1450	64
1500	64
1550	64
1600	64
1650	64
1700	64
1750	64
1800	63.9
1850	63.8
1900	63.7
1950	63.6
2000	63.5
2060	63.3
2120	63.1
2180	62.9
2240	62.7
2300	62.5
2360	62.2
2400	62
2500	61.7
2580	61.4
2650	61.1
2720	60.8
2800	60.5
2900	60.2
3000	59.9
3070	59.6
3150	59.3
3250	59
3350	58.7
3450	58.4
3550	58.2
3650	57.9
3750	57.7
3870	57.4
4000	57.2
4120	57
4250	56.9
4370	56.7
4500	56.6
4620	56.5
4750	56.4
4870	56.3
5000	56.2
5150	56.1
5300	56.1
5450	56
5600	56
5800	55.9
6000	55.9
6150	55.9
6300	55.9
6500	55.9
6700	55.8
6900	55.8
7100	55.8
7300	55.8
7500	55.8
7750	55.8
8000	55.8
8250	55.8
8500	55.8
8750	55.8
9000	55.8
9250	55.7
9500	55.7
9750	55.6
10000	55.6
10300	55.6
10600	55.5
10900	55.4
11200	55.4
11500	55.3
11800	55.2
12200	55.1
12500	55.1
12800	55
13200	54.8
13600	54.7
14000	54.6
14500	54.5
15000	54.3
15500	54.2
16000	54
16500	53.8
17000	53.6
17500	53.4
18000	53.2
18500	52.9
19000	52.6
19500	52.4
20000	52.1
20600	51.8
21200	51.4
21800	51.1
22400	50.8
