"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	42.0243	20.5078	39.7654	20.5078	41.0401
21.9727	44.6986	21.9727	44.9962	21.9727	44.85
23.4375	44.958	23.4375	44.2081	23.4375	44.5992
24.9023	46.9389	24.9023	47.0026	24.9023	46.9708
26.3672	47.5619	26.3672	47.5394	26.3672	47.5507
27.832	49.4937	27.832	49.4732	27.832	49.4835
29.2969	51.1129	29.2969	51.0432	29.2969	51.0782
30.7617	52.3356	30.7617	52.5749	30.7617	52.4569
32.2266	54.8139	32.2266	54.8827	32.2266	54.8484
33.6914	55.3962	33.6914	55.3575	33.6914	55.3769
35.1562	56.7304	35.1562	56.9256	35.1562	56.8291
36.6211	58.6069	36.6211	58.6225	36.6211	58.6147
38.0859	59.8638	38.0859	59.9053	38.0859	59.8846
39.5508	61.3571	39.5508	61.3589	39.5508	61.358
41.0156	62.5501	41.0156	62.5309	41.0156	62.5405
42.4805	63.9805	42.4805	63.8607	42.4805	63.921
43.9453	65.3346	43.9453	65.3248	43.9453	65.3297
45.4102	66.5695	45.4102	66.5253	45.4102	66.5474
46.875	67.9318	46.875	67.874	46.875	67.903
48.3398	69.1355	48.3398	69.0271	48.3398	69.0816
51.2695	71.3957	51.2695	71.2935	51.2695	71.3449
52.7344	72.541	52.7344	72.4521	52.7344	72.4967
54.1992	73.6195	54.1992	73.4888	54.1992	73.5547
55.6641	74.58	55.6641	74.4419	55.6641	74.5115
58.5938	76.3581	58.5938	76.2093	58.5938	76.2844
60.0586	77.1753	60.0586	77.0335	60.0586	77.105
62.9883	78.5469	62.9883	78.4085	62.9883	78.4783
64.4531	79.0551	64.4531	78.9335	64.4531	78.9947
67.3828	79.8843	67.3828	79.7264	67.3828	79.806
68.8477	80.1582	68.8477	79.9969	68.8477	80.0783
71.7773	80.6918	71.7773	80.5298	71.7773	80.6116
74.707	81.0047	74.707	80.8387	74.707	80.9225
77.6367	81.1157	77.6367	80.9498	77.6367	81.0335
79.1016	81.1611	79.1016	80.9967	79.1016	81.0796
82.0312	81.269	82.0312	81.0983	82.0312	81.1845
84.9609	81.2988	84.9609	81.1328	84.9609	81.2166
87.8906	81.2948	87.8906	81.1246	87.8906	81.2105
90.8203	81.3849	90.8203	81.2016	90.8203	81.2943
95.2148	81.465	95.2148	81.2532	95.2148	81.3604
98.1445	81.4417	98.1445	81.2448	98.1445	81.3444
101.074	81.3846	101.074	81.1902	101.074	81.2885
105.469	81.5178	105.469	81.315	105.469	81.4176
108.398	81.66	108.398	81.4892	108.398	81.5754
112.793	81.9086	112.793	81.8218	112.793	81.8654
117.188	82.0252	117.188	81.8218	117.188	81.9247
120.117	82.1711	120.117	81.9718	120.117	82.0725
124.512	82.3133	124.512	82.0922	124.512	82.2041
128.906	82.3355	128.906	82.1397	128.906	82.2387
133.301	82.4211	133.301	82.2179	133.301	82.3207
139.16	82.596	139.16	82.3841	139.16	82.4913
143.555	82.7128	143.555	82.4704	143.555	82.5933
147.949	82.7532	147.949	82.5222	147.949	82.6392
153.809	82.8749	153.809	82.6228	153.809	82.7506
159.668	82.9911	159.668	82.783	159.668	82.8883
165.527	83.1767	165.527	83.0348	165.527	83.1063
171.387	83.3217	171.387	83.1215	171.387	83.2228
177.246	83.5419	177.246	83.2628	177.246	83.4046
183.105	83.3725	183.105	83.1723	183.105	83.2736
188.965	83.4463	188.965	83.1817	188.965	83.316
196.289	83.6049	196.289	83.4673	196.289	83.5366
203.613	83.627	203.613	83.3799	203.613	83.5052
210.938	83.7933	210.938	83.6211	210.938	83.7081
218.262	83.7032	218.262	83.5791	218.262	83.6416
225.586	83.7165	225.586	83.6545	225.586	83.6856
232.91	83.7672	232.91	83.7143	232.91	83.7408
241.699	83.7458	241.699	83.6423	241.699	83.6944
250.488	83.7992	250.488	83.4593	250.488	83.6326
259.277	84.1821	259.277	83.8961	259.277	84.0414
268.066	83.9949	268.066	83.6124	268.066	83.8079
276.855	83.9083	276.855	83.4839	276.855	83.7013
287.109	83.7633	287.109	83.7637	287.109	83.7635
297.363	83.526	297.363	83.6602	297.363	83.5936
307.617	83.4455	307.617	83.434	307.617	83.4398
319.336	82.3864	319.336	82.1462	319.336	82.268
329.59	83.387	329.59	82.7646	329.59	83.0869
341.309	83.9006	341.309	83.1336	341.309	83.534
353.027	83.5823	353.027	82.9275	353.027	83.2672
366.211	83.8927	366.211	83.8484	366.211	83.8706
379.395	84.5674	379.395	84.2923	379.395	84.432
392.578	84.4879	392.578	83.7473	392.578	84.1334
405.762	84.163	405.762	83.3959	405.762	83.7964
420.41	84.5979	420.41	83.8458	420.41	84.2381
435.059	83.7878	435.059	83.239	435.059	83.5221
451.172	84.4853	451.172	83.4528	451.172	83.9996
465.82	84.2504	465.82	83.3349	465.82	83.8167
483.398	84.1405	483.398	83.3285	483.398	83.7534
499.512	83.6615	499.512	82.9396	499.512	83.3155
517.09	84.3274	517.09	82.9476	517.09	83.6921
536.133	83.4039	536.133	82.1833	536.133	82.8364
555.176	83.7964	555.176	82.1144	555.176	83.0363
574.219	84.0532	574.219	82.4844	574.219	83.3392
594.727	83.4285	594.727	81.4244	594.727	82.541
615.234	83.5399	615.234	81.4315	615.234	82.6124
637.207	84.0003	637.207	82.1521	637.207	83.1738
659.18	84.6541	659.18	82.0001	659.18	83.5267
682.617	84.4907	682.617	83.4815	682.617	84.0154
707.52	84.7888	707.52	82.8565	707.52	83.9292
732.422	84.8833	732.422	83.0121	732.422	84.0477
757.324	84.3244	757.324	83.1213	757.324	83.7644
785.156	84.173	785.156	82.4844	785.156	83.4103
811.523	84.0352	811.523	81.3717	811.523	82.9045
840.82	84.2331	840.82	81.8853	840.82	83.216
870.117	85.0975	870.117	82.0691	870.117	83.8421
900.879	86.4484	900.879	83.4809	900.879	85.2133
933.105	86.9368	933.105	83.8929	933.105	85.6762
965.332	86.9135	965.332	83.3506	965.332	85.4876
1,000.49	86.77	1,000.49	82.966	1,000.49	85.2718
1,035.64	86.7501	1,035.64	83.7438	1,035.64	85.502
1,072.27	86.6823	1,072.27	82.9749	1,072.27	85.2128
1,108.89	86.9545	1,108.89	83.2508	1,108.89	85.486
1,148.44	86.4734	1,148.44	82.0237	1,148.44	84.7951
1,189.45	86.1197	1,189.45	82.0493	1,189.45	84.5449
