"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	41.7326	20.5078	43.0568	20.5078	50.8467	20.5078	48.6125
21.9727	45.8235	21.9727	44.3454	21.9727	51.327	21.9727	49.3765
23.4375	45.5778	23.4375	44.6223	23.4375	52.6447	23.4375	50.4964
24.9023	48.025	24.9023	46.0861	24.9023	52.9467	24.9023	51.0599
26.3672	48.2979	26.3672	47.3659	26.3672	54.7255	26.3672	52.6708
27.832	50.2009	27.832	49.3152	27.832	55.9994	27.832	54.0513
29.2969	51.7903	29.2969	50.6289	29.2969	56.6889	29.2969	54.8813
30.7617	53.0849	30.7617	52.0662	30.7617	57.9557	30.7617	56.1689
32.2266	55.4033	32.2266	54.4622	32.2266	58.9137	32.2266	57.4513
33.6914	55.8724	33.6914	55.1323	33.6914	60.1404	33.6914	58.5177
35.1562	57.2175	35.1562	56.6779	35.1562	61.4224	35.1562	59.8409
36.6211	58.9083	36.6211	58.5693	36.6211	62.7889	36.6211	61.3166
38.0859	60.1534	38.0859	59.8325	38.0859	63.7469	38.0859	62.3537
39.5508	61.5859	39.5508	61.3195	39.5508	64.8535	39.5508	63.5605
41.0156	62.7371	41.0156	62.5403	41.0156	65.9661	41.0156	64.696
42.4805	64.0645	42.4805	63.9999	42.4805	67.2298	42.4805	66.0014
43.9453	65.4382	43.9453	65.3831	43.9453	68.3159	43.9453	67.1775
45.4102	66.6289	45.4102	66.6432	45.4102	69.3881	45.4102	68.3003
46.875	67.9215	46.875	68.0373	46.875	70.4969	46.875	69.4891
48.3398	69.1725	48.3398	69.1472	48.3398	71.3483	48.3398	70.4488
51.2695	71.3854	51.2695	71.4438	51.2695	73.3986	51.2695	72.5746
52.7344	72.5222	52.7344	72.5965	52.7344	74.4046	52.7344	73.6319
54.1992	73.5755	54.1992	73.6653	54.1992	75.3641	54.1992	74.6298
55.6641	74.519	55.6641	74.6371	55.6641	76.2692	55.6641	75.5556
58.5938	76.2673	58.5938	76.4289	58.5938	77.8493	58.5938	77.2101
60.0586	77.0863	60.0586	77.2481	60.0586	78.593	60.0586	77.9833
62.9883	78.4385	62.9883	78.6396	62.9883	79.8758	62.9883	79.3028
64.4531	78.9409	64.4531	79.1676	64.4531	80.3454	64.4531	79.7916
67.3828	79.7459	67.3828	79.9812	67.3828	80.9965	67.3828	80.5071
68.8477	80.0161	68.8477	80.2582	68.8477	81.2184	68.8477	80.7505
71.7773	80.5427	71.7773	80.7847	71.7773	81.6086	71.7773	81.1975
74.707	80.855	74.707	81.0887	74.707	81.7883	74.707	81.4312
77.6367	80.9624	77.6367	81.201	77.6367	81.8156	77.6367	81.4942
79.1016	81.0062	79.1016	81.2471	79.1016	81.8223	79.1016	81.5176
82.0312	81.1066	82.0312	81.356	82.0312	81.8662	82.0312	81.5883
84.9609	81.1344	84.9609	81.3923	84.9609	81.8621	84.9609	81.6004
87.8906	81.1225	87.8906	81.3889	87.8906	81.7987	87.8906	81.562
90.8203	81.2138	90.8203	81.4534	90.8203	81.7529	90.8203	81.5701
95.2148	81.294	95.2148	81.5354	95.2148	81.7541	95.2148	81.6075
98.1445	81.2638	98.1445	81.5201	98.1445	81.7253	98.1445	81.5822
101.074	81.1972	101.074	81.4739	101.074	81.7428	101.074	81.5672
105.469	81.329	105.469	81.6036	105.469	81.7613	105.469	81.6365
108.398	81.5108	108.398	81.74	108.398	81.8009	108.398	81.7289
112.793	81.7673	112.793	81.9892	112.793	82.0012	112.793	81.9534
117.188	81.865	117.188	82.0311	117.188	81.9811	117.188	81.9728
120.117	82.0249	120.117	82.1631	120.117	81.978	120.117	82.0393
124.512	82.1787	124.512	82.3054	124.512	81.987	124.512	82.115
128.906	82.1947	128.906	82.371	128.906	82.1898	128.906	82.2418
133.301	82.2548	133.301	82.4428	133.301	82.2823	133.301	82.3222
139.16	82.4479	139.16	82.6029	139.16	82.3499	139.16	82.4406
143.555	82.571	143.555	82.7051	143.555	82.4174	143.555	82.529
147.949	82.6346	147.949	82.7482	147.949	82.4806	147.949	82.5864
153.809	82.74	153.809	82.8457	153.809	82.5581	153.809	82.6752
159.668	82.862	159.668	82.9682	159.668	82.6884	159.668	82.8017
165.527	83.0685	165.527	83.1832	165.527	82.9697	165.527	83.0492
171.387	83.2221	171.387	83.2587	171.387	82.9378	171.387	83.0849
177.246	83.4623	177.246	83.3915	177.246	82.8085	177.246	83.1084
183.105	83.3052	183.105	83.3222	183.105	82.8938	183.105	83.0979
188.965	83.3828	188.965	83.3488	188.965	82.9237	188.965	83.1366
196.289	83.6061	196.289	83.4893	196.289	82.8685	196.289	83.1974
203.613	83.6436	203.613	83.4152	203.613	82.7798	203.613	83.1403
210.938	83.8236	210.938	83.6268	210.938	82.8451	210.938	83.2745
218.262	83.7379	218.262	83.5725	218.262	82.963	218.262	83.2966
225.586	83.7861	225.586	83.5876	225.586	83.0135	225.586	83.3361
232.91	83.9145	232.91	83.6278	232.91	82.7947	232.91	83.2711
241.699	83.8777	241.699	83.5638	241.699	82.6617	241.699	83.1807
250.488	83.8294	250.488	83.491	250.488	82.5992	250.488	83.1184
259.277	84.2637	259.277	83.6904	259.277	82.5897	259.277	83.2774
268.066	84.0902	268.066	83.5375	268.066	82.4694	268.066	83.1342
276.855	83.9616	276.855	83.5515	276.855	82.2502	276.855	83.0092
287.109	83.9813	287.109	83.486	287.109	82.4898	287.109	83.1017
297.363	83.8302	297.363	83.5445	297.363	82.4217	297.363	83.0529
307.617	83.6702	307.617	83.3518	307.617	82.3705	307.617	82.9329
319.336	82.6473	319.336	81.9951	319.336	82.9376	319.336	82.6375
329.59	83.9529	329.59	82.4085	329.59	82.3724	329.59	82.7374
341.309	84.2464	341.309	82.8946	341.309	81.7648	341.309	82.6723
353.027	84.0221	353.027	82.7277	353.027	80.9447	353.027	82.2206
366.211	84.4962	366.211	83.0279	366.211	81.5285	366.211	82.6852
379.395	85.1279	379.395	83.702	379.395	81.5142	379.395	83.0807
392.578	84.7765	392.578	83.4615	392.578	81.3278	392.578	82.8261
405.762	84.5296	405.762	83.3198	405.762	81.0234	405.762	82.5921
420.41	85.0541	420.41	83.5145	420.41	80.4167	420.41	82.6185
435.059	84.2347	435.059	83.1307	435.059	80.4489	435.059	82.2323
451.172	84.8775	451.172	83.2792	451.172	80.3769	451.172	82.4661
465.82	84.6083	465.82	83.2601	465.82	79.7291	465.82	82.1647
483.398	84.6678	483.398	83.4632	483.398	79.9685	483.398	82.3304
499.512	84.3012	499.512	83.1716	499.512	79.7907	499.512	82.0494
517.09	84.5649	517.09	83.288	517.09	79.8971	517.09	82.2113
536.133	84.0661	536.133	82.6043	536.133	79.3695	536.133	81.6386
555.176	84.4246	555.176	83.0624	555.176	78.3363	555.176	81.6455
574.219	84.5741	574.219	83.4877	574.219	79.1076	574.219	82.061
594.727	83.6996	594.727	82.6811	594.727	79.0197	594.727	81.4362
615.234	84.0763	615.234	82.5136	615.234	78.0559	615.234	81.2383
