"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	46.6367
21.9727	47.8396
23.4375	48.7222
24.9023	49.6193
26.3672	51.0456
27.832	52.5355
29.2969	53.5403
30.7617	54.8466
32.2266	56.443
33.6914	57.3639
35.1562	58.7231
36.6211	60.3015
38.0859	61.4107
39.5508	62.7052
41.0156	63.8595
42.4805	65.1962
43.9453	66.448
45.4102	67.6078
46.875	68.8602
48.3398	69.8948
51.2695	72.0754
52.7344	73.1693
54.1992	74.1912
55.6641	75.1295
58.5938	76.8326
60.0586	77.6243
62.9883	78.9668
64.4531	79.4674
67.3828	80.2226
68.8477	80.4781
71.7773	80.9605
74.707	81.2259
77.6367	81.3092
79.1016	81.3423
82.0312	81.4281
84.9609	81.449
87.8906	81.4251
90.8203	81.4645
95.2148	81.5155
98.1445	81.494
101.074	81.4636
105.469	81.5567
108.398	81.6745
112.793	81.9275
117.188	81.9644
120.117	82.0649
124.512	82.1636
128.906	82.2558
133.301	82.3371
139.16	82.4742
143.555	82.5711
147.949	82.624
153.809	82.7239
159.668	82.8539
165.527	83.0888
171.387	83.1557
177.246	83.2472
183.105	83.1919
188.965	83.2268
196.289	83.3534
203.613	83.3068
210.938	83.4743
218.262	83.4555
225.586	83.4915
232.91	83.4783
241.699	83.4133
250.488	83.3533
259.277	83.6286
268.066	83.4504
276.855	83.3288
287.109	83.4059
297.363	83.3027
307.617	83.1878
319.336	82.545
329.59	82.879
341.309	83.0361
353.027	82.7007
366.211	83.2011
379.395	83.6739
392.578	83.3852
405.762	83.1143
420.41	83.3601
435.059	82.8057
451.172	83.1253
465.82	82.9155
483.398	82.9817
499.512	82.6414
517.09	82.8806
536.133	82.2415
555.176	82.3702
574.219	82.6851
594.727	81.9749
615.234	81.9969
637.207	82.5288
659.18	82.6651
682.617	83.1412
707.52	83.4513
732.422	83.1125
757.324	82.5045
785.156	82.6733
811.523	81.9814
840.82	82.377
870.117	83.3083
900.879	84.3904
933.105	84.7323
965.332	84.7578
1,000.49	84.2805
1,035.64	84.1646
1,072.27	83.7961
1,108.89	83.9073
1,148.44	83.6473
1,189.45	83.5415
1,230.47	83.783
1,274.41	84.7158
1,319.82	85.4369
1,366.7	85.7384
1,413.57	85.4598
1,463.38	84.1925
1,516.11	83.466
1,568.85	82.5893
1,624.51	82.345
1,681.64	82.1217
1,741.7	82.3178
1,803.22	82.1461
1,866.21	81.6904
1,932.13	81.2942
1,999.51	81.0932
2,069.82	80.3342
2,143.07	80.5224
2,219.24	80.5099
2,296.88	80.1496
2,378.91	80.2163
2,462.4	80.9104
2,548.83	81.8803
2,639.65	82.5695
2,731.93	82.2577
2,828.61	81.8139
2,928.22	81.3873
3,030.76	80.9139
3,137.7	80.7863
3,249.02	80.9142
3,363.28	80.9548
3,481.93	81.0769
3,604.98	80.9214
3,732.42	80.6393
3,864.26	80.8769
4,000.49	80.5256
4,141.11	81.2822
4,287.6	82.1729
4,438.48	83.1407
4,595.21	83.5273
4,756.35	82.8235
4,924.8	81.1212
5,097.66	80.307
5,277.83	80.5251
5,463.87	80.8802
5,657.23	80.9476
5,856.45	81.1993
6,062.99	81.4477
6,276.86	81.2948
6,498.05	81.0405
6,726.56	81.5815
6,963.87	81.6318
7,209.96	81.8973
7,464.84	81.632
7,727.05	81.2609
7,999.51	81.4972
8,282.23	81.0222
8,573.73	80.6967
8,876.95	80.1791
9,188.96	80.1741
9,514.16	79.9123
9,849.61	79.5788
10,196.8	79.3578
10,555.7	79.204
10,927.7	78.9241
11,313	79.2163
11,712.9	79.8484
12,126	80.1029
12,553.7	80.2069
12,996.1	80.1713
13,454.6	79.8956
13,929.2	79.4756
14,419.9	79.2855
14,928.2	79.1218
15,455.6	79.3695
16,000.5	79.9218
16,564.5	79.9744
17,148.9	79.8956
17,752.4	80.018
18,379.4	79.6704
19,026.9	79.5131
19,697.8	79.4219
19,999.5	79.4806
