"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	-6.28115	20.5078	-3.94831
21.9727	-2.82356	21.9727	-1.39449
23.4375	-4.21649	23.4375	-2.32436
24.9023	-2.28625	24.9023	-1.02726
26.3672	-3.73794	26.3672	-2.00195
27.832	-3.22916	27.832	-1.67546
29.2969	-2.48825	29.2969	-1.19128
30.7617	-2.49767	30.7617	-1.21887
32.2266	-1.53992	32.2266	-0.664819
33.6914	-2.14812	33.6914	-1.02125
35.1562	-2.16048	35.1562	-1.05508
36.6211	-2.01278	36.6211	-0.981535
38.0859	-1.82945	38.0859	-0.879937
39.5508	-1.64083	39.5508	-0.780556
41.0156	-1.64485	41.0156	-0.78874
42.4805	-1.65717	42.4805	-0.806029
43.9453	-1.48526	43.9453	-0.719688
45.4102	-1.44248	45.4102	-0.701926
46.875	-1.38391	46.875	-0.682801
48.3398	-1.08251	48.3398	-0.507926
51.2695	-1.03368	51.2695	-0.493409
52.7344	-0.971273	52.7344	-0.464352
54.1992	-0.925878	54.1992	-0.442645
55.6641	-0.917387	55.6641	-0.442333
58.5938	-0.850632	58.5938	-0.414032
60.0586	-0.810681	60.0586	-0.394617
62.9883	-0.795215	62.9883	-0.392144
64.4531	-0.791573	64.4531	-0.394011
67.3828	-0.718538	67.3828	-0.358752
68.8477	-0.696903	68.8477	-0.348918
71.7773	-0.630874	71.7773	-0.317607
74.707	-0.561428	74.707	-0.283318
77.6367	-0.525124	77.6367	-0.266725
79.1016	-0.508972	79.1016	-0.259386
82.0312	-0.487179	82.0312	-0.249848
84.9609	-0.476468	84.9609	-0.245944
87.8906	-0.458309	87.8906	-0.23814
90.8203	-0.380662	90.8203	-0.198555
95.2148	-0.338577	95.2148	-0.176409
98.1445	-0.349987	98.1445	-0.185228
101.074	-0.404832	101.074	-0.212265
105.469	-0.345018	105.469	-0.18592
108.398	-0.249026	108.398	-0.135992
112.793	-0.240711	112.793	-0.135298
117.188	-0.152246	117.188	-0.0832743
120.117	-0.0609289	120.117	-0.0392952
124.512	0.0237407	124.512	0.000548666
128.906	-0.0962786	128.906	-0.0550917
133.301	-0.126391	133.301	-0.0722392
139.16	-0.039314	139.16	-0.0307166
143.555	-0.0030436	143.555	-0.00664767
147.949	0.010494	147.949	0.00474475
153.809	0.0188239	153.809	0.00931664
159.668	0.00894674	159.668	0.0017064
165.527	-0.0341819	165.527	-0.0191653
171.387	0.0992017	171.387	0.04969
177.246	0.32841	177.246	0.165979
183.105	0.16494	183.105	0.0910946
188.965	0.231254	188.965	0.125639
196.289	0.387664	196.289	0.196615
203.613	0.514063	203.613	0.272273
210.938	0.536139	210.938	0.275145
218.262	0.431191	218.262	0.224617
225.586	0.452912	225.586	0.232683
232.91	0.675013	232.91	0.34049
241.699	0.714749	241.699	0.365948
250.488	0.733211	250.488	0.384023
259.277	0.988031	259.277	0.517291
268.066	0.985482	268.066	0.530372
276.855	0.978486	276.855	0.493234
287.109	0.895898	287.109	0.476068
297.363	0.814264	297.363	0.411227
307.617	0.722382	307.617	0.406898
319.336	0.0662137	319.336	0.242834
329.59	1.63535	329.59	0.953983
341.309	1.9346	341.309	1.00207
353.027	2.09899	353.027	1.07294
366.211	2.10506	366.211	1.0578
379.395	2.39721	379.395	1.14369
392.578	2.30116	392.578	1.07976
405.762	2.33323	405.762	1.10848
420.41	2.84923	420.41	1.33185
435.059	2.35468	435.059	1.09564
451.172	2.98528	451.172	1.35569
465.82	2.88245	465.82	1.31249
483.398	2.82648	483.398	1.30167
499.512	2.73177	499.512	1.28506
517.09	2.84055	517.09	1.29869
536.133	2.99196	536.133	1.5008
555.176	3.41788	555.176	1.64089
574.219	3.16921	574.219	1.47789
594.727	2.86206	594.727	1.37459
