* Freq[Hz]      Mag   Phase[Deg]
5.00000   -642.054     0.000
5.07273   -631.754     0.000
5.14651   -621.451     0.000
5.22137   -611.150     0.000
5.29732   -600.849     0.000
5.37437   -590.548     0.000
5.45254   -580.246     0.000
5.53185   -569.944     0.000
5.61231   -559.643     0.000
5.69394   -549.342     0.000
5.77676   -539.040     0.000
5.86079   -528.739     0.000
5.94604   -518.439     0.000
6.03252   -508.136     0.000
6.12027   -497.835     0.000
6.20929   -487.534     0.000
6.29961   -477.233     0.000
6.39124   -466.932     0.000
6.48420   -456.630     0.000
6.57851   -446.328     0.000
6.67420   -436.027     0.000
6.77128   -425.725     0.000
6.86977   -415.424     0.000
6.96969   -405.123     0.000
7.07107   -394.821     0.000
7.17392   -384.520     0.000
7.27827   -374.219     0.000
7.38413   -363.917     0.000
7.49154   -353.617     0.000
7.60050   -343.315     0.000
7.71105   -333.013     0.000
7.82321   -322.712     0.000
7.93701   -312.412     0.000
8.05245   -302.109     0.000
8.16958   -291.808     0.000
8.28841   -281.506     0.000
8.40896   -271.205     0.000
8.53128   -260.904     0.000
8.65537   -250.602     0.000
8.78126   -240.301     0.000
8.90899   -230.000     0.000
9.03857   -219.698     0.000
9.17004   -209.397     0.000
9.30342   -199.096     0.000
9.43874   -188.794     0.000
9.57603   -178.493     0.000
9.71532   -168.192     0.000
9.85663   -157.890     0.000
10.0000   -147.589     0.000
10.1455   -147.589     0.000
10.2930   -113.625     0.000
10.4427      3.400     0.000
10.5946     47.412     0.000
10.7487     46.935     0.000
10.9051     45.549     0.000
11.0637     43.766     0.000
11.2246     41.397     0.000
11.3879     38.617     0.000
11.5535     36.284     0.000
11.7216     35.058     0.000
11.8921     35.445     0.000
12.0650     36.632     0.000
12.2405     38.614     0.000
12.4186     39.455     0.000
12.5992     39.765     0.000
12.7825     39.544     0.000
12.9684     38.649     0.000
13.1570     37.068     0.000
13.3484     35.467     0.000
13.5426     34.165     0.000
13.7395     33.533     0.000
13.9394     34.529     0.000
14.1421     35.338     0.000
14.3478     35.704     0.000
14.5565     35.453     0.000
14.7683     34.599     0.000
14.9831     34.678     0.000
15.2010     36.117     0.000
15.4221     38.991     0.000
15.6464     41.784     0.000
15.8740     44.001     0.000
16.1049     45.643     0.000
16.3392     46.720     0.000
16.5768     47.298     0.000
16.8179     47.388     0.000
17.0626     46.981     0.000
17.3107     46.047     0.000
17.5625     44.513     0.000
17.8180     42.290     0.000
18.0771     39.393     0.000
18.3401     36.520     0.000
18.6068     35.116     0.000
18.8775     35.569     0.000
19.1521     36.472     0.000
19.4306     36.989     0.000
19.7133     37.237     0.000
20.0000     37.719     0.000
20.2909     38.838     0.000
20.5860     40.145     0.000
20.8855     41.268     0.000
21.1893     41.962     0.000
21.4975     42.142     0.000
21.8102     41.674     0.000
22.1274     40.561     0.000
22.4492     38.746     0.000
22.7758     36.226     0.000
23.1071     35.053     0.000
23.4432     36.462     0.000
23.7841     39.055     0.000
24.1301     41.277     0.000
24.4811     43.147     0.000
24.8372     45.123     0.000
25.1984     47.322     0.000
25.5649     49.427     0.000
25.9368     51.106     0.000
26.3141     52.129     0.000
26.6968     52.418     0.000
27.0851     51.964     0.000
27.4791     50.936     0.000
27.8788     49.835     0.000
28.2843     49.230     0.000
28.6957     49.478     0.000
29.1131     50.907     0.000
29.5365     53.621     0.000
29.9661     56.756     0.000
30.4020     59.189     0.000
30.8442     60.629     0.000
31.2929     61.092     0.000
31.7480     61.019     0.000
32.2098     61.646     0.000
32.6783     63.523     0.000
33.1536     65.547     0.000
33.6359     66.881     0.000
34.1251     67.555     0.000
34.6215     68.199     0.000
35.1250     69.499     0.000
35.6359     71.239     0.000
36.1543     72.787     0.000
36.6802     73.924     0.000
37.2137     74.827     0.000
37.7550     75.718     0.000
38.3041     76.614     0.000
38.8613     77.390     0.000
39.4265     77.991     0.000
40.0000     78.448     0.000
40.5818     78.778     0.000
41.1721     79.009     0.000
41.7710     79.232     0.000
42.3785     79.541     0.000
42.9949     79.854     0.000
43.6203     80.032     0.000
44.2548     80.148     0.000
44.8985     80.385     0.000
45.5515     80.690     0.000
46.2141     80.856     0.000
46.8863     80.845     0.000
47.5683     80.806     0.000
48.2602     80.790     0.000
48.9621     80.717     0.000
49.6743     80.617     0.000
50.3968     80.653     0.000
51.1299     80.835     0.000
51.8736     80.996     0.000
52.6281     81.071     0.000
53.3936     81.113     0.000
54.1702     81.107     0.000
54.9581     81.025     0.000
55.7575     80.935     0.000
56.5685     80.892     0.000
57.3914     80.877     0.000
58.2261     80.878     0.000
59.0730     80.935     0.000
59.9323     81.028     0.000
60.8040     81.056     0.000
61.6884     81.021     0.000
62.5857     81.012     0.000
63.4960     81.032     0.000
64.4196     81.062     0.000
65.3566     81.142     0.000
66.3073     81.247     0.000
67.2717     81.311     0.000
68.2502     81.378     0.000
69.2429     81.425     0.000
70.2501     81.405     0.000
71.2719     81.395     0.000
72.3086     81.446     0.000
73.3603     81.474     0.000
74.4274     81.475     0.000
75.5099     81.484     0.000
76.6083     81.456     0.000
77.7226     81.400     0.000
78.8531     81.381     0.000
80.0000     81.459     0.000
81.1636     81.556     0.000
82.3442     81.605     0.000
83.5419     81.612     0.000
84.7570     81.613     0.000
85.9899     81.627     0.000
87.2406     81.655     0.000
88.5096     81.705     0.000
89.7970     81.778     0.000
91.1031     81.877     0.000
92.4282     81.935     0.000
93.7726     81.908     0.000
95.1366     81.794     0.000
96.5204     81.721     0.000
97.9243     81.694     0.000
99.3486     81.633     0.000
100.794     81.574     0.000
102.260     81.558     0.000
103.747     81.598     0.000
105.256     81.647     0.000
106.787     81.673     0.000
108.340     81.656     0.000
109.916     81.643     0.000
111.515     81.660     0.000
113.137     81.659     0.000
114.783     81.642     0.000
116.452     81.617     0.000
118.146     81.588     0.000
119.865     81.552     0.000
121.608     81.517     0.000
123.377     81.495     0.000
125.171     81.469     0.000
126.992     81.454     0.000
128.839     81.457     0.000
130.713     81.458     0.000
132.615     81.437     0.000
134.543     81.406     0.000
136.500     81.358     0.000
138.486     81.284     0.000
140.500     81.230     0.000
142.544     81.242     0.000
144.617     81.264     0.000
146.721     81.222     0.000
148.855     81.166     0.000
151.020     81.160     0.000
153.217     81.179     0.000
155.445     81.169     0.000
