* Freq[Hz]      Mag   Phase[Deg]
167.084     80.897     0.000
169.514     80.881     0.000
171.980     80.920     0.000
174.481     80.933     0.000
177.019     80.895     0.000
179.594     80.863     0.000
182.206     80.858     0.000
184.856     80.853     0.000
187.545     80.851     0.000
190.273     80.844     0.000
193.041     80.826     0.000
195.849     80.803     0.000
198.697     80.776     0.000
201.587     80.775     0.000
204.520     80.793     0.000
207.494     80.810     0.000
210.512     80.813     0.000
213.574     80.809     0.000
216.681     80.835     0.000
219.833     80.870     0.000
223.030     80.895     0.000
226.274     80.921     0.000
229.565     80.965     0.000
232.905     81.015     0.000
236.292     81.039     0.000
239.729     81.032     0.000
243.216     80.989     0.000
246.754     80.956     0.000
250.343     80.953     0.000
253.984     80.976     0.000
257.678     80.973     0.000
261.426     80.949     0.000
265.229     80.918     0.000
269.087     80.922     0.000
273.001     80.921     0.000
276.972     80.928     0.000
281.000     80.929     0.000
285.088     80.946     0.000
289.234     80.999     0.000
293.441     81.066     0.000
297.709     81.144     0.000
302.040     81.226     0.000
306.433     81.317     0.000
310.890     81.412     0.000
315.412     81.502     0.000
320.000     81.591     0.000
324.655     81.677     0.000
329.377     81.758     0.000
334.168     81.839     0.000
339.028     81.913     0.000
343.959     81.979     0.000
348.962     82.036     0.000
354.038     82.082     0.000
359.188     82.116     0.000
364.412     82.139     0.000
369.713     82.153     0.000
375.090     82.154     0.000
380.546     82.145     0.000
386.081     82.127     0.000
391.697     82.101     0.000
397.394     82.067     0.000
403.175     82.030     0.000
409.039     81.988     0.000
414.989     81.944     0.000
421.025     81.904     0.000
427.149     81.869     0.000
433.362     81.840     0.000
439.665     81.820     0.000
446.060     81.807     0.000
452.548     81.805     0.000
459.131     81.814     0.000
465.809     81.841     0.000
472.584     81.876     0.000
479.458     81.920     0.000
486.432     81.971     0.000
493.507     82.023     0.000
500.686     82.067     0.000
507.968     82.104     0.000
515.357     82.135     0.000
522.853     82.155     0.000
530.458     82.159     0.000
538.174     82.143     0.000
546.002     82.106     0.000
553.943     82.049     0.000
562.001     81.970     0.000
570.175     81.871     0.000
578.469     81.751     0.000
586.883     81.611     0.000
595.419     81.460     0.000
604.080     81.302     0.000
612.866     81.146     0.000
621.780     81.009     0.000
630.824     80.899     0.000
640.000     80.828     0.000
649.309     80.805     0.000
658.753     80.841     0.000
668.335     80.930     0.000
678.056     81.055     0.000
687.919     81.205     0.000
697.925     81.362     0.000
708.077     81.512     0.000
718.376     81.642     0.000
728.825     81.733     0.000
739.426     81.777     0.000
750.181     81.771     0.000
761.093     81.721     0.000
772.163     81.634     0.000
783.394     81.513     0.000
794.789     81.377     0.000
806.349     81.240     0.000
818.078     81.106     0.000
829.977     80.992     0.000
842.050     80.902     0.000
854.298     80.831     0.000
866.724     80.777     0.000
879.330     80.739     0.000
892.120     80.716     0.000
905.097     80.700     0.000
918.262     80.698     0.000
931.618     80.714     0.000
945.169     80.744     0.000
958.917     80.772     0.000
972.864     80.791     0.000
987.015     80.779     0.000
1001.37     80.719     0.000
1015.94     80.610     0.000
1030.71     80.457     0.000
1045.71     80.272     0.000
1060.92     80.086     0.000
1076.35     79.938     0.000
1092.00     79.845     0.000
1107.89     79.828     0.000
1124.00     79.888     0.000
1140.35     79.998     0.000
1156.94     80.146     0.000
1173.77     80.308     0.000
1190.84     80.458     0.000
1208.16     80.582     0.000
1225.73     80.648     0.000
1243.56     80.663     0.000
1261.65     80.627     0.000
1280.00     80.572     0.000
1298.62     80.515     0.000
1317.51     80.474     0.000
1336.67     80.430     0.000
1356.11     80.365     0.000
1375.84     80.264     0.000
1395.85     80.162     0.000
1416.15     80.120     0.000
1436.75     80.179     0.000
1457.65     80.317     0.000
1478.85     80.434     0.000
1500.36     80.431     0.000
1522.19     80.301     0.000
1544.33     80.120     0.000
1566.79     80.014     0.000
1589.58     80.040     0.000
1612.70     80.140     0.000
1636.16     80.181     0.000
1659.95     80.132     0.000
1684.10     80.049     0.000
1708.60     80.033     0.000
1733.45     80.108     0.000
1758.66     80.187     0.000
1784.24     80.211     0.000
1810.19     80.206     0.000
1836.52     80.243     0.000
1863.24     80.313     0.000
1890.34     80.339     0.000
1917.83     80.265     0.000
1945.73     80.153     0.000
1974.03     80.158     0.000
2002.74     80.331     0.000
2031.87     80.580     0.000
2061.43     80.767     0.000
2091.41     80.768     0.000
2121.83     80.569     0.000
2152.69     80.310     0.000
2184.01     80.240     0.000
2215.77     80.424     0.000
2248.00     80.670     0.000
2280.70     80.759     0.000
2313.87     80.713     0.000
2347.53     80.668     0.000
2381.68     80.667     0.000
2416.32     80.751     0.000
2451.46     80.934     0.000
2487.12     81.052     0.000
2523.30     80.915     0.000
2560.00     80.694     0.000
2597.24     80.729     0.000
2635.01     80.910     0.000
2673.34     80.885     0.000
2712.23     80.739     0.000
2751.68     80.746     0.000
2791.70     80.782     0.000
2832.31     80.642     0.000
2873.50     80.467     0.000
2915.30     80.464     0.000
2957.70     80.674     0.000
3000.72     80.989     0.000
3044.37     81.139     0.000
3088.65     81.026     0.000
3133.58     80.882     0.000
3179.16     80.910     0.000
3225.40     81.113     0.000
3272.31     81.280     0.000
3319.91     81.119     0.000
3368.20     80.773     0.000
3417.19     80.611     0.000
3466.89     80.606     0.000
3517.32     80.586     0.000
3568.48     80.406     0.000
3620.39     80.042     0.000
3673.05     79.792     0.000
3726.47     79.831     0.000
3780.67     79.885     0.000
3835.67     79.717     0.000
3891.46     79.664     0.000
3948.06     79.990     0.000
4005.49     80.223     0.000
4063.75     80.156     0.000
4122.86     80.055     0.000
4182.82     80.280     0.000
4243.66     80.647     0.000
4305.39     80.223     0.000
4368.01     79.750     0.000
4431.55     79.940     0.000
4496.01     80.053     0.000
4561.40     79.956     0.000
4627.75     79.594     0.000
4695.06     79.640     0.000
4763.35     79.953     0.000
4832.64     79.848     0.000
4902.93     79.869     0.000
4974.24     80.194     0.000
5046.60     80.518     0.000
5120.00     80.092     0.000
5194.47     80.289     0.000
5270.03     80.562     0.000
5346.68     80.466     0.000
5424.45     80.551     0.000
5503.35     80.592     0.000
5583.40     80.523     0.000
5664.61     80.787     0.000
5747.01     80.902     0.000
5830.60     80.905     0.000
5915.41     81.076     0.000
6001.45     80.800     0.000
6088.74     80.552     0.000
6177.30     80.664     0.000
6267.15     80.421     0.000
6358.31     79.955     0.000
6450.80     79.699     0.000
6544.62     79.415     0.000
6639.82     79.272     0.000
6736.40     79.323     0.000
6834.38     79.513     0.000
6933.79     79.873     0.000
7034.64     80.239     0.000
7136.96     80.422     0.000
7240.77     80.447     0.000
7346.09     80.503     0.000
7452.94     80.337     0.000
7561.35     79.987     0.000
7671.33     80.001     0.000
7782.91     80.034     0.000
7896.12     80.362     0.000
8010.97     80.071     0.000
8127.49     80.179     0.000
8245.71     79.620     0.000
8365.65     79.738     0.000
8487.33     79.558     0.000
8610.78     79.999     0.000
8736.03     80.050     0.000
8863.09     80.419     0.000
8992.01     80.502     0.000
9122.80     80.698     0.000
9255.50     80.546     0.000
9390.12     80.568     0.000
9526.70     80.202     0.000
9665.27     79.910     0.000
9805.86     79.722     0.000
9948.49     79.762     0.000
10093.2     80.329     0.000
10240.0     80.576     0.000
10388.9     80.648     0.000
10540.1     80.317     0.000
10693.4     79.997     0.000
10848.9     79.881     0.000
11006.7     79.986     0.000
11166.8     80.301     0.000
11329.2     80.591     0.000
11494.0     80.604     0.000
11661.2     80.609     0.000
11830.8     80.321     0.000
12002.9     80.336     0.000
12177.5     80.406     0.000
12354.6     80.564     0.000
12534.3     80.841     0.000
12716.6     80.848     0.000
12901.6     80.729     0.000
13089.2     80.210     0.000
13279.6     79.547     0.000
13472.8     79.326     0.000
13668.8     79.632     0.000
13867.6     80.200     0.000
14069.3     80.645     0.000
14273.9     80.620     0.000
14481.5     80.337     0.000
14692.2     80.096     0.000
14905.9     79.867     0.000
15122.7     79.785     0.000
15342.7     79.832     0.000
15565.8     80.262     0.000
15792.2     80.714     0.000
16021.9     80.405     0.000
16255.0     79.523     0.000
16491.4     79.417     0.000
16731.3     80.195     0.000
16974.7     80.679     0.000
17221.6     80.543     0.000
17472.1     80.318     0.000
17726.2     80.586     0.000
17984.0     81.252     0.000
18245.6     81.522     0.000
18511.0     81.383     0.000
18780.2     81.726     0.000
19053.4     82.208     0.000
19330.5     81.811     0.000
19611.7     82.029     0.000
19897.0     83.031     0.000
20186.4     83.429     0.000
20480.0     83.506     0.000
20777.9     84.520     0.000
21080.1     85.924     0.000
21386.7     85.614     0.000
21697.8     85.496     0.000
22013.4     86.898     0.000
22333.6     87.553     0.000
22658.4     87.413     0.000
22988.0     87.514     0.000
23322.4     87.665     0.000
23661.6     86.928     0.000
24005.8     86.928     0.000
24355.0     86.928     0.000
24709.2     86.928     0.000
25068.6     86.928     0.000
25433.2     86.928     0.000
25803.2     86.928     0.000
26178.5     86.928     0.000
26559.3     86.928     0.000
26945.6     86.928     0.000
27337.5     86.928     0.000
27735.2     86.928     0.000
28138.6     86.928     0.000
28547.9     86.928     0.000
28963.1     86.928     0.000
29384.4     86.928     0.000
29811.8     86.928     0.000
30245.4     86.928     0.000
30685.3     86.928     0.000
31131.7     86.928     0.000
31584.5     86.928     0.000
32043.9     86.928     0.000
32510.0     86.928     0.000
32982.8     86.928     0.000
33462.6     86.928     0.000
33949.3     86.928     0.000
34443.1     86.928     0.000
34944.1     86.928     0.000
35452.4     86.928     0.000
35968.0     86.928     0.000
36491.2     86.928     0.000
37022.0     86.928     0.000
37560.5     86.928     0.000
38106.8     86.928     0.000
38661.1     86.928     0.000
39223.4     86.928     0.000
39793.9     86.928     0.000
