Frequency Spectrum for Input Signal

Data Shown:    CCX1565 (Fulcrum Acoustic, LLC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 110°  

Freq [Hz]	Signal Level [dBSPL]
22.4	25.3
23	25.2
23.6	25.4
24	27.2
25	28.1
25.8	28.9
26.5	29.6
27.2	30
28	30.3
29	30.8
30	31.8
30.7	33.9
31.5	35.8
32.5	37.4
33.5	39
34.5	40.5
35.5	42.1
36.5	44.8
37.5	47.2
38.7	49.3
40	51.1
41.2	52.9
42.5	55.2
43.7	57.5
45	59.5
46.2	61.2
47.5	62.8
48.7	65.1
50	67
51.5	68.8
53	70.4
54.5	72.2
56	74
58	75.7
60	77.3
61.5	79
63	80.4
65	81.7
67	83.2
69	84.6
71	85.9
73	86.9
75	87.8
77.5	88.6
80	89.2
82.5	89.9
85	90.5
87.5	90.9
90	91.3
92.5	91.5
95	91.7
97.5	92
100	92.3
103	92.5
106	92.6
109	92.9
112	93.2
115	93.2
118	93.3
122	93.4
125	93.4
128	93.3
132	93.3
136	93.4
140	93.3
145	93.3
150	93.3
155	93.3
160	93.3
165	93.3
170	93.3
175	93.2
180	93.2
185	93.2
190	93.2
195	93.2
200	93.2
206	93.2
212	93.2
218	93.1
224	93.1
230	93.1
236	93
240	93
250	92.9
258	92.8
265	92.7
272	92.6
280	92.4
290	92.2
300	92
307	91.8
315	91.6
325	91.3
335	91
345	90.8
355	90.5
365	90.3
375	90.1
387	89.8
400	89.5
412	89.2
425	88.9
437	88.5
450	88.3
462	88
475	87.9
487	87.7
500	87.7
515	87.7
530	87.7
545	87.6
560	87.4
580	87
600	86.5
615	86
630	85.4
650	85
670	84.6
690	84.2
710	83.6
730	83.1
750	82.4
775	81.7
800	81.1
825	80.5
850	79.9
875	79
900	78.2
925	77.7
950	77.7
975	77.9
1000	78.2
1030	78.1
1060	78.2
1090	79
1120	79.7
1150	79.6
1180	78.9
1220	77.8
1250	76.2
1280	74.3
1320	72
1360	70
1400	68.2
1450	67
1500	66.7
1550	66.9
1600	67.3
1650	67.8
1700	68.3
1750	68.9
1800	69.5
1850	69.8
1900	70
1950	70.2
2000	70.4
2060	70.9
2120	71.5
2180	72.2
2240	72.7
2300	72.9
2360	73.1
2400	73.3
2500	73.6
2580	73.8
2650	73.7
2720	73.1
2800	72.4
2900	72
3000	72
3070	72.3
3150	72.4
3250	72.1
3350	71.5
3450	71.2
3550	71.4
3650	71.5
3750	71.3
3870	70.9
4000	69.9
4120	68.7
4250	67.8
4370	67.3
4500	67
4620	66.3
4750	65.7
4870	65.4
5000	65.2
5150	64.4
5300	63.4
5450	63.1
5600	63.1
5800	63.2
6000	63.4
6150	63.4
6300	63.3
6500	63.1
6700	63
6900	62.8
7100	62.3
7300	61.7
7500	61.4
7750	61.2
8000	61.3
8250	61.4
8500	61.5
8750	61.6
9000	61.3
9250	60.9
9500	60.6
9750	60.4
10000	60.3
10300	60.3
10600	60.1
10900	59.5
11200	59.1
11500	58.4
11800	57.7
12200	57.3
12500	57.3
12800	56.9
13200	55.6
13600	54.4
14000	54
14500	55.5
15000	56.2
15500	55
16000	53.4
16500	52.1
17000	51.9
17500	50.2
18000	50.3
18500	49.6
19000	42.8
19500	44.9
20000	46.2
20600	43.3
21200	37.9
21800	35.5
22400	31.1
