"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
14,419.9	8.86334	14,419.9	3.96799
14,928.2	9.15085	14,928.2	4.09692
15,454.8	9.51007	15,454.8	4.2223
15,999.8	9.7559	15,999.8	4.35528
16,564.5	10.1331	16,564.5	4.59011
17,148.2	10.3367	17,148.2	4.69147
17,753.2	10.503	17,753.2	4.72214
18,379.4	10.5204	18,379.4	4.72627
19,027.6	10.4384	19,027.6	4.75693
19,698.5	10.8622	19,698.5	4.88812
19,999.5	10.998	19,999.5	4.89724
