"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	1.17147	20.5078	1.93368
21.9727	2.36459	21.9727	1.9544
23.4375	3.56188	23.4375	2.02593
24.9023	2.67583	24.9023	2.0443
26.3672	2.68933	26.3672	2.05122
27.832	3.4085	27.832	2.03837
29.2969	3.4041	29.2969	2.04289
30.7617	3.39806	30.7617	2.04636
32.2266	3.32257	32.2266	2.05441
33.6914	3.36507	33.6914	2.05842
35.1563	3.43035	35.1563	2.06194
36.6211	3.45282	36.6211	2.06483
38.0859	3.41127	38.0859	2.07048
39.5508	3.39337	39.5508	2.07651
41.0156	3.55237	41.0156	2.07001
42.4805	3.34343	42.4805	2.0865
43.9453	3.44765	43.9453	2.08201
45.4102	3.31365	45.4102	2.09793
46.875	3.40731	46.875	2.09869
48.3398	3.39585	48.3398	2.10837
51.2695	3.35074	51.2695	2.11605
52.7344	3.349	52.7344	2.11977
54.1992	3.35307	54.1992	2.12474
55.6641	3.37228	55.6641	2.12836
58.5938	3.3767	58.5938	2.13501
60.0586	3.38919	60.0586	2.13684
62.9883	3.46827	62.9883	2.14283
64.4531	3.39915	64.4531	2.14548
67.3828	3.64012	67.3828	2.13785
68.8477	3.59272	68.8477	2.14042
71.7773	3.58863	71.7773	2.13934
74.707	3.63079	74.707	2.13749
77.6367	3.61372	77.6367	2.1395
79.1016	3.60191	79.1016	2.14087
82.0313	3.57986	82.0313	2.14511
84.9609	3.61243	84.9609	2.14952
87.8906	3.64618	87.8906	2.15427
90.8203	3.63721	90.8203	2.15995
95.2148	3.6455	95.2148	2.17096
98.1445	3.64829	98.1445	2.17811
101.074	3.66078	101.074	2.1855
105.469	3.66681	105.469	2.19395
108.398	3.67005	108.398	2.20285
112.793	3.73033	112.793	2.20788
117.188	3.73422	117.188	2.21931
120.117	3.75694	120.117	2.23022
124.512	3.80985	124.512	2.2419
128.906	3.81797	128.906	2.26272
133.301	3.8209	133.301	2.27376
139.16	3.84718	139.16	2.28815
143.555	3.90347	143.555	2.29742
147.949	3.92238	147.949	2.30499
153.809	3.91959	153.809	2.32483
