"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.563722	20.5078	1.71479
21.9727	1.7039	21.9727	1.59803
23.4375	1.07205	23.4375	1.70426
24.9023	-0.455665	24.9023	1.30331
26.3672	0.347576	26.3672	1.17216
27.832	-0.148267	27.832	1.12633
29.2969	-0.901821	29.2969	0.632577
30.7617	-0.435029	30.7617	0.741719
32.2266	-0.938948	32.2266	0.44973
33.6914	-0.823259	33.6914	0.392121
35.1563	-0.827066	35.1563	0.32237
36.6211	-0.733255	36.6211	0.306966
38.0859	-0.907719	38.0859	0.192987
39.5508	-0.916729	39.5508	0.120736
41.0156	-0.890435	41.0156	0.0876666
42.4805	-0.90443	42.4805	0.0453733
43.9453	-0.995744	43.9453	-0.0378615
45.4102	-0.790361	45.4102	0.00371023
46.875	-0.787201	46.875	-0.00144817
48.3398	-1.17219	48.3398	-0.186989
51.2695	-0.90688	51.2695	-0.151933
52.7344	-0.857514	52.7344	-0.1509
54.1992	-0.806161	54.1992	-0.152254
55.6641	-0.741838	55.6641	-0.135368
58.5938	-0.798634	58.5938	-0.1884
60.0586	-0.758814	60.0586	-0.185971
62.9883	-0.720382	62.9883	-0.192793
64.4531	-0.706103	64.4531	-0.197069
67.3828	-0.648282	67.3828	-0.19097
68.8477	-0.626242	68.8477	-0.189968
71.7773	-0.560686	71.7773	-0.178642
74.707	-0.505235	74.707	-0.168568
77.6367	-0.468668	77.6367	-0.164971
79.1016	-0.449925	79.1016	-0.161856
82.0313	-0.423471	82.0313	-0.158992
84.9609	-0.404416	84.9609	-0.157614
87.8906	-0.363264	87.8906	-0.147524
90.8203	-0.3045	90.8203	-0.12922
95.2148	-0.273123	95.2148	-0.122589
98.1445	-0.238319	98.1445	-0.111207
101.074	-0.202804	101.074	-0.0997541
105.469	-0.138447	105.469	-0.0775991
108.398	-0.135677	108.398	-0.0773725
112.793	-0.107025	112.793	-0.0660661
117.188	-0.0751343	117.188	-0.0546322
120.117	-0.0317322	120.117	-0.03114
124.512	0.00501742	124.512	-0.0155742
128.906	0.0770849	128.906	0.0134194
133.301	0.0712202	133.301	0.0119409
139.16	0.14925	139.16	0.0465727
143.555	0.209605	143.555	0.0731764
147.949	0.268018	147.949	0.0995132
153.809	0.341816	153.809	0.129565
159.668	0.313954	159.668	0.123423
165.527	0.2911	165.527	0.122076
171.387	0.404797	171.387	0.180903
177.246	0.483244	177.246	0.206474
183.105	0.569376	183.105	0.252043
188.965	0.635722	188.965	0.277001
196.289	0.636735	196.289	0.312584
203.613	0.752985	203.613	0.381584
210.938	0.892045	210.938	0.40897
218.262	0.883684	218.262	0.411828
