"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.388	20.5078	50.5776	20.5078	57.5152	20.5078	55.9857
21.9727	58.0979	21.9727	54.6305	21.9727	58.141	21.9727	57.4049
23.4375	57.9643	23.4375	53.6422	23.4375	59.3315	23.4375	58.0511
24.9023	57.9472	24.9023	53.9051	24.9023	61.1321	24.9023	59.4172
26.3672	60.3618	26.3672	57.498	26.3672	62.072	26.3672	60.8562
27.832	60.6726	27.832	57.5789	27.832	63.1502	27.832	61.6914
29.2969	61.7519	29.2969	59.7119	29.2969	64.8151	29.2969	63.3253
30.7617	62.7978	30.7617	60.7514	30.7617	65.2184	30.7617	63.9016
32.2266	63.6225	32.2266	62.1047	32.2266	66.4899	32.2266	65.1199
33.6914	64.7155	33.6914	63.4318	33.6914	67.2829	33.6914	66.0328
35.1563	65.6016	35.1563	64.5015	35.1563	68.0686	35.1563	66.8775
36.6211	66.4234	36.6211	65.416	36.6211	68.6862	36.6211	67.574
38.0859	67.0667	38.0859	66.2553	38.0859	69.4763	38.0859	68.351
39.5508	68.0711	39.5508	67.4313	39.5508	70.3853	39.5508	69.3207
41.0156	68.7278	41.0156	68.1864	41.0156	70.9222	41.0156	69.9152
42.4805	69.5016	42.4805	69.0572	42.4805	71.6407	42.4805	70.6707
43.9453	70.3848	43.9453	70.0897	43.9453	72.5683	43.9453	71.612
45.4102	71.4804	45.4102	71.1882	45.4102	73.2957	45.4102	72.4696
46.875	71.9179	46.875	71.6395	46.875	73.711	46.875	72.8958
48.3398	72.2632	48.3398	72.2271	48.3398	74.5332	48.3398	73.5987
51.2695	74.0496	51.2695	74.0581	51.2695	75.8048	51.2695	75.065
52.7344	74.7539	52.7344	74.7819	52.7344	76.3984	52.7344	75.7047
54.1992	75.4849	54.1992	75.5387	54.1992	77.0047	54.1992	76.3648
55.6641	76.1206	55.6641	76.1655	55.6641	77.525	55.6641	76.9282
58.5938	77.3647	58.5938	77.5	58.5938	78.7872	58.5938	78.2045
60.0586	77.9125	60.0586	78.0594	60.0586	79.2451	60.0586	78.7011
