"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.7351	20.5078	52.2996	20.5078	53.6859
21.9727	57.7332	21.9727	55.5769	21.9727	56.7875
23.4375	57.4642	23.4375	54.9818	23.4375	56.398
24.9023	57.3329	24.9023	55.0683	24.9023	56.3466
26.3672	59.9921	26.3672	58.1227	26.3672	59.1572
27.832	60.1764	27.832	58.4245	27.832	59.3882
29.2969	61.4007	29.2969	60.0621	29.2969	60.7828
30.7617	62.4735	30.7617	61.1197	30.7617	61.8491
32.2266	63.3597	32.2266	62.2586	32.2266	62.8439
33.6914	64.5472	33.6914	63.4672	33.6914	64.0407
35.1563	65.5011	35.1563	64.4373	35.1563	65.0017
36.6211	66.3421	36.6211	65.3355	36.6211	65.8679
38.0859	67.0436	38.0859	66.0767	38.0859	66.587
39.5508	68.074	39.5508	67.2275	39.5508	67.6713
41.0156	68.7589	41.0156	67.9405	41.0156	68.369
42.4805	69.574	42.4805	68.7602	42.4805	69.1861
43.9453	70.4934	43.9453	69.7471	43.9453	70.1363
45.4102	71.6279	45.4102	70.83	45.4102	71.2473
46.875	72.0983	46.875	71.2477	46.875	71.6938
48.3398	72.4797	48.3398	71.7647	48.3398	72.1369
51.2695	74.2943	51.2695	73.5931	51.2695	73.9579
52.7344	75.0148	52.7344	74.3062	52.7344	74.6749
54.1992	75.7632	54.1992	75.0518	54.1992	75.4221
55.6641	76.4197	55.6641	75.6581	55.6641	76.0556
58.5938	77.6893	58.5938	76.9734	58.5938	77.3461
60.0586	78.2471	60.0586	77.5252	60.0586	77.9012
62.9883	79.4121	62.9883	78.6626	62.9883	79.0535
64.4531	79.9954	64.4531	79.2363	64.4531	79.6324
67.3828	81.1973	67.3828	80.4054	67.3828	80.8194
68.8477	81.7649	68.8477	80.9571	68.8477	81.3798
71.7773	82.8297	71.7773	82.0253	71.7773	82.4461
74.707	83.7812	74.707	83.0008	74.707	83.4085
77.6367	84.7641	77.6367	83.9822	77.6367	84.3907
79.1016	85.1828	79.1016	84.3987	79.1016	84.8084
82.0313	85.9133	82.0313	85.1274	82.0313	85.5381
84.9609	86.5617	84.9609	85.7679	84.9609	86.1829
87.8906	87.0888	87.8906	86.287	87.8906	86.7063
90.8203	87.4777	90.8203	86.6628	90.8203	87.0893
95.2148	87.8156	95.2148	86.9998	95.2148	87.4268
98.1445	87.9041	98.1445	87.0685	98.1445	87.5064
101.074	87.9661	101.074	87.118	101.074	87.5627
105.469	87.8908	105.469	87.016	105.469	87.4754
108.398	87.83	108.398	86.9658	108.398	87.4194
112.793	87.6779	112.793	86.7873	112.793	87.2554
117.188	87.4638	117.188	86.5495	117.188	87.0307
120.117	87.4023	120.117	86.4527	120.117	86.9534
124.512	87.2263	124.512	86.263	124.512	86.7713
128.906	86.9661	128.906	85.9707	128.906	86.4969
133.301	86.7181	133.301	85.7115	133.301	86.2439
139.16	86.4623	139.16	85.3979	139.16	85.9627
143.555	86.2561	143.555	85.1646	143.555	85.7446
147.949	86.0829	147.949	84.9253	147.949	85.5426
153.809	85.8757	153.809	84.6351	153.809	85.2996
159.668	85.7572	159.668	84.5521	159.668	85.1963
165.527	85.6858	165.527	84.4385	165.527	85.1068
171.387	85.5325	171.387	84.1972	171.387	84.9159
177.246	85.3581	177.246	84.1754	177.246	84.8069
183.105	85.0357	183.105	83.8528	183.105	84.4844
188.965	84.8107	188.965	83.5272	188.965	84.2162
196.289	84.8126	196.289	83.6801	196.289	84.2832
203.613	84.9155	203.613	83.5788	203.613	84.2984
210.938	84.8628	210.938	83.3575	210.938	84.175
218.262	84.756	218.262	83.3089	218.262	84.0925
225.586	84.7933	225.586	83.1583	225.586	84.0523
232.91	85.0742	232.91	83.258	232.91	84.2604
241.699	84.9025	241.699	83.0393	241.699	84.0701
250.488	85.1016	250.488	82.761	250.488	84.0871
259.277	85.6639	259.277	83.3487	259.277	84.6588
268.066	85.3889	268.066	83.1328	268.066	84.4057
276.855	85.5274	276.855	83.0993	276.855	84.4809
287.109	85.6769	287.109	83.5263	287.109	84.7334
297.363	85.7953	297.363	83.5543	297.363	84.8178
307.617	86.1268	307.617	83.78	307.617	85.1101
319.336	85.7801	319.336	83.5789	319.336	84.8175
329.59	86.0881	329.59	83.7264	329.59	85.0659
341.309	85.7975	341.309	83.5603	341.309	84.8214
353.027	85.9107	353.027	83.1195	353.027	84.7356
366.211	86.0737	366.211	83.5963	366.211	85.0093
379.395	86.5768	379.395	84.176	379.395	85.5402
392.578	86.43	392.578	84.086	392.578	85.4143
405.762	85.9323	405.762	83.7183	405.762	84.9649
420.41	86.6666	420.41	84.3269	420.41	85.6525
435.059	86.4213	435.059	84.5899	435.059	85.6014
451.172	86.8807	451.172	84.468	451.172	85.8398
465.82	86.6453	465.82	84.757	465.82	85.803
483.398	86.7167	483.398	85.2017	483.398	86.025
499.512	86.5989	499.512	84.9342	499.512	85.8458
517.09	87.2622	517.09	85.1951	517.09	86.3505
536.133	86.1604	536.133	84.2094	536.133	85.2935
555.176	86.999	555.176	83.7649	555.176	85.6763
574.219	87.2685	574.219	84.0848	574.219	85.9621
594.727	86.8481	594.727	84.3098	594.727	85.7618
615.234	86.9404	615.234	84.335	615.234	85.8302
637.207	87.3301	637.207	83.9662	637.207	85.966
659.18	87.4594	659.18	84.2659	659.18	86.1498
682.617	86.7276	682.617	84.2846	682.617	85.6757
707.52	87.1621	707.52	84.05	707.52	85.8791
732.422	87.2587	732.422	84.3302	732.422	86.0367
757.324	86.8662	757.324	83.7696	757.324	85.5883
785.156	87.5362	785.156	84.498	785.156	86.2776
811.523	87.1585	811.523	85.4008	811.523	86.368
840.82	88.0271	840.82	85.5477	840.82	86.962
870.117	87.6048	870.117	84.9931	870.117	86.4924
900.879	87.3689	900.879	84.9837	900.879	86.338
933.105	86.6852	933.105	84.6621	933.105	85.7904
965.332	86.8052	965.332	84.7189	965.332	85.8862
1,000.49	87.4277	1,000.49	84.6376	1,000.49	86.253
1,035.64	87.6869	1,035.64	85.8442	1,035.64	86.8626
1,072.27	88.3884	1,072.27	86.0725	1,072.27	87.383
1,108.89	87.3133	1,108.89	86.6599	1,108.89	86.9989
1,148.44	86.9824	1,148.44	86.0264	1,148.44	86.5307
1,189.45	86.4699	1,189.45	85.3691	1,189.45	85.9543
1,230.47	86.9323	1,230.47	85.0325	1,230.47	86.0854
1,274.41	87.6221	1,274.41	85.4212	1,274.41	86.6596
1,319.82	88.133	1,319.82	84.7326	1,319.82	86.7574
1,366.7	88.0134	1,366.7	85.8721	1,366.7	87.0734
1,413.57	88.3573	1,413.57	85.9972	1,413.57	87.3356
1,463.38	88.8421	1,463.38	86.5238	1,463.38	87.8358
1,516.11	89.2231	1,516.11	85.3426	1,516.11	87.7026
1,568.85	89.5922	1,568.85	85.6114	1,568.85	88.0428
1,624.51	89.4797	1,624.51	86.2645	1,624.51	88.1631
1,681.64	89.7093	1,681.64	87.6743	1,681.64	88.8099
1,741.7	89.6958	1,741.7	87.8983	1,741.7	88.8894
1,803.22	89.7605	1,803.22	87.3657	1,803.22	88.7261
1,866.21	89.9676	1,866.21	88.4264	1,866.21	89.265
1,932.13	89.5233	1,932.13	88.084	1,932.13	88.863
1,999.51	88.8446	1,999.51	88.0651	1,999.51	88.4723
2,069.82	88.8388	2,069.82	87.5294	2,069.82	88.2332
2,143.07	88.2904	2,143.07	87.6708	2,143.07	87.9917
2,219.24	87.1591	2,219.24	86.0142	2,219.24	86.6242
2,296.88	86.2916	2,296.88	85.4714	2,296.88	85.9008
2,378.91	86.354	2,378.91	83.0623	2,378.91	85.0128
2,462.4	85.8916	2,462.4	81.9155	2,462.4	84.3435
2,548.83	86.2325	2,548.83	81.1551	2,548.83	84.3971
2,639.65	86.4145	2,639.65	81.7722	2,639.65	84.6862
2,731.93	86.6991	2,731.93	81.9579	2,731.93	84.9457
2,828.61	86.2249	2,828.61	80.6505	2,828.61	84.2767
2,928.22	85.3208	2,928.22	80.0346	2,928.22	83.4368
3,030.76	84.1946	3,030.76	75.4103	3,030.76	81.724
3,137.7	84.3402	3,137.7	74.5312	3,137.7	81.7616
3,249.02	85.9987	3,249.02	75.7022	3,249.02	83.3762
3,363.28	87.9053	3,363.28	78.0893	3,363.28	85.326
3,481.93	89.1354	3,481.93	79.0092	3,481.93	86.5277
3,604.98	89.9544	3,604.98	77.2649	3,604.98	87.1718
3,732.42	90.5725	3,732.42	74.3828	3,732.42	87.6654
3,864.26	90.5311	3,864.26	75.9903	3,864.26	87.6709
4,000.49	89.3723	4,000.49	79.1483	4,000.49	86.756
4,141.11	88.3795	4,141.11	80.903	4,141.11	86.0836
4,287.6	88.2028	4,287.6	81.5207	4,287.6	86.0371
4,438.48	88.6025	4,438.48	82.7297	4,438.48	86.5913
4,595.21	88.8097	4,595.21	83.8617	4,595.21	87.0053
4,756.35	89.6565	4,756.35	84.6982	4,756.35	87.8496
4,924.8	89.542	4,924.8	83.918	4,924.8	87.5831
5,097.66	89.1637	5,097.66	82.7086	5,097.66	87.039
5,277.83	89.258	5,277.83	81.9652	5,277.83	86.9904
5,463.87	89.3258	5,463.87	83.0467	5,463.87	87.2342
5,657.23	89.1745	5,657.23	83.9784	5,657.23	87.3112
5,856.45	88.9537	5,856.45	84.9375	5,856.45	87.3942
6,062.99	87.8456	6,062.99	85.8374	6,062.99	86.9565
6,276.86	87.99	6,276.86	86.2977	6,276.86	87.2258
6,498.05	87.6113	6,498.05	86.7261	6,498.05	87.1912
6,726.56	87.8083	6,726.56	87.3058	6,726.56	87.5643
6,963.87	88.1019	6,963.87	87.4851	6,963.87	87.8044
7,209.96	88.7354	7,209.96	87.4532	7,209.96	88.1415
7,464.84	88.993	7,464.84	87.5785	7,464.84	88.343
7,727.05	89.9757	7,727.05	87.3962	7,727.05	88.8747
7,999.51	90.2508	7,999.51	87.0157	7,999.51	88.9278
8,282.23	90.6784	8,282.23	86.5454	8,282.23	89.0861
8,573.73	90.8734	8,573.73	86.3867	8,573.73	89.1854
8,876.95	91.2727	8,876.95	85.9267	8,876.95	89.375
9,188.96	91.5531	9,188.96	86.2125	9,188.96	89.6567
9,514.16	91.4762	9,514.16	86.8921	9,514.16	89.7628
9,849.61	91.1674	9,849.61	87.1772	9,849.61	89.6153
10,196.8	90.6891	10,196.8	87.0877	10,196.8	89.2515
10,555.7	89.7373	10,555.7	86.4814	10,555.7	88.4076
10,927.7	88.9789	10,927.7	85.9655	10,927.7	87.7285
11,313	89.4698	11,313	85.5504	11,313	87.9381
11,712.9	90.1581	11,712.9	86.0627	11,712.9	88.5762
12,126	90.7852	12,126	86.3155	12,126	89.1017
12,553.7	91.2484	12,553.7	86.0798	12,553.7	89.3915
12,996.1	91.2788	12,996.1	85.704	12,996.1	89.3305
13,454.6	90.8276	13,454.6	85.2879	13,454.6	88.887
13,929.2	90.2501	13,929.2	84.8865	13,929.2	88.3485
14,419.9	89.2705	14,419.9	83.7083	14,419.9	87.325
14,928.2	87.5059	14,928.2	81.7206	14,928.2	85.5128
15,455.6	85.7579	15,455.6	78.6559	15,455.6	83.5209
16,000.5	84.728	16,000.5	72.4614	16,000.5	81.9681
16,564.5	84.1959	16,564.5	69.8693	16,564.5	81.3431
17,148.9	83.6184	17,148.9	72.9389	17,148.9	80.9644
17,752.4	82.7543	17,752.4	73.8334	17,752.4	80.2679
18,379.4	80.7972	18,379.4	73.2235	18,379.4	78.4866
19,026.9	77.6557	19,026.9	73.9753	19,026.9	76.1942
19,697.8	72.8606	19,697.8	74.0088	19,697.8	73.4725
19,999.5	69.5882	19,999.5	73.7269	19,999.5	72.133
