"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.9023	20.5078	55.4773	20.5078	53.7625	20.5078	54.9136	20.5078	50.5431	20.5078	51.6942	20.5078	49.9794
21.9727	58.5006	21.9727	58.1673	21.9727	56.5693	21.9727	56.4634	21.9727	51.6833	21.9727	51.5774	21.9727	49.9794
23.4375	58.4382	23.4375	58.0463	23.4375	56.3421	23.4375	56.9743	23.4375	51.0514	23.4375	51.6837	23.4375	49.9794
24.9023	58.443	24.9023	58.0327	24.9023	56.7294	24.9023	58.4884	24.9023	49.5237	24.9023	51.2827	24.9023	49.9794
26.3672	60.7415	26.3672	60.4267	26.3672	59.2546	26.3672	60.0792	26.3672	50.327	26.3672	51.1516	26.3672	49.9794
27.832	61.0815	27.832	60.7426	27.832	59.6162	27.832	60.8908	27.832	49.8311	27.832	51.1057	27.832	49.9794
29.2969	62.0828	29.2969	61.8082	29.2969	61.1756	29.2969	62.71	29.2969	49.0776	29.2969	50.612	29.2969	49.9794
30.7617	63.1137	30.7617	62.8514	30.7617	62.1096	30.7617	63.2864	30.7617	49.5444	30.7617	50.7211	30.7617	49.9794
32.2266	63.892	32.2266	63.6679	32.2266	63.2182	32.2266	64.6068	32.2266	49.0405	32.2266	50.4291	32.2266	49.9794
33.6914	64.9506	33.6914	64.7551	33.6914	64.363	33.6914	65.5783	33.6914	49.1561	33.6914	50.3715	33.6914	49.9794
35.1563	65.8107	35.1563	65.6368	35.1563	65.3144	35.1563	66.4638	35.1563	49.1523	35.1563	50.3018	35.1563	49.9794
36.6211	66.6157	36.6211	66.4557	36.6211	66.1487	36.6211	67.1889	36.6211	49.2461	36.6211	50.2864	36.6211	49.9794
38.0859	67.2353	38.0859	67.095	38.0859	66.902	38.0859	68.0028	38.0859	49.0717	38.0859	50.1724	38.0859	49.9794
39.5508	68.2135	39.5508	68.0949	39.5508	67.9742	39.5508	69.0117	39.5508	49.0627	39.5508	50.1001	39.5508	49.9794
41.0156	68.8525	41.0156	68.7486	41.0156	68.6609	41.0156	69.639	41.0156	49.089	41.0156	50.0671	41.0156	49.9794
42.4805	69.6102	42.4805	69.5198	42.4805	69.4744	42.4805	70.4242	42.4805	49.075	42.4805	50.0248	42.4805	49.9794
43.9453	70.4705	43.9453	70.3991	43.9453	70.437	43.9453	71.3949	43.9453	48.9837	43.9453	49.9415	43.9453	49.9794
45.4102	71.5581	45.4102	71.4936	45.4102	71.4899	45.4102	72.284	45.4102	49.189	45.4102	49.9831	45.4102	49.9794
46.875	71.9929	46.875	71.9307	46.875	71.9322	46.875	72.7179	46.875	49.1922	46.875	49.978	46.875	49.9794
48.3398	72.3072	48.3398	72.2708	48.3398	72.4578	48.3398	73.443	48.3398	48.8072	48.3398	49.7924	48.3398	49.9794
51.2695	74.075	51.2695	74.0541	51.2695	74.2061	51.2695	74.961	51.2695	49.0725	51.2695	49.8275	51.2695	49.9794
52.7344	74.7737	52.7344	74.7576	52.7344	74.9085	52.7344	75.6151	52.7344	49.1219	52.7344	49.8285	52.7344	49.9794
54.1992	75.4978	54.1992	75.4875	54.1992	75.6397	54.1992	76.2936	54.1992	49.1732	54.1992	49.8271	54.1992	49.9794
55.6641	76.1328	55.6641	76.1231	55.6641	76.2585	55.6641	76.8649	55.6641	49.2376	55.6641	49.844	55.6641	49.9794
58.5938	77.3613	58.5938	77.3647	58.5938	77.5531	58.5938	78.1633	58.5938	49.1808	58.5938	49.791	58.5938	49.9794
60.0586	77.9052	60.0586	77.9118	60.0586	78.0978	60.0586	78.6707	60.0586	49.2206	60.0586	49.7934	60.0586	49.9794
62.9883	79.0335	62.9883	79.0466	62.9883	79.2394	62.9883	79.767	62.9883	49.259	62.9883	49.7866	62.9883	49.9794
64.4531	79.6001	64.4531	79.6163	64.4531	79.8134	64.4531	80.3224	64.4531	49.2733	64.4531	49.7823	64.4531	49.9794
67.3828	80.7746	67.3828	80.7944	67.3828	80.9854	67.3828	81.4427	67.3828	49.3311	67.3828	49.7884	67.3828	49.9794
68.8477	81.329	68.8477	81.3506	68.8477	81.5406	68.8477	81.9768	68.8477	49.3532	68.8477	49.7894	68.8477	49.9794
71.7773	82.3884	71.7773	82.4119	71.7773	82.5905	71.7773	82.9726	71.7773	49.4187	71.7773	49.8008	71.7773	49.9794
74.707	83.3453	74.707	83.37	74.707	83.5386	74.707	83.8752	74.707	49.4742	74.707	49.8108	74.707	49.9794
77.6367	84.3193	77.6367	84.3459	77.6367	84.5109	77.6367	84.8146	77.6367	49.5107	77.6367	49.8144	77.6367	49.9794
79.1016	84.7347	79.1016	84.762	79.1016	84.9238	79.1016	85.2119	79.1016	49.5295	79.1016	49.8175	79.1016	49.9794
