Frequency Spectrum for Input Signal

Data Shown:    SM100 ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 90°  

Freq [Hz]	Signal Level [dBSPL]
22.4	83
23	83.2
23.6	83.5
24	83.7
25	84
25.8	84.3
26.5	84.6
27.2	84.8
28	85.1
29	85.4
30	85.7
30.7	86
31.5	86.3
32.5	86.6
33.5	86.9
34.5	87.3
35.5	87.6
36.5	88
37.5	88.6
38.7	89.2
40	90.1
41.2	91.1
42.5	91.5
43.7	90.3
45	89
46.2	88.3
47.5	88.1
48.7	88.2
50	88.2
51.5	88.4
53	88.4
54.5	88.6
56	88.7
58	88.8
60	88.9
61.5	89
63	89.1
65	89.2
67	89.3
69	89.4
71	89.5
73	89.6
75	89.7
77.5	89.8
80	89.8
82.5	89.9
85	90
87.5	90
90	90
92.5	90
95	89.9
97.5	89.8
100	89.7
103	89.6
106	89.5
109	89.4
112	89.3
115	89.2
118	89.1
122	89
125	88.9
128	88.8
132	88.6
136	88.4
140	88.2
145	88
150	87.9
155	87.7
160	87.6
165	87.5
170	87.4
175	87.3
180	87.2
185	87
190	86.8
195	86.7
200	86.8
206	87.1
212	87.7
218	88.4
224	88.9
230	89.1
236	88.8
240	88.2
250	87.6
258	87.4
265	87.4
272	87.6
280	87.5
290	86.9
300	86.7
307	86
315	84.4
325	82.7
335	84.8
345	88.3
355	89.8
365	89.1
375	87.2
387	85
400	83.4
412	84.5
425	87
437	87.3
450	86.2
462	84.6
475	83.5
487	83.6
500	83.7
515	83.7
530	83.8
545	82.8
560	81
580	79.1
600	78.4
615	80.9
630	84.6
650	85.1
670	80
690	77.6
710	80.6
730	80
750	78.1
775	71.9
800	72.1
825	78.3
850	81.4
875	80.2
900	91.8
925	87.5
950	83.1
975	81.8
1000	85.3
1030	81.9
1060	77.8
1090	79.8
1120	80.8
1150	79.1
1180	76.5
1220	71.3
1250	75.6
1280	83.5
1320	89.8
1360	86.2
1400	91.9
1450	82.6
1500	74.1
1550	76.4
1600	70.2
1650	59.1
1700	69.9
1750	76.4
1800	78.4
1850	72.4
1900	68.5
1950	73.9
2000	78.2
2060	76.5
2120	71.4
2180	69.6
2240	72.4
2300	72.6
2360	74.3
2400	65.8
2500	74.3
2580	78.2
2650	81.7
2720	74.7
2800	74
2900	71.4
3000	78.9
3070	82
3150	77.5
3250	79.4
3350	77
3450	75.2
3550	80.1
3650	72.5
3750	73
3870	74.3
4000	69
4120	74.8
4250	66.8
4370	72.6
4500	76.2
4620	79.8
4750	71.4
4870	68.4
5000	71.7
5150	75.5
5300	68.9
5450	73.2
5600	80.6
5800	79.5
6000	74.3
6150	78.3
6300	76.7
6500	73.4
6700	73.3
6900	66.8
7100	66.1
7300	64.5
7500	70.3
7750	65.7
8000	71.7
8250	77.1
8500	75.6
8750	69
9000	71.1
9250	65.6
9500	56.1
9750	66.1
10000	69.5
10300	69.3
10600	63.7
10900	62.6
11200	62.9
11500	62.4
11800	70.9
12200	67.9
12500	61.4
12800	62.2
13200	63.6
13600	61.5
14000	64.8
14500	59.3
15000	60.1
15500	58.4
16000	59.5
16500	56.4
17000	59
17500	56.5
18000	58.9
18500	57.1
19000	59.5
19500	55.6
20000	54.6
20600	50.7
21200	53.2
21800	55.9
22400	52.4
