Frequency Spectrum for Input Signal

Data Shown:    SM100 ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 60°

Freq [Hz]	Signal Level [dBSPL]
22.4	88.4
23	88.1
23.6	87.9
24	87.6
25	87.4
25.8	87.1
26.5	86.9
27.2	86.6
28	86.4
29	86.2
30	85.9
30.7	85.7
31.5	85.4
32.5	85.3
33.5	85.1
34.5	85
35.5	85.1
36.5	85.4
37.5	86.1
38.7	87.2
40	89
41.2	91.2
42.5	92.8
43.7	92.6
45	91.3
46.2	90.1
47.5	89.2
48.7	88.6
50	88.1
51.5	87.8
53	87.6
54.5	87.5
56	87.5
58	87.5
60	87.5
61.5	87.6
63	87.7
65	87.9
67	88
69	88.2
71	88.4
73	88.5
75	88.7
77.5	88.9
80	89
82.5	89.2
85	89.3
87.5	89.3
90	89.3
92.5	89.3
95	89.3
97.5	89.2
100	89.1
103	88.9
106	88.8
109	88.6
112	88.5
115	88.4
118	88.3
122	88.2
125	88.2
128	88.1
132	88
136	88
140	87.8
145	87.7
150	87.7
155	87.6
160	87.6
165	87.6
170	87.7
175	87.9
180	88.1
185	88.4
190	88.8
195	89.2
200	89.7
206	90.2
212	90.6
218	91
224	91.2
230	91
236	90.4
240	89.7
250	89.2
258	88.9
265	89
272	89.1
280	88.6
290	88.1
300	88.1
307	87.9
315	87.6
325	88.2
335	90
345	91.6
355	92
365	90.7
375	88.6
387	86.8
400	85.9
412	86.4
425	87.8
437	88
450	87.4
462	87
475	86.5
487	86
500	85.8
515	85.9
530	86.1
545	85.3
560	84.1
580	83.2
600	83.6
615	86
630	88.7
650	88.1
670	83.4
690	81.5
710	82.8
730	81.9
750	80.1
775	75.1
800	74.7
825	78.8
850	81.7
875	81.5
900	95.2
925	90.6
950	86.7
975	87.9
1000	89.8
1030	89.1
1060	86.6
1090	87.1
1120	86.3
1150	83.1
1180	78.2
1220	80.9
1250	83.8
1280	85.7
1320	87.4
1360	81.5
1400	92.1
1450	85.3
1500	80
1550	80.7
1600	73.5
1650	66
1700	78.3
1750	82.9
1800	83.4
1850	75.8
1900	78.8
1950	78.5
2000	80.6
2060	73.7
2120	74.3
2180	75.6
2240	75
2300	79.3
2360	75.8
2400	69
2500	79.9
2580	81.6
2650	83.5
2720	82.9
2800	81.3
2900	74.9
3000	78.3
3070	80.2
3150	87.9
3250	86.7
3350	85.4
3450	85
3550	78.7
3650	81.4
3750	80.8
3870	81.7
4000	78.7
4120	76.5
4250	74.8
4370	78.6
4500	82.7
4620	86.4
4750	77.1
4870	79
5000	78.5
5150	79
5300	76
5450	80.7
5600	83.2
5800	84.6
6000	83.6
6150	86.1
6300	81.3
6500	81
6700	81.2
6900	75
7100	76.5
7300	74.5
7500	80.4
7750	80.6
8000	77.2
8250	83.2
8500	81.5
8750	76.3
9000	77.4
9250	73.5
9500	67.9
9750	72.3
10000	72.7
10300	77.2
10600	70.5
10900	71.8
11200	72.8
11500	71.1
11800	78.9
12200	75.5
12500	68.7
12800	69
13200	72.1
13600	73.4
14000	72.1
14500	69.2
15000	70.5
15500	69.6
16000	64.7
16500	64.3
17000	67.2
17500	61.8
18000	69.5
18500	68
19000	63.5
19500	64.1
20000	61.7
20600	63.8
21200	60.5
21800	66.7
22400	65.2
