Frequency Spectrum for Input Signal

Data Shown:    CCX1526 (Fulcrum Acoustic, LLC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 60°

Freq [Hz]	Signal Level [dBSPL]
22.4	20
23	20.9
23.6	22.2
24	25.1
25	27.3
25.8	29.8
26.5	32.2
27.2	34.3
28	36.1
29	37.7
30	39.6
30.7	42.4
31.5	44.8
32.5	46.8
33.5	48.5
34.5	49.9
35.5	51.4
36.5	53.9
37.5	56
38.7	57.7
40	59.1
41.2	60.5
42.5	62.5
43.7	64.5
45	66.1
46.2	67.5
47.5	69
48.7	71
50	72.8
51.5	74.4
53	76
54.5	77.6
56	79.3
58	81
60	82.4
61.5	83.9
63	85.2
65	86.3
67	87.4
69	88.4
71	89.4
73	90.2
75	90.9
77.5	91.5
80	92
82.5	92.6
85	93.2
87.5	93.7
90	94.2
92.5	94.5
95	94.8
97.5	95.2
100	95.7
103	96
106	96.3
109	96.7
112	97
115	97.2
118	97.3
122	97.5
125	97.6
128	97.6
132	97.7
136	97.7
140	97.7
145	97.7
150	97.7
155	97.6
160	97.6
165	97.6
170	97.5
175	97.4
180	97.4
185	97.3
190	97.2
195	97.2
200	97.1
206	97.1
212	97.1
218	97.1
224	97.1
230	97.2
236	97.2
240	97.3
250	97.2
258	97.2
265	97.2
272	97.1
280	97
290	96.8
300	96.6
307	96.3
315	95.9
325	95.6
335	95.3
345	95
355	94.7
365	94.5
375	94.4
387	94.3
400	94.2
412	94.3
425	94.4
437	94.4
450	94.4
462	94.4
475	94.3
487	94.2
500	94.2
515	94.2
530	94.2
545	94.4
560	94.6
580	94.8
600	94.9
615	95
630	94.9
650	94.8
670	94.7
690	94.6
710	94.6
730	94.7
750	94.5
775	94.2
800	93.8
825	93.5
850	93.3
875	93.3
900	93
925	92.6
950	92.1
975	92.1
1000	91.9
1030	91.5
1060	91
1090	90.8
1120	90.9
1150	90.9
1180	90.7
1220	90.5
1250	90.5
1280	90.7
1320	90.7
1360	90.8
1400	91.1
1450	91.3
1500	91.4
1550	91.6
1600	91.7
1650	91.7
1700	91.9
1750	92.2
1800	92.8
1850	93.3
1900	93.5
1950	93.2
2000	92.8
2060	92.6
2120	92.8
2180	93.2
2240	93.2
2300	92.7
2360	92.3
2400	92.3
2500	92.7
2580	93
2650	92.7
2720	92.1
2800	91.3
2900	90.5
3000	90.2
3070	90.4
3150	90.6
3250	90.6
3350	90.9
3450	91.5
3550	91.7
3650	91.8
3750	92.2
3870	92.4
4000	92.3
4120	92.4
4250	93.5
4370	94.5
4500	94.6
4620	93.7
4750	93
4870	92.8
5000	92.2
5150	90.8
5300	91
5450	92.2
5600	92.6
5800	93
6000	93.4
6150	93.6
6300	93.5
6500	93.8
6700	94.2
6900	93.9
7100	93.4
7300	93.5
7500	94
7750	94
8000	93.3
8250	93.1
8500	92.6
8750	92.9
9000	94.1
9250	94.7
9500	94.9
9750	94.7
10000	94
10300	92.9
10600	93
10900	93.7
11200	94.1
11500	94.4
11800	94.5
12200	93.2
12500	92.7
12800	94.3
13200	94.2
13600	92.8
14000	91.2
14500	89.8
15000	89.2
15500	89.2
16000	88.8
16500	87.4
17000	86.4
17500	85.1
18000	84.5
18500	81.6
19000	81.9
19500	80.5
20000	77.2
20600	73.4
21200	72.6
21800	71.6
22400	66.2
