"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"
20.5078	48.4011	20.5078	48.2112	20.5078	48.123	20.5078	48.3147	20.5078	48.5121	20.5078	48.3146
21.9727	45.9269	21.9727	46.391	21.9727	45.9199	21.9727	46.0488	21.9727	46.1608	21.9727	46.093
23.4375	48.7731	23.4375	47.7913	23.4375	48.1116	23.4375	48.3478	23.4375	48.7868	23.4375	48.379
24.9023	50.8563	24.9023	48.6665	24.9023	49.7573	24.9023	49.8426	24.9023	50.1465	24.9023	49.9104
26.3672	53.1563	26.3672	51.2341	26.3672	52.1744	26.3672	52.3179	26.3672	52.7074	26.3672	52.3641
27.832	56.5579	27.832	54.8753	27.832	55.7348	27.832	55.7746	27.832	56.0116	27.832	55.8243
29.2969	58.6463	29.2969	56.6538	29.2969	57.8078	29.2969	57.598	29.2969	57.1542	29.2969	57.6239
30.7617	61.3524	30.7617	59.3603	30.7617	60.5164	30.7617	60.3354	30.7617	59.9862	30.7617	60.3597
32.2266	63.6316	32.2266	61.7123	32.2266	62.8277	32.2266	62.6646	32.2266	62.3617	32.2266	62.6849
33.6914	66.0894	33.6914	64.1858	33.6914	65.2997	33.6914	65.1324	33.6914	64.8274	33.6914	65.1516
35.1563	68.3995	35.1563	66.5081	35.1563	67.6104	35.1563	67.4742	35.1563	67.2304	35.1563	67.4874
36.6211	70.8382	36.6211	69.0345	36.6211	70.1184	36.6211	69.9133	36.6211	69.5347	36.6211	69.9298
38.0859	73.0003	38.0859	71.2736	38.0859	72.3143	38.0859	72.1034	38.0859	71.6939	38.0859	72.1167
39.5508	75.2813	39.5508	73.5752	39.5508	74.5979	39.5508	74.4201	39.5508	74.1065	39.5508	74.4328
41.0156	77.219	41.0156	75.5361	41.0156	76.5547	41.0156	76.3561	41.0156	75.9995	41.0156	76.3697
42.4805	79.0383	42.4805	77.3966	42.4805	78.397	42.4805	78.1918	42.4805	77.8294	42.4805	78.2059
43.9453	80.5513	43.9453	78.9452	43.9453	79.9348	43.9453	79.7073	43.9453	79.3065	43.9453	79.7239
45.4102	81.7261	45.4102	80.1704	45.4102	81.1324	45.4102	80.9099	45.4102	80.5133	45.4102	80.9233
46.875	82.5604	46.875	81.0161	46.875	81.9797	46.875	81.7381	46.875	81.2969	46.875	81.7519
48.3398	83.0242	48.3398	81.5329	48.3398	82.4569	48.3398	82.2453	48.3398	81.8703	48.3398	82.256
51.2695	83.414	51.2695	82.0043	51.2695	82.8736	51.2695	82.6729	51.2695	82.3488	51.2695	82.6892
52.7344	83.5325	52.7344	82.1153	52.7344	83.0007	52.7344	82.7819	52.7344	82.4358	52.7344	82.8005
54.1992	83.5691	54.1992	82.1461	54.1992	83.0468	54.1992	82.7991	54.1992	82.3963	54.1992	82.8203
55.6641	83.5031	55.6641	82.1316	55.6641	83.0026	55.6641	82.757	55.6641	82.3562	55.6641	82.7772
58.5938	83.4843	58.5938	82.1213	58.5938	82.9906	58.5938	82.7428	58.5938	82.346	58.5938	82.7638
60.0586	83.4731	60.0586	82.1194	60.0586	82.9852	60.0586	82.7361	60.0586	82.3423	60.0586	82.7577
62.9883	83.4492	62.9883	82.1234	62.9883	82.9769	62.9883	82.7253	62.9883	82.3511	62.9883	82.7505
64.4531	83.4883	64.4531	82.1778	64.4531	83.0325	64.4531	82.7546	64.4531	82.3414	64.4531	82.7849
67.3828	83.4524	67.3828	82.1711	67.3828	83.0079	67.3828	82.7428	67.3828	82.314	67.3828	82.7628
68.8477	83.3393	68.8477	82.073	68.8477	82.8987	68.8477	82.6434	68.8477	82.2505	68.8477	82.6648
71.7773	83.1193	71.7773	81.8536	71.7773	82.6887	71.7773	82.4102	71.7773	81.9877	71.7773	82.4367
74.707	82.7875	74.707	81.5408	74.707	82.3715	74.707	82.0764	74.707	81.629	74.707	82.1061
77.6367	82.4102	77.6367	81.1904	77.6367	82.0117	77.6367	81.7034	77.6367	81.2323	77.6367	81.7346
79.1016	82.4316	79.1016	81.2306	79.1016	82.0423	79.1016	81.7291	79.1016	81.2342	79.1016	81.7587
82.0313	82.7453	82.0313	81.5467	82.0313	82.3319	82.0313	82.0685	82.0313	81.6631	82.0313	82.0935
84.9609	83.1648	84.9609	81.8727	84.9609	82.7188	84.9609	82.4566	84.9609	82.109	84.9609	82.4883
