"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"/ dB Directivity Index "	"Frequency / Hz"	"/ dB Directivity Index "
20.5078	-0.449665	20.5078	-0.192331
21.9727	-0.335733	21.9727	-0.172609
23.4375	-0.686758	23.4375	-0.267414
24.9023	-0.547187	24.9023	-0.147877
26.3672	-0.597633	26.3672	-0.186814
27.832	-0.345737	27.832	-0.0856949
29.2969	0.284476	29.2969	0.1923
30.7617	0.210429	30.7617	0.164461
32.2266	0.181848	32.2266	0.149919
33.6914	0.195586	33.6914	0.155151
35.1563	0.1368	35.1563	0.129289
36.6211	0.301331	36.6211	0.195948
38.0859	0.330669	38.0859	0.204927
39.5508	0.250261	39.5508	0.171594
41.0156	0.301146	41.0156	0.191812
42.4805	0.317374	42.4805	0.198013
43.9453	0.366963	43.9453	0.218131
45.4102	0.366278	45.4102	0.216004
46.875	0.413944	46.875	0.235071
48.3398	0.350608	48.3398	0.207436
51.2695	0.315156	51.2695	0.190751
52.7344	0.349405	52.7344	0.206883
54.1992	0.411914	54.1992	0.23378
55.6641	0.413753	55.6641	0.232484
58.5938	0.415761	58.5938	0.233942
60.0586	0.416975	60.0586	0.234684
62.9883	0.411805	62.9883	0.233623
64.4531	0.462489	64.4531	0.255323
67.3828	0.465026	67.3828	0.252311
68.8477	0.436385	68.8477	0.24087
71.7773	0.477261	71.7773	0.25956
74.707	0.509241	74.707	0.273257
77.6367	0.538758	77.6367	0.285139
79.1016	0.558334	79.1016	0.291677
82.0313	0.454588	82.0313	0.245672
84.9609	0.41761	84.9609	0.237974
87.8906	0.425311	87.8906	0.250075
90.8203	0.478785	90.8203	0.276758
95.2148	0.581007	95.2148	0.319369
98.1445	0.611605	98.1445	0.331202
101.074	0.681227	101.074	0.359481
105.469	0.744315	105.469	0.376057
108.398	0.647604	108.398	0.340196
112.793	0.668835	112.793	0.356819
117.188	0.724775	117.188	0.381087
120.117	0.709962	120.117	0.379794
124.512	0.648801	124.512	0.363187
128.906	0.725168	128.906	0.392196
133.301	0.880792	133.301	0.44049
139.16	0.716104	139.16	0.355584
143.555	0.71699	143.555	0.366308
147.949	0.624064	147.949	0.3286
153.809	0.386751	153.809	0.196805
159.668	0.347483	159.668	0.322769
165.527	1.20656	165.527	0.694129
171.387	1.3357	171.387	0.709696
177.246	1.36485	177.246	0.7242
183.105	1.3646	183.105	0.713998
188.965	1.38258	188.965	0.729074
196.289	1.45159	196.289	0.737124
203.613	1.57852	203.613	0.857384
210.938	2.03112	210.938	0.975698
218.262	1.7119	218.262	0.762085
225.586	1.38629	225.586	0.715774
232.91	1.76419	232.91	0.941978
241.699	2.22487	241.699	1.03655
250.488	2.20777	250.488	1.04677
259.277	2.5402	259.277	1.11375
268.066	2.05642	268.066	0.899167
276.855	2.09441	276.855	0.960384
287.109	2.4661	287.109	1.09087
297.363	2.46654	297.363	1.05444
307.617	2.10683	307.617	0.946355
319.336	2.24794	319.336	0.965367
329.59	2.31007	329.59	1.04361
341.309	2.39986	341.309	1.04289
353.027	2.70898	353.027	1.23804
366.211	2.50135	366.211	1.04848
379.395	2.84058	379.395	1.13771
392.578	2.65848	392.578	1.15395
405.762	2.95287	405.762	1.22537
420.41	2.82181	420.41	1.13853
435.059	3.07283	435.059	1.33562
451.172	2.99906	451.172	1.17607
465.82	2.49558	465.82	0.911417
483.398	2.962	483.398	1.297
499.512	2.87681	499.512	1.28157
517.09	3.34432	517.09	1.54225
536.133	3.20809	536.133	1.29473
555.176	3.05151	555.176	1.26862
574.219	3.38957	574.219	1.3628
594.727	2.7875	594.727	1.07057
615.234	3.27965	615.234	1.50313
637.207	3.32835	637.207	1.57602
659.18	3.68689	659.18	1.6725
682.617	4.31932	682.617	2.16114
707.52	4.49817	707.52	2.06527
732.422	4.55602	732.422	2.09062
757.324	4.5003	757.324	2.27714
785.156	4.72512	785.156	2.15033
811.523	4.48542	811.523	2.0373
840.82	4.55643	840.82	2.02811
870.117	4.0707	870.117	1.5541
900.879	3.73274	900.879	1.35402
933.105	3.85811	933.105	1.33278
965.332	4.14666	965.332	1.60782
1000.49	3.82301	1000.49	1.2458
1035.64	4.09338	1035.64	1.38811
1072.27	3.71079	1072.27	0.987696
1108.89	4.37134	1108.89	1.55802
1148.44	4.3048	1148.44	1.6018
1189.45	5.07991	1189.45	2.1577
1230.47	4.61713	1230.47	1.77607
1274.41	4.43469	1274.41	1.38063
1319.82	4.26472	1319.82	0.996804
1366.7	4.73072	1366.7	1.60748
1413.57	5.06313	1413.57	2.0742
1463.38	5.4225	1463.38	2.14331
1516.11	5.40266	1516.11	2.21949
1568.85	5.38716	1568.85	2.19552
1624.51	5.80753	1624.51	2.62173
1681.64	6.27293	1681.64	3.10548
1741.7	6.12274	1741.7	2.96686
1803.22	6.17905	1803.22	3.09442
1866.21	6.46586	1866.21	3.14419
1932.13	6.69087	1932.13	3.35349
1999.51	6.66728	1999.51	3.25321
2069.82	6.89224	2069.82	3.4061
2143.07	7.01467	2143.07	3.56126
2219.24	6.74894	2219.24	3.14144
2296.88	6.72073	2296.88	3.15954
2378.91	6.96224	2378.91	3.44497
2462.4	7.14016	2462.4	3.55632
2548.83	6.87925	2548.83	3.43417
2639.65	6.89577	2639.65	3.5793
2731.93	7.04729	2731.93	3.54727
2828.61	6.86844	2828.61	3.45265
2928.22	7.0549	2928.22	3.50789
3030.76	7.14981	3030.76	3.66442
3137.7	7.10123	3137.7	3.6045
3249.02	7.49024	3249.02	3.84828
3363.28	7.49147	3363.28	3.68736
3481.93	8.13924	3481.93	3.97089
3604.98	8.1389	3604.98	3.91482
3732.42	8.67151	3732.42	4.26403
3864.26	8.56214	3864.26	4.14565
4000.49	8.66055	4000.49	4.32862
4141.11	8.24031	4141.11	4.09716
4287.6	7.78979	4287.6	3.8516
4438.48	7.61377	4438.48	3.75353
4595.21	8.01037	4595.21	3.88585
4756.35	8.20263	4756.35	3.94588
4924.8	8.05307	4924.8	3.84839
5097.66	8.09954	5097.66	3.73706
5277.83	7.46818	5277.83	3.28891
5463.87	6.92915	5463.87	3.00418
5657.23	6.61201	5657.23	2.65552
5856.45	6.52936	5856.45	2.56728
6062.99	7.32853	6062.99	3.06944
6276.86	7.8775	6276.86	3.43497
6498.05	7.97018	6498.05	3.68463
6726.56	7.88166	6726.56	3.54675
6963.87	7.6423	6963.87	3.38836
7209.96	7.87115	7209.96	3.55392
7464.84	8.14098	7464.84	3.77192
7727.05	7.89429	7727.05	3.5221
7999.51	7.38837	7999.51	3.22223
8282.23	6.89162	8282.23	2.93436
8573.73	7.02067	8573.73	3.08323
8876.95	7.61565	8876.95	3.50507
9188.96	8.05139	9188.96	3.80236
9514.16	8.01339	9514.16	3.76115
9849.61	7.72475	9849.61	3.56152
10196.8	7.37236	10196.8	3.22207
10555.7	6.67568	10555.7	2.62529
10927.7	6.16707	10927.7	2.26411
11313	6.7289	11313	2.83099
11712.9	7.80642	11712.9	3.79567
12126	8.10145	12126	3.97334
12553.7	8.21085	12553.7	3.99857
12996.1	8.88696	12996.1	4.38157
13454.6	9.35566	13454.6	4.61451
13929.2	9.6702	13929.2	4.78547
14419.9	10.1186	14419.9	5.09669
14928.2	10.4062	14928.2	5.24946
15455.6	10.4327	15455.6	5.27675
16000.5	10.4014	16000.5	5.19798
16564.5	10.4957	16564.5	5.18952
17148.9	10.6171	17148.9	5.26248
17752.4	10.7976	17752.4	5.48312
18379.4	11.1309	18379.4	5.7909
19026.9	11.3968	19026.9	6.00437
19697.8	11.6113	19697.8	6.15815
19999.5	11.7053	19999.5	6.25905
