"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"
20.5078	48.4011	20.5078	48.2112	20.5078	48.3072
21.9727	45.9269	21.9727	46.391	21.9727	46.1651
23.4375	48.7731	23.4375	47.7913	23.4375	48.3099
24.9023	50.8563	24.9023	48.6665	24.9023	49.898
26.3672	53.1563	26.3672	51.2341	26.3672	52.3007
27.832	56.5579	27.832	54.8753	27.832	55.7976
29.2969	58.6463	29.2969	56.6538	29.2969	57.7633
30.7617	61.3524	30.7617	59.3603	30.7617	60.4696
32.2266	63.6316	32.2266	61.7123	32.2266	62.7772
33.6914	66.0894	33.6914	64.1858	33.6914	65.2411
35.1563	68.3995	35.1563	66.5081	35.1563	67.5559
36.6211	70.8382	36.6211	69.0345	36.6211	70.0293
38.0859	73.0003	38.0859	71.2736	38.0859	72.2222
39.5508	75.2813	39.5508	73.5752	39.5508	74.5115
41.0156	77.219	41.0156	75.5361	41.0156	76.4586
42.4805	79.0383	42.4805	77.3966	42.4805	78.2945
43.9453	80.5513	43.9453	78.9452	43.9453	79.8221
45.4102	81.7261	45.4102	80.1704	45.4102	81.0175
46.875	82.5604	46.875	81.0161	46.875	81.8565
48.3398	83.0242	48.3398	81.5329	48.3398	82.3422
51.2695	83.414	51.2695	82.0043	51.2695	82.7661
52.7344	83.5325	52.7344	82.1153	52.7344	82.8814
54.1992	83.5691	54.1992	82.1461	54.1992	82.9156
55.6641	83.5031	55.6641	82.1316	55.6641	82.8713
58.5938	83.4843	58.5938	82.1213	58.5938	82.8561
60.0586	83.4731	60.0586	82.1194	60.0586	82.8488
62.9883	83.4492	62.9883	82.1234	62.9883	82.8367
64.4531	83.4883	64.4531	82.1778	64.4531	82.8823
67.3828	83.4524	67.3828	82.1711	67.3828	82.8588
68.8477	83.3393	68.8477	82.073	68.8477	82.7521
71.7773	83.1193	71.7773	81.8536	71.7773	82.5324
74.707	82.7875	74.707	81.5408	74.707	82.2087
77.6367	82.4102	77.6367	81.1904	77.6367	81.843
79.1016	82.4316	79.1016	81.2306	79.1016	81.8725
82.0313	82.7453	82.0313	81.5467	82.0313	82.1872
84.9609	83.1648	84.9609	81.8727	84.9609	82.5666
87.8906	83.648	87.8906	82.3436	87.8906	83.0446
90.8203	84.0317	90.8203	82.7454	90.8203	83.436
95.2148	84.3956	95.2148	83.0799	95.2148	83.7874
98.1445	84.5001	98.1445	83.2105	98.1445	83.903
101.074	84.5746	101.074	83.3305	101.074	83.9969
105.469	84.6294	105.469	83.4722	105.469	84.0892
108.398	84.6103	108.398	83.4323	108.398	84.0611
112.793	84.5616	112.793	83.3659	112.793	84.0048
117.188	84.4633	117.188	83.2734	117.188	83.909
120.117	84.4949	120.117	83.2836	120.117	83.9313
124.512	84.4309	124.512	83.2274	124.512	83.8707
128.906	84.2328	128.906	83.2061	128.906	83.7497
133.301	84.0238	133.301	83.2038	133.301	83.6331
139.16	83.501	139.16	82.7165	139.16	83.1264
143.555	83.1963	143.555	82.4237	143.555	82.8272
147.949	83.0023	147.949	82.3175	147.949	82.6734
153.809	81.9866	153.809	82.1265	153.809	82.0571
159.668	82.075	159.668	81.4343	159.668	81.7664
165.527	83.5868	165.527	81.9501	165.527	82.8451
171.387	83.6027	171.387	81.8246	171.387	82.8041
177.246	83.4631	177.246	82.0609	177.246	82.8183
183.105	83.5234	183.105	82.1709	183.105	82.8996
188.965	83.136	188.965	81.651	188.965	82.4567
196.289	83.0154	196.289	81.7214	196.289	82.4164
203.613	82.4837	203.613	81.029	203.613	81.817
210.938	82.7156	210.938	81.301	210.938	82.0656
